Date,ACVA,AKTX,ARKO,BKR,BNZI,BRKL,CTOR,C^N,DAVE,DUOT,DVA,EOT,EVE,EWBC,FLGT,FMAO,FWRG,GIFI,GMM,GODNR,IVZ,KAPA,LFUS,LGCB,MITQ,MRVI,NABL,NAMS,NARI,NHTC,NVA,NVNI,O,PAG,PDCO,PSA,RFAI,RUM,SAVA,SCL,SGLY,SHYF,TRNR,TUYA,URGN,UZD,VLYPN,WT,XNCR,Z
2014-01-23,,2110.0,,30.691591262817383,,6.5051798820495605,,,,,65.58999633789062,11.527116775512695,,28.812345504760742,,8.935818672180176,,21.0484619140625,,,22.19397735595703,,84.38861083984375,,,,,,,1.4624838829040527,,,23.195571899414062,33.920467376708984,28.20566177368164,101.58877563476562,,,29.75,55.594871520996094,135.5,5.808629989624023,,,,,,14.019217491149902,8.510000228881836,
2014-01-24,,2100.0,,30.416690826416016,,6.416996002197266,,,,,64.19999694824219,11.515105247497559,,28.08909797668457,,8.913419723510742,,20.106279373168945,,,21.236190795898438,,83.01980590820312,,,,,,,1.4746718406677246,,,23.195571899414062,33.00876235961914,27.727245330810547,100.24705505371094,,,27.719999313354492,55.334930419921875,125.0,5.5341362953186035,,,,,,12.962655067443848,8.489999771118164,
2014-01-27,,2100.0,,30.319671630859375,,6.315245151519775,,,,,63.970001220703125,11.44301986694336,,27.192888259887695,,8.958207130432129,,19.833040237426758,,,20.98246955871582,,80.1111068725586,,,,,,,1.4218600988388062,,,23.27183723449707,32.93083190917969,27.630165100097656,100.38516998291016,,,28.770000457763672,55.10095977783203,122.5,5.365898132324219,,,,,,11.803584098815918,8.59000015258789,
2014-01-28,,2100.0,,30.314281463623047,,6.322029113769531,,,,,64.31999969482422,11.44301986694336,,27.44445037841797,,9.331467628479004,,20.0214786529541,,,21.204477310180664,,81.0926742553711,,,,,,,1.4624838829040527,,,23.788074493408203,32.821739196777344,27.810440063476562,101.76634979248047,,,30.450000762939453,55.07495880126953,125.0,5.330479621887207,,,,,,12.095320701599121,9.039999961853027,
2014-01-29,,2100.0,,30.082500457763672,,6.206714153289795,,,,,63.900001525878906,11.461038589477539,,26.925596237182617,,9.488237380981445,,19.051027297973633,,,20.963441848754883,,80.02104187011719,,,,,,,1.4421718120574951,,,23.782224655151367,32.41653060913086,27.720300674438477,101.62162780761719,,,28.84000015258789,54.94499588012695,124.5,5.2153706550598145,,,,,,11.4645357131958,9.020000457763672,
2014-01-30,,2040.0,,30.806732177734375,,6.104963779449463,,,,,64.91000366210938,11.50308895111084,,27.249614715576172,,8.976871490478516,,19.785934448242188,,,21.248876571655273,,81.42585754394531,,,,,,,1.4462347030639648,,,24.024980545043945,33.60877990722656,27.921375274658203,103.13436126708984,,,28.84000015258789,55.35225296020508,120.5,5.241934776306152,,,,,,11.369921684265137,8.970000267028809,
2014-01-31,,1780.0,,30.612154006958008,,6.037132263183594,,,,,64.93000030517578,11.545137405395508,,26.443511962890625,,8.976871490478516,,19.088716506958008,,,21.090301513671875,,80.59738159179688,,,,,,,1.4421718120574951,,,24.030899047851562,33.43735122680664,27.70644187927246,103.6473617553711,,,29.1200008392334,54.92766189575195,120.0,5.091405391693115,,,,,,11.12549114227295,8.789999961853027,
2014-02-03,,1630.0,,30.374351501464844,,5.874332427978516,,,,,63.04999923706055,11.557151794433594,,25.076284408569336,,8.976871490478516,,18.08057403564453,,,20.227657318115234,,78.17494201660156,,,,,,,1.4502968788146973,,,23.406248092651367,31.387929916381836,27.075481414794922,102.50955200195312,,,28.700000762939453,54.026512145996094,113.5,4.852331638336182,,,,,,10.72336483001709,9.0,
2014-02-04,,1570.0,,30.83376121520996,,5.928598403930664,,,,,62.7400016784668,11.479063987731934,,26.4198055267334,,8.976871490478516,,18.042882919311523,,,20.58920669555664,,79.63378143310547,,,,,,,1.5193589925765991,,,23.524110794067383,32.13601303100586,27.214153289794922,104.29190826416016,,,27.440000534057617,53.87920379638672,113.5,4.923167705535889,,,,,,11.511844635009766,8.960000038146973,
2014-02-05,,1500.0,,30.812145233154297,,5.928598403930664,,,,,63.20000076293945,11.431005477905273,,26.238033294677734,,8.976871490478516,,17.449312210083008,,,20.151546478271484,,80.05703735351562,,,,,,,1.523421049118042,,,23.67143440246582,32.026920318603516,27.304292678833008,103.85122680664062,,,33.31999969482422,53.73187255859375,114.0,4.808058261871338,,,,,,11.235876083374023,9.489999771118164,
2014-02-06,,1456.0,,31.43367576599121,,5.894681453704834,,,,,63.7400016784668,11.41899585723877,,26.4198055267334,,9.477036476135254,,17.71312141418457,,,20.77315330505371,,81.00260162353516,,,,,,,1.5356085300445557,,,23.71856117248535,32.70000076293945,27.401355743408203,104.18665313720703,,,32.970001220703125,53.67990493774414,113.5,4.914313793182373,,,,,,11.4645357131958,9.170000076293945,
2014-02-07,,1572.0,,32.16330337524414,,5.894681453704834,,,,,63.619998931884766,11.47305679321289,,26.411901473999023,,8.958207130432129,,17.807340621948242,,,20.85561180114746,,81.65100860595703,,,,,,,1.767168402671814,,,23.901254653930664,32.903507232666016,27.519235610961914,105.39685821533203,,,33.11000061035156,53.67990493774414,114.5,4.932022571563721,,,,,,11.795699119567871,9.149999618530273,
2014-02-10,,1576.0,,31.925504684448242,,5.901466369628906,,,,,63.84000015258789,11.533123016357422,,26.64108657836914,,8.939549446105957,,18.042882919311523,,,21.62944984436035,,81.15570831298828,,,,,,,1.9174796342849731,,,24.154644012451172,32.285194396972656,27.942169189453125,106.58071899414062,,,32.900001525878906,53.541255950927734,113.5,4.781495094299316,,,,,,11.835123062133789,9.289999961853027,
2014-02-11,,1562.0,,32.692970275878906,,5.955732345581055,,,,,64.33000183105469,11.521111488342285,,27.138978958129883,,8.939549446105957,,18.853166580200195,,,21.788021087646484,,81.38983917236328,,,,,,,1.8281054496765137,,,24.172317504882812,32.55912780761719,28.15711212158203,107.45547485351562,,,33.25,53.74054718017578,123.5,4.5689826011657715,,,,,,12.142634391784668,9.09000015258789,
2014-02-12,,1560.0,,32.260589599609375,,5.986555576324463,,,,,66.3499984741211,11.527116775512695,,27.328643798828125,,8.58495044708252,,19.456167221069336,,,21.788021087646484,,83.83030700683594,,,,,,,1.9012303352355957,,,24.27248764038086,32.56695556640625,27.789648056030273,107.54096984863281,,,34.650001525878906,53.92252731323242,122.0,4.604401111602783,,,,,,12.000703811645508,9.140000343322754,
2014-02-13,,1500.0,,32.3038330078125,,6.034502029418945,,,,,66.25,11.575174331665039,,27.534122467041016,,8.37966251373291,,19.682294845581055,,,21.902198791503906,,84.22650909423828,,,,,,,1.9012303352355957,,,24.443391799926758,32.85655212402344,28.004579544067383,108.2052230834961,,,34.720001220703125,55.02297592163086,116.5,4.896604061126709,,,,,,12.040129661560059,9.079999923706055,
2014-02-14,,1548.0,,32.255191802978516,,6.061902046203613,,,,,66.37000274658203,11.539133071899414,,27.557842254638672,,8.58495044708252,,19.7199764251709,,,21.79436683654785,,83.6397705078125,,,,,,,1.8159183263778687,,,24.584806442260742,32.96611785888672,27.942169189453125,109.01419067382812,,,35.209999084472656,54.76302719116211,125.5,4.94973087310791,,,,,,11.811469078063965,8.890000343322754,
2014-02-18,,1510.0,,33.06048583984375,,6.102998733520508,,,,,66.83000183105469,11.533123016357422,,27.526226043701172,,8.37966251373291,,19.663448333740234,,,21.79755210876465,,83.86544799804688,,,,,,,1.7874808311462402,,,25.00319480895996,32.94264602661133,27.720300674438477,109.77713012695312,,,36.75,52.960697174072266,122.0,5.064840793609619,,,,,,12.189942359924316,9.5,
2014-02-19,,1460.0,,32.80646514892578,,5.952306747436523,,,,,66.06999969482422,11.591049194335938,,26.767532348632812,,8.58495044708252,,18.88143539428711,,,21.59324836730957,,82.65589141845703,,,,,,,1.807793140411377,,,25.097484588623047,32.98177719116211,27.553895950317383,109.474609375,,,37.16999816894531,51.96421432495117,125.0,4.7637858390808105,,,,,,11.772049903869629,10.050000190734863,
2014-02-20,,1410.0,,33.092926025390625,,6.007105350494385,,,,,65.77999877929688,11.585017204284668,,26.95720100402832,,8.58495044708252,,19.569229125976562,,,21.51024055480957,,83.24263000488281,,,,,,,1.7874808311462402,,,25.28606414794922,32.770442962646484,28.115514755249023,109.6456069946289,,,36.88999938964844,52.718074798583984,127.0,4.958586692810059,,,,,,11.701082229614258,10.1899995803833,
2014-02-21,,1420.0,,32.97941970825195,,6.020803451538086,,,,,66.12999725341797,11.560881614685059,,27.091562271118164,,8.476706504821777,,19.3054141998291,,,21.41447639465332,,83.2877426147461,,,,,,,1.767168402671814,,,25.580703735351562,32.94264602661133,28.233381271362305,109.46802520751953,,,37.099998474121094,51.75625228881836,134.5,4.94973087310791,,,,,,11.55126953125,11.050000190734863,
2014-02-24,,1410.0,,34.09278106689453,,6.102998733520508,,,,,67.5,11.572946548461914,,27.51831817626953,,8.846232414245605,,19.7670841217041,,,21.59963607788086,,83.70297241210938,,,,,,,1.8281054496765137,,,25.881235122680664,33.185264587402344,28.302722930908203,109.63899993896484,,,37.45000076293945,51.548301696777344,135.0,5.153388023376465,,,,,,11.803584098815918,11.140000343322754,
2014-02-25,,1370.0,,33.67121887207031,,6.096149921417236,,,,,66.94999694824219,11.585017204284668,,27.186399459838867,,8.846232414245605,,19.409061431884766,,,21.286773681640625,,83.76618957519531,,,,,,,2.0190412998199463,,,26.164093017578125,33.31048583984375,28.20566177368164,110.27045440673828,,,37.380001068115234,51.626277923583984,137.0,4.99400520324707,,,,,,11.488190650939941,11.149999618530273,
2014-02-26,,1374.0,,33.53610610961914,,6.18519401550293,,,,,67.5,11.61518669128418,,27.439300537109375,,8.846232414245605,,19.343107223510742,,,21.139928817749023,,83.66688537597656,,,,,,,1.9702911376953125,,,26.22299575805664,33.795745849609375,28.12244987487793,109.90868377685547,,,38.43000030517578,52.13898468017578,134.5,5.117969989776611,,,,,,11.55915355682373,11.430000305175781,
2014-02-27,,1300.0,,33.703643798828125,,6.178343772888184,,,,,68.0199966430664,11.639321327209473,,27.644777297973633,,8.846232414245605,,19.757667541503906,,,21.784788131713867,,84.11819458007812,,,,,,,1.9296669960021973,,,26.283369064331055,34.4062385559082,28.32352066040039,109.53379821777344,,,39.47999954223633,52.260650634765625,135.0,5.082551956176758,,,,,,12.008588790893555,11.329999923706055,
2014-02-28,,1290.0,,34.20088195800781,,6.253688812255859,,,,,68.7300033569336,11.627254486083984,,28.205883026123047,,8.588685035705566,,19.757667541503906,,,21.89971160888672,,85.18330383300781,,,,,,,1.8931047916412354,,,26.283369064331055,33.881839752197266,28.538455963134766,111.15174865722656,,,39.54999923706055,52.83417892456055,137.5,5.02056884765625,,,,,,12.284558296203613,11.239999771118164,
2014-03-03,,1250.0,,34.16304397583008,,6.18519401550293,,,,,68.37000274658203,11.681546211242676,,27.91347312927246,,8.588685035705566,,19.060443878173828,,,21.293163299560547,,83.5676040649414,,,,,,,1.8727926015853882,,,26.064434051513672,33.96794509887695,28.309648513793945,110.9478759765625,,,39.970001220703125,52.33885955810547,133.0,4.870039463043213,,,,,,11.85877799987793,11.300000190734863,
2014-03-04,,1230.0,,34.57379913330078,,6.397531509399414,,,,,68.75,11.639321327209473,,28.65636444091797,,8.588685035705566,,19.73882293701172,,,21.9954891204834,,85.70684051513672,,,,,,,1.9052916765213013,,,26.230104446411133,34.91496658325195,28.899015426635742,112.39478302001953,,,39.619998931884766,53.42507553100586,134.0,5.0471320152282715,,,,,,12.458024024963379,11.4399995803833,
2014-03-05,,1238.0,,34.07117462158203,,6.370133399963379,,,,,68.37000274658203,11.675521850585938,,28.522005081176758,,8.599882125854492,,19.842464447021484,,,21.976329803466797,,85.35480499267578,,,,,,,1.9296669960021973,,,25.8277530670166,34.8288688659668,28.85047149658203,112.57897186279297,,,39.34000015258789,53.59888458251953,133.5,5.091405391693115,,,,,,12.505332946777344,11.90999984741211,
2014-03-06,,1320.0,,34.3089599609375,,6.411230087280273,,,,,68.75,11.61518669128418,,28.77490234375,,8.599882125854492,,19.98379135131836,,,21.95079803466797,,84.59659576416016,,,,,,,1.9093546867370605,,,25.295215606689453,34.74278259277344,29.12087631225586,111.36881256103516,,,38.5,54.12895965576172,135.5,5.082551956176758,,,,,,12.568408966064453,12.0,
2014-03-07,,1298.0,,34.21168518066406,,6.438629150390625,,,,,68.77999877929688,11.548808097839355,,29.12264060974121,,8.588685035705566,,20.209918975830078,,,22.040176391601562,,84.39802551269531,,,,,,,1.8768552541732788,,,24.608854293823242,35.940269470214844,29.12087631225586,110.19807434082031,,,38.0099983215332,54.38965606689453,133.0,5.011714458465576,,,,,,12.347637176513672,12.5,
2014-03-10,,1382.0,,34.2279052734375,,6.452327251434326,,,,,68.45999908447266,11.639321327209473,,29.21747398376465,,8.726790428161621,,20.398353576660156,,,22.257261276245117,,84.24454498291016,,,,,,,1.9743541479110718,,,24.520097732543945,35.39240646362305,29.0238094329834,109.8560791015625,,,39.40999984741211,54.09420394897461,133.0,5.02056884765625,,,,,,12.15051555633545,13.050000190734863,
2014-03-11,,1360.0,,33.6982307434082,,6.431779861450195,,,,,68.69000244140625,11.60311222076416,,29.0199031829834,,9.014200210571289,,20.247602462768555,,,22.18702507019043,,83.40508270263672,,,,,,,2.0149788856506348,,,24.774526596069336,34.766265869140625,29.266483306884766,110.36911010742188,,,37.939998626708984,53.85087966918945,128.0,4.914313793182373,,,,,,11.772049903869629,13.65999984741211,
2014-03-12,,1420.0,,33.33612823486328,,6.459179401397705,,,,,68.31999969482422,11.621221542358398,,28.932966232299805,,9.014200210571289,,19.925762176513672,,,22.716964721679688,,83.20652770996094,,,,,,,1.9012303352355957,,,24.928373336791992,34.844539642333984,29.4051570892334,110.62772369384766,,,38.709999084472656,54.23322677612305,128.0,4.9408769607543945,,,,,,11.58281135559082,13.899999618530273,
2014-03-13,,1370.0,,33.282081604003906,,6.452327251434326,,,,,68.12000274658203,11.687594413757324,,28.822330474853516,,9.014200210571289,,19.745914459228516,,,22.225337982177734,,82.34896850585938,,,,,,,1.9012303352355957,,,25.040794372558594,34.06185531616211,28.989133834838867,110.85987854003906,,,38.36000061035156,53.920406341552734,121.5,4.7549309730529785,,,,,,11.44088363647461,13.680000305175781,
2014-03-14,,1350.0,,33.400997161865234,,6.479727268218994,,,,,68.19999694824219,11.6694917678833,,28.98828887939453,,8.633476257324219,,19.698579788208008,,,22.046566009521484,,82.58369445800781,,,,,,,1.868729829788208,,,25.040794372558594,34.53145217895508,28.531538009643555,111.53636169433594,,,38.709999084472656,54.085514068603516,124.5,4.746074676513672,,,,,,11.078180313110352,13.899999618530273,
2014-03-17,,1348.0,,33.941463470458984,,6.527674198150635,,,,,68.4800033569336,11.735857009887695,,29.241178512573242,,8.633476257324219,,20.13401222229004,,,22.28280258178711,,83.3238525390625,,,,,,,1.9702911376953125,,,25.111806869506836,34.6801643371582,28.808870315551758,111.4899673461914,,,38.5,54.73724365234375,129.5,4.808058261871338,,,,,,11.204336166381836,13.609999656677246,
2014-03-18,,1370.0,,33.42259979248047,,6.603019714355469,,,,,69.2300033569336,11.705689430236816,,29.304407119750977,,9.032864570617676,,21.014345169067383,,,22.40411376953125,,83.45926666259766,,,,,,,2.0312283039093018,,,25.005287170410156,35.11063766479492,28.97528076171875,111.66239166259766,,,39.40999984741211,54.424407958984375,130.0,4.914313793182373,,,,,,11.196452140808105,13.399999618530273,
2014-03-19,,1370.0,,33.249656677246094,,6.644118785858154,,,,,69.79000091552734,11.681546211242676,,29.399250030517578,,9.032864570617676,,20.266536712646484,,,22.295562744140625,,83.1343002319336,,,,,,,2.010915994644165,,,24.206510543823242,34.766265869140625,28.871274948120117,110.68743896484375,,,39.7599983215332,54.18110275268555,128.5,4.799204349517822,,,,,,10.526244163513184,13.130000114440918,
2014-03-20,,1380.0,,33.15777587890625,,6.637268543243408,,,,,69.80000305175781,11.606398582458496,,30.11051368713379,,9.032864570617676,,19.973093032836914,,,23.144744873046875,,83.49536895751953,,,,,,,1.9824790954589844,,,24.099977493286133,34.961944580078125,28.85047149658203,111.1517105102539,,,39.689998626708984,55.11959457397461,137.0,4.77263879776001,,,,,,10.549897193908691,13.0600004196167,
2014-03-21,,1350.0,,33.56852722167969,,6.60986852645874,,,,,69.80999755859375,11.667007446289062,,29.581010818481445,,8.667068481445312,,20.957548141479492,,,23.080886840820312,,86.83515930175781,,,,,,,1.949979543685913,,,24.31891441345215,35.58806610107422,28.524595260620117,112.32563018798828,,,38.709999084472656,55.840858459472656,137.0,4.746074676513672,,,,,,10.258157730102539,12.470000267028809,
2014-03-24,,1400.0,,33.31450271606445,,6.568772315979004,,,,,68.45999908447266,11.69731616973877,,29.478260040283203,,8.678268432617188,,20.720901489257812,,,23.106430053710938,,85.3096694946289,,,,,,,2.0312283039093018,,,24.123641967773438,34.66452407836914,28.42752456665039,111.35731506347656,,,37.72999954223633,55.71049499511719,134.5,4.657529354095459,,,,,,10.171426773071289,11.149999618530273,
2014-03-25,,1390.0,,33.90902328491211,,6.520824909210205,,,,,68.61000061035156,11.703373908996582,,29.36762046813965,,8.678268432617188,,20.91021728515625,,,23.13835906982422,,85.6075668334961,,,,,,,2.010915994644165,,,24.40767478942871,33.60007858276367,28.42059326171875,112.00726318359375,,,37.79999923706055,55.62361526489258,128.5,4.622109889984131,,,,,,10.139885902404785,12.010000228881836,
2014-03-26,,1330.0,,33.941463470458984,,6.404380798339844,,,,,68.9000015258789,11.739745140075684,,28.90134048461914,,8.939549446105957,,20.62624168395996,,,23.163898468017578,,83.82936096191406,,,,,,,1.9926161766052246,,,24.129579544067383,32.69218444824219,28.46218490600586,111.31089782714844,,,37.099998474121094,55.08484649658203,128.5,4.4627275466918945,,,,,,10.084692001342773,11.119999885559082,
2014-03-27,,1320.0,,34.37382507324219,,6.301638126373291,,,,,68.38999938964844,11.733677864074707,,28.30862045288086,,8.939549446105957,,20.304401397705078,,,23.068130493164062,,83.2877426147461,,,,,,,2.012949228286743,,,24.14141082763672,32.097354888916016,28.281919479370117,111.1517105102539,,,37.72999954223633,55.11959457397461,129.0,4.542418956756592,,,,,,9.919112205505371,11.229999542236328,
2014-03-28,,1320.0,,35.27640914916992,,6.342735767364502,,,,,68.44999694824219,11.75186538696289,,28.18217658996582,,9.037449836730957,,20.63570785522461,,,23.26604652404785,,82.32191467285156,,,,,,,2.012949228286743,,,24.219867706298828,32.32432556152344,28.448322296142578,111.44354248046875,,,39.20000076293945,55.25864028930664,129.0,4.515854835510254,,,,,,10.202963829040527,10.550000190734863,
2014-03-31,,1298.0,,35.14130783081055,,6.452327251434326,,,,,68.8499984741211,11.75186538696289,,28.846038818359375,,9.131592750549316,,20.455856323242188,,,23.62360191345215,,84.52437591552734,,,,,,,2.033282518386841,,,24.285236358642578,33.467018127441406,28.95448112487793,111.74864959716797,,,38.5,56.101558685302734,129.5,4.55127477645874,,,,,,10.344889640808105,11.729999542236328,
2014-04-01,,1230.0,,35.44395065307617,,6.596172332763672,,,,,69.33999633789062,11.745797157287598,,29.043609619140625,,9.131592750549316,,20.578914642333984,,,23.917295455932617,,85.19232177734375,,,,,,,2.012949228286743,,,24.089094161987305,33.68616485595703,29.211015701293945,112.41183471679688,,,39.20000076293945,57.2225341796875,132.5,4.692948818206787,,,,,,10.415851593017578,11.949999809265137,
2014-04-02,,1254.0,,35.51961898803711,,6.555073261260986,,,,,69.08000183105469,11.715494155883789,,28.917152404785156,,9.131592750549316,,20.578914642333984,,,24.057769775390625,,87.35873413085938,,,,,,,1.9926161766052246,,,24.196086883544922,34.59408187866211,29.328889846801758,112.71692657470703,,,40.529998779296875,57.76132583618164,128.5,4.710657596588135,,,,,,10.534127235412598,11.479999542236328,
2014-04-03,,1230.4000244140625,,35.47638702392578,,6.486576557159424,,,,,69.55999755859375,11.770042419433594,,29.075214385986328,,9.225732803344727,,21.12793731689453,,,23.40013313293457,,87.06985473632812,,,,,,,2.033282518386841,,,24.011842727661133,35.282833099365234,29.821155548095703,112.29910278320312,,,40.529998779296875,57.51799392700195,129.0,4.684093475341797,,,,,,10.12411880493164,11.59000015258789,
2014-04-04,,1238.0,,35.49800491333008,,6.329034805297852,,,,,68.06999969482422,11.836714744567871,,28.205883026123047,,9.225732803344727,,20.51264762878418,,,22.761653900146484,,84.14527130126953,,,,,,,1.9885501861572266,,,24.21392059326172,34.515811920166016,29.446758270263672,112.45162200927734,,,38.150001525878906,56.483890533447266,135.5,4.595547199249268,,,,,,9.78506851196289,10.899999618530273,
2014-04-07,,1140.0,,34.29275894165039,,6.2947869300842285,,,,,67.3499984741211,11.806404113769531,,28.142663955688477,,9.225732803344727,,20.97648048400879,,,22.110408782958984,,82.4482421875,,,,,,,2.033282518386841,,,24.671566009521484,33.5374641418457,28.996074676513672,112.60417938232422,,,39.27000045776367,55.40634536743164,137.5,4.524709701538086,,,,,,9.4617919921875,10.260000228881836,
2014-04-08,,1100.0,,34.94132614135742,,6.342735767364502,,,,,68.45999908447266,11.794289588928223,,28.13475799560547,,9.225732803344727,,21.79054832458496,,,22.42965316772461,,83.11625671386719,,,,,,,2.012949228286743,,,24.915264129638672,33.29483413696289,29.238758087158203,113.65868377685547,,,38.0099983215332,55.458499908447266,140.0,4.7549309730529785,,,,,,9.272553443908691,10.25,
2014-04-09,,1100.0,,35.08723449707031,,6.315337657928467,,,,,69.22000122070312,11.770042419433594,,28.07944107055664,,9.225732803344727,,22.26384735107422,,,22.697805404663086,,85.86029815673828,,,,,,,2.025149345397949,,,24.849872589111328,34.194923400878906,29.963274002075195,112.83627319335938,,,39.54999923706055,55.13697814941406,135.5,4.914313793182373,,,,,,9.737761497497559,10.289999961853027,
