Ticker,Sharpe Ratio
VYGR,0.7185742454912315
HGBL,0.7164817158866751
COP,0.7159560332869992
PCAR,0.7151485594956534
BWXT,0.7128389640987169
YHGJ,0.7125124636004605
FMX,0.7098897510692557
CPRX,0.7081067845819794
RVPH,0.7061930401852081
NVGS,0.7036313552517517
ELP,0.7022245525375731
TPCS,0.7020804182279068
PBR,0.7020260925899383
STLD,0.7003931299252049
VLO,0.6994552469937415
PCVX,0.6975218749156102
ARCH,0.6965757951686545
EDN,0.695001757599776
CLH,0.6947077928302976
VOC,0.692869180974473
CELH,0.6913972278526859
GRBK,0.691297652343571
MHO,0.6896775595556895
SLB,0.6887595668216958
PFIE,0.6877008344296497
TDG,0.6839266429177484
LBRT,0.6822907638933651
COSM,0.681698883969138
NGL,0.6801226620468119
SOHOB,0.6790998237131406
FLR,0.6770374787994123
AAOI,0.6766826975042323
FTLF,0.6760127587970821
SILO,0.6746850389272072
FCN,0.674409083480489
CBZ,0.674275221140602
TRGP,0.6722580003773737
CVI,0.6707350539604253
HUDI,0.6702400940906368
SHEL,0.668824903638629
ALSN,0.6679279880419937
DHT,0.6676664028826594
HAL,0.6670685182157409
KRYS,0.6629399309141828
ET,0.6621924701428742
DINO,0.6618266560016112
SURG,0.6605355086738123
SLNO,0.6602127109420795
KWE,0.6597788265267023
NINE,0.6597056859065881
BAH,0.6560438484053837
CMT,0.6553414898272485
TPST,0.6517161158154973
BCC,0.6515741658192747
MUFG,0.6511731085235604
ARGX,0.6501067682533378
AZO,0.6477500113135185
SPOK,0.6454154854718256
INDO,0.6444191795082578
DNTH,0.6442427936288077
PNRG,0.6441545375118403
RGA,0.6425851718199311
SNPS,0.6416227903416653
ANET,0.6392737911573078
FER,0.6391868939628687
USAP,0.6381009385992814
SOHON,0.6366008383808484
SLVM,0.6332437799654239
PAA,0.6302146289797211
FCNCA,0.6300429157410977
OII,0.6300132778110984
PBPB,0.6292841254672119
PWR,0.6292023605121077
GLRE,0.6235387571230094
TIMB,0.6217556565478626
CEPU,0.6209144367945297
USLM,0.6197476246971281
PSX,0.6189029329234589
HYMCL,0.6183578440210638
GPOR,0.6150723108078389
CRIS,0.6148174251135531
VRT,0.6146343817509392
BSM,0.6135203651140717
LRN,0.6128946354711181
CDRE,0.6112366158925321
NVDA,0.6099281239695928
JILL,0.6096494430482072
BLX,0.6091018683367941
GFF,0.60903866901274
TUSK,0.6080390834920124
CBOE,0.6056487007557628
EG,0.6048422321347591
PDX,0.6046595805661953
AUMN,0.6035896237760233
FLNG,0.6031986749626154
MNSO,0.6022837566655229
APTO,0.6019151367340664
CCJ,0.6005534215046572
CDNS,0.5996736059031048
APPF,0.5990987994003303
BTCT,0.5973042074112348
NOG,0.5933296772436875
VKTX,0.5933084586886975
STG,0.5915291339499333
ONTO,0.5893537693533416
DMLP,0.5893377442980878
SUN,0.5872441079003627
MUR,0.5857900123819036
STRA,0.5856997553265691
MRO,0.5853054458514649
MCVT,0.5843528022953902
TS,0.584017837357324
BAOS,0.5833906763059876
HUBB,0.5833701113683928
OVLY,0.5830083780800948
DECK,0.5822924890677511
BBW,0.5806858002974737
HAE,0.5804653247068595
NSIT,0.5795337925747202
LYTS,0.579248711549977
VRN,0.5782519551764587
PANW,0.5781371896558937
TWI,0.5780964699500801
CRESY,0.5763475380307522
CASY,0.5753693052198734
AVDL,0.5750684249626392
AGI,0.5739039833526627
ITUB,0.5716720342474244
NBN,0.5716547021671736
LMT,0.5712878718099959
LFMD,0.5698907907605374
SYBX,0.5693103572552486
AXSM,0.5680639596508339
GLP,0.5676565909606358
HUSA,0.5657358809872232
SMFG,0.565673154466348
COOT,0.5653398040243839
SDST,0.5651956630684049
FNGR,0.5649033335494974
PAGP,0.5621195981067486
PDS,0.5608036941438583
APRE,0.5604262535532601
NVT,0.5588551102062536
NYC,0.5557979266288381
FLEX,0.5545828386748287
ANF,0.5542353733409584
TKO,0.553551071650588
CNX,0.5535271356433401
LGVN,0.5527358890881061
SXTC,0.552613578613515
FANG,0.5517903816723109
FLGC,0.5515683847879458
GDC,0.5505325384251264
MAMA,0.5474358899697414
CI,0.5450329222500692
PHVS,0.5418421435312393
AMPGW,0.5416443011379793
EXTR,0.5397035206133441
WTM,0.5395378457362249
GE,0.5383859777054014
MVO,0.5382343604644867
BKR,0.5370873280201693
MLP,0.5370632371318843
FSS,0.5369539893327541
PKX,0.535947214520225
CRT,0.5354379827669856
CXT,0.5340057351250556
CNVS,0.5325786035157182
OPRA,0.5280288532828447
MDGL,0.526074629847562
KEQU,0.5251535793205412
SBR,0.5247761920408309
DUOL,0.5218826288793352
TJX,0.5210493775086757
PCG,0.5206096761937037
CAMT,0.5195124140189187
QRTEB,0.5182162633304291
EMO,0.5171244446091212
QUIK,0.516939584545226
GCBC,0.5169373429972025
CVE,0.5165218637649971
CPOP,0.5164678180330855
DK,0.5157194483795133
LPLA,0.510651045072461
RES,0.5093475833163832
PANL,0.5077464497318529
SNEX,0.5074288515656212
CARS,0.5068105353079336
CALM,0.5066923569248486
COKE,0.5043193043322389
METC,0.5036319450032293
RRC,0.5024246083348451
PLAB,0.49981686700032774
LECO,0.49838283158696983
RNR,0.49745607189665486
TRVI,0.4972578374587759
JFIN,0.4969402360727207
SHOT,0.4956001979439689
FAAS,0.4950816000795966
PSO,0.491040984308942
MRAM,0.4904287675892089
KFS,0.49006394435054484
TRT,0.490003121296574
NOV,0.4888359085196526
IONS,0.48863066314358194
GLMD,0.4862157947097984
CYCCP,0.4851879439986029
FN,0.48487014817199825
BGI,0.4824106188276844
UBS,0.48174369112974336
TTE,0.4812197272379268
PTEN,0.48094087865659335
MGPI,0.4804781046027717
NTRBW,0.4804456342557591
LQDA,0.47844227943319395
FOR,0.4764568447415232
IDYA,0.47586504275730535
WRB,0.47552631590068495
PAG,0.47242516419803193
OC,0.4719368881734447
DFH,0.47176710139899
NPWR,0.4701750112848503
CVLG,0.46839887520930784
RACE,0.46769071020162045
NUE,0.46617258041003873
LINC,0.46567743116238425
POCI,0.4653535476116857
BZH,0.46310890110105735
ETN,0.46293299946996297
LEGN,0.46209238000008995
BBSI,0.46119564085784265
WVE,0.46092271636973936
TALO,0.4602862239887816
PDD,0.4588176979215877
ENIC,0.45865275117764115
SIM,0.45758415346647796
AEHR,0.4569247219266064
KEX,0.45491096979634404
TMHC,0.45464234621414035
APLS,0.4541325073650126
VNOM,0.4528772367530833
JXN,0.4527933305284062
UCL,0.45209594438844225
NOC,0.45209541119982766
CQP,0.45194845490319807
EOG,0.4514454622716019
BRLS,0.4505080401744945
IPAR,0.45035291900166063
AVAV,0.4497012798424178
CYTHW,0.4489456142400709
SU,0.4483812562150088
AMGN,0.4479064189079985
UUU,0.44789553024593165
SDA,0.44717025617162093
NMIH,0.44683261968419224
AR,0.44604170785628633
SAIC,0.44479085362648746
NRG,0.4446721610023915
QRHC,0.4434085985310923
UTI,0.4429725904105557
GBLI,0.4405392847147391
SIGI,0.43925954085734276
IBM,0.43885808505239304
PHAR,0.4374781232161191
MREO,0.43698050632722596
CPSS,0.4364376913880637
CLMB,0.4362559104723998
IGIC,0.43557440652402274
BMI,0.43507116648801125
TTI,0.4332443721331176
NEXT,0.43216891229265497
IMCR,0.4303416571249597
CMC,0.4297834351966627
MTUS,0.4297239063427079
LI,0.42911331963706834
NAAS,0.42884371099158586
ULBI,0.4285991764765016
GEOS,0.4277316406480086
TATT,0.4273300700879865
GPI,0.4266503656878389
BP,0.42640941746139144
VET,0.42539237255569184
PH,0.4253033572397917
DELL,0.4245210828047148
PXS,0.42395992263949994
NDP,0.42291835001721384
ICFI,0.4228102815693659
ESQ,0.42178344361277426
CVX,0.42101663622777574
CPRT,0.4205739159928278
SXC,0.4193575494778517
HSBC,0.41932257763395914
IINNW,0.41819009233340404
CBT,0.4168766560232747
PEO,0.41620824480637886
X,0.41513273524217525
GL,0.41494691471618494
NERV,0.4148303494447856
CTRA,0.41302603099322627
KLAC,0.41231694880230746
AXON,0.41164810152715015
MTDR,0.41093067924803645
VERX,0.4107756615955848
PLX,0.41026901533637
WSO,0.41018735012781193
ANDE,0.40962638119268635
GHM,0.40859285210040175
PRI,0.4071759698389782
REGN,0.4071004633543066
NX,0.4063871429023844
BECN,0.40620431657744427
SKYH,0.40497131914251766
COOP,0.40452939977642277
GERN,0.4042670046607725
MSI,0.4042077862571488
VALU,0.4038460697008744
LII,0.4028010033130056
MRC,0.4026654368014939
BGC,0.4009905070786511
HRTG,0.40052891401832363
CVRX,0.40021797968974515
DHI,0.39968771398533726
GNW,0.39764666728765935
APA,0.3973977976329226
TAP,0.3967381656896607
ROIV,0.39633611209939257
SPXC,0.396133130308875
WALDW,0.3960296885875907
XBP,0.3955983351253218
PSTG,0.3954628411464002
TOL,0.39473220280083776
ATKR,0.3944601831547887
CHRD,0.39312022117322354
EQNR,0.39299507841667697
ENSG,0.39201590415339405
MGRC,0.39199967287936327
USM,0.39195845701173176
ACT,0.39150031431593824
BBIO,0.39128785153249623
PFGC,0.3903741084692355
NBTX,0.3903450419784236
AAPL,0.39003654879243776
FEMY,0.3892372201395798
FCFS,0.388515383741181
SNA,0.3882725365140873
BGR,0.3879729713783506
WDS,0.38791465483182747
PTC,0.38764771312087637
VTGN,0.38746836632863196
TMUS,0.3873710716042498
HPK,0.3869543789378238
IRM,0.386114805216236
GD,0.3860811286109519
VRRM,0.385569419984658
INTA,0.3846683484453589
NWTN,0.38447646273216834
ESLT,0.38412178727804275
INOD,0.38399501877287096
MMYT,0.3836069973852281
MAR,0.3830134572979095
NFE,0.3804809879642392
ACNB,0.38003674715913016
ARES,0.37954007413880053
CF,0.3786230791988344
ITCI,0.37806246157846474
RLI,0.37775651110677405
STVN,0.377196337447162
MEDP,0.37567124138906355
ARMP,0.3745233935854416
MRK,0.374197791556925
CVU,0.3741494958464696
CXW,0.3741424493714542
H,0.3739843275351956
TECK,0.37332843663431775
OVV,0.3720758100603463
AMBI,0.37175695497666283
DIT,0.37150375055699253
QD,0.37031261778263297
ACA,0.36987297920432993
HII,0.36930884595201885
QLYS,0.36889014544694926
IT,0.368846116479075
GFI,0.36828838602855274
CTAS,0.3679255554037753
WING,0.36781730354275444
STN,0.36764633393394774
VMD,0.3673101324882111
EHC,0.3673056497691823
MMC,0.36560593488365845
BTE,0.36504425230008564
BSX,0.3639566910143933
PESI,0.3632852891395367
NOA,0.3622005516329789
VSTA,0.36203251808393855
BHP,0.36054684943071597
CVV,0.3596840960162879
CPHC,0.3587020251491184
TPL,0.3583874484901222
BKNG,0.3574869863806467
WES,0.35634171776723406
WMB,0.35605956042937953
GDDY,0.355631074592956
CIVI,0.3545902395218786
QSR,0.3538973665328109
MSGM,0.3523011002910942
UEC,0.35128111939994244
VIPS,0.3510934333023409
HROW,0.35044643087469934
MANH,0.3486371692374687
SFL,0.3485231381179085
EXE,0.3477786582778627
UBER,0.3477192514235608
XTNT,0.34639151933370205
KBH,0.3460729337639064
POST,0.3453082769575422
REPX,0.34375597907185573
MLI,0.3422130339936364
SKT,0.3419196980444848
LVS,0.3409441980047619
IRS,0.34074896246100445
OIS,0.3401775839832566
NUKK,0.33972467932391404
TBPH,0.33927331706645686
AGO,0.3390204912865647
OLLI,0.3379935308131983
SMMT,0.3376896025947495
IMXI,0.3372527610569135
BBVA,0.3372394016976009
CRK,0.33696032800431835
FTFT,0.33659179149195095
FI,0.33406039350223043
JOB,0.3340553173249809
COLL,0.33348173480279925
NML,0.3333937683985731
GOTU,0.33269574168456295
PBYI,0.33268023195081764
PAYS,0.33217936914740226
LINK,0.3321616883187108
MATH,0.3303606623068277
ABBV,0.33004383170982765
ON,0.32945412946892055
WFCF,0.3290640182950953
BATRA,0.3282397687588188
MFG,0.3279304137014485
SSD,0.3272781405220224
MSC,0.32706615972072534
CHKP,0.32683291485055754
FSLR,0.3266361393275014
USFD,0.3262443141974273
SPLP,0.32391291544088485
CXAI,0.3234773364896308
BUR,0.32333102305951195
PRIM,0.322035800361473
NSSC,0.3217666580535737
SSBK,0.3203698178745438
R,0.32012422896773784
IDCC,0.32003433301802425
FUTU,0.3186826259741161
BWEN,0.3185530578063186
CNXN,0.318260503223218
PLRX,0.318059907610249
OMAB,0.31792981431369843
BVN,0.3172808101146152
WLK,0.3165364422193259
GKOS,0.3157622204813041
ORCL,0.31565516559556656
ERIE,0.31560482507024445
BANF,0.31533787524511914
FSTR,0.3139903071242834
MTRX,0.3137460358396402
MXC,0.31364280257048366
BPT,0.31343718743110965
TT,0.31306436383632086
EOLS,0.3128278585111816
SAIA,0.3126492193595758
LAUR,0.31260842990484644
ASRT,0.3119315376149154
LNW,0.31107238076504407
ATO,0.3110425928202775
LFCR,0.3110334921668766
CPS,0.31080760369152344
RDN,0.3107375518200806
GYRE,0.3105491874052079
RUSHB,0.3102781675408865
TBBK,0.31025558148862326
URI,0.309765525859477
ACAD,0.3096941762029656
NBIX,0.30948139112812945
MNST,0.30883917938315
REX,0.308450865073807
ARLO,0.30807070728763775
LIN,0.3057324373978159
EGY,0.30542952109716826
RSG,0.30513384718529535
TMCWW,0.3048525703644301
EEX,0.304097702450808
BMEA,0.303311643160093
EPAC,0.3028524943321743
SANM,0.3023437044120567
HP,0.30231747437512646
KOP,0.3000217715083461
OI,0.2995298115169026
PPSI,0.2994600244844023
SEI,0.29914576489281103
AGM,0.2984768005518045
STEC,0.2979558858505636
SUZ,0.29756191296819134
MTH,0.29710305789027164
UNH,0.29654668635964354
NMTC,0.2959156643217363
TCOM,0.2947916203064302
SPSC,0.29436197386729296
NEN,0.29268134354837516
CRH,0.292504887145656
BIVI,0.2915621887586933
HESM,0.29155834611294495
MTC,0.2913871378285693
WNC,0.2913736198997746
KRUS,0.29073046034714506
NTNX,0.28953357908063887
MARPS,0.2889539714935201
CSWI,0.28815168101324606
RCL,0.2875080069777531
BXC,0.286897792459841
ANIP,0.2867581266387536
PI,0.2867276710844862
ACHR,0.28665750611384694
AM,0.285568887834014
HMY,0.28484528628642586
KNSA,0.2843967255911839
SJT,0.28396868238562023
PT,0.28345636371742816
NRT,0.2825176227001726
ED,0.28204130240578945
MSM,0.2817676930114042
SRE,0.2816577875231925
MANU,0.2807345698230205
EXEL,0.28061445859422673
KBR,0.28011112503594765
RYAN,0.2792135475251015
NTRB,0.27543438256789055
BMA,0.2744191458812715
OLMA,0.27418982309411305
COE,0.2739515228018131
CHX,0.27364686044772635
XYF,0.2719579385761754
MTRN,0.2718423984207454
MAYS,0.27151394714670535
CRNX,0.27140270404926925
MTNB,0.2710907337288191
VALE,0.27109043002755134
FRHC,0.2707973260280817
IR,0.27025115917475373
SND,0.2700640211532991
AFYA,0.26999090131261866
UFPI,0.2686267636538271
CMG,0.2685045514555345
NVR,0.26831885008860684
SCCO,0.2675636541809115
TOMZ,0.2672068383902204
FWONK,0.26624781073106096
OFG,0.2657463986317868
BKTI,0.2651946282682105
ARL,0.26502869825106035
AKRO,0.26501938219550814
SER,0.26465182245802493
OTTR,0.2631293117610592
AVT,0.26311744337138915
CHE,0.26227878350664297
YELP,0.2620890756182165
TGLS,0.2619501062626755
WTTR,0.26147186103197556
EBR,0.25915458131243563
APO,0.25870408316772625
V,0.25777046055050085
WINV,0.2571367804002616
VIV,0.25698527254933945
LEN,0.25615695401711586
LRCX,0.2552486205624768
CORT,0.25413422835901933
TWIN,0.25404735166031595
OSIS,0.25356897830005093
SM,0.2535544435359201
LBPH,0.25278557921025874
FET,0.25239429224207205
WAB,0.25151180145629254
EPD,0.2511859153312553
ALTI,0.251021014713435
VEL,0.25019752674614076
QUAD,0.24972499021747968
SLNG,0.24947753549147755
AAON,0.24920781912059223
SMID,0.24890369485797853
ACXP,0.24878021861375324
CPA,0.2486092614075845
PKG,0.24826623696003153
WOR,0.24731369609626724
MOBX,0.24725933461136232
IESC,0.2472364257862873
NGS,0.2466340328777628
OBT,0.24651822873304152
NC,0.24629827549546637
DKNG,0.2460870443437277
GRND,0.24607633804803575
TOUR,0.2458592706566237
SOBR,0.2455317088890351
CAT,0.2450153671821663
ADEA,0.24384686021708277
KRP,0.2433344502263315
IBRX,0.24282334975620207
TPH,0.24233061907676476
APG,0.24136555057398332
OKUR,0.24095290011132936
CB,0.24065673051995096
ABG,0.24019944880681965
FWONA,0.2399772398059968
WEX,0.23904745702582628
MTG,0.23891960256707814
ALL,0.2388212687828173
RELX,0.2380984217379558
BBAR,0.23501560741920563
ACHC,0.2347844629486211
BCO,0.2345975360190172
CACI,0.2341857710911061
INLX,0.23380873153717324
MPLX,0.23376693558999923
CLMT,0.23372173954658704
NXE,0.2336875215662293
ALG,0.23366483853909562
PTPI,0.2329697556826369
ATRO,0.23242475573658464
DVN,0.23143430916554766
CSL,0.2302209517330234
RSVRW,0.22932061801934894
BLMN,0.2288953660020666
WWD,0.228814545144328
BBAI,0.2276289911366589
IPDN,0.22734661572058676
PHX,0.2266577124430633
MOH,0.22662735706703868
ODFL,0.22592414818273915
WTI,0.22553255308835637
ULH,0.2254323002498096
BRO,0.2253367768111292
ORN,0.22505166168460236
GLYC,0.22419863889919525
RYI,0.2238381900787383
CRC,0.22288481827268214
ODP,0.22264060147640916
TNGX,0.22239469166320802
AFRI,0.2223701935134118
L,0.22212235788102275
DWTX,0.22168386630286505
ISPOW,0.22074269718033757
NAMS,0.21970211880299959
TXRH,0.21948736463797794
CAPR,0.21862490638459628
GGB,0.21822490177946996
HOV,0.21792404829819292
DFIN,0.21631637759267477
FLS,0.21626700635519533
TCRX,0.21608662543031293
APDN,0.21605502839755458
ESP,0.21501714844910985
WHD,0.2147041145927285
UVE,0.21440883812027467
BAER,0.21371219305789713
BJ,0.21295666858348383
TIPT,0.21169640085211705
ACM,0.21125321919523388
IRMD,0.21059206723579435
FTK,0.2093874811833664
THS,0.20917747509486997
BRN,0.2086761812862908
HLT,0.20772240203055947
IBKR,0.20764717311902367
PVL,0.20681546907912166
PKOH,0.20623181986772937
OEC,0.20556029633820172
CIG,0.20537157383214844
TDS,0.20496990214807234
CIFR,0.20469444942269008
SJ,0.2045219553876094
EPM,0.2044021573346204
AZPN,0.20417544157744602
BOWL,0.20408394900439442
CPIX,0.20361549084607816
BG,0.2031631801198067
OHI,0.20310449504368153
ARCB,0.20289919139847673
UTL,0.2028964766423526
MGY,0.2011748586430074
TKC,0.20097069456707709
ISSC,0.2009113448361064
MLEC,0.2005279855240944
MDRRP,0.20051854699178684
INVX,0.20035394892520206
ISPO,0.20024831321391118
HEI,0.19947653347881475
META,0.19864903126575867
GFAI,0.19853125754071319
DNOW,0.19647913820144067
SXI,0.19606511213253486
PUMP,0.1957102696119967
CDW,0.194894510949641
WMT,0.19422648657578723
PRO,0.1940847243572574
HYMC,0.19328933409014126
EOSEW,0.19313120037884698
SD,0.19245198801560576
COST,0.19201599065120692
ASX,0.19186694825750247
SPNT,0.19182359944492297
PFSI,0.19079295172825753
BATRK,0.19055913479081354
CHCO,0.19054885854347228
CAPL,0.19038507014488787
ESE,0.18948331581684552
AXR,0.18779789018837417
LDOS,0.1872743748582962
OPCH,0.18703223854171397
GNFT,0.1868126207087133
TRDA,0.186036368495965
AMKR,0.18526171734688196
E,0.18503308718218053
XERS,0.18413876290190706
MSFT,0.1840270432902702
WLFC,0.18342824360369567
SLXN,0.18276495693218128
NVS,0.18271039343065326
GMS,0.18245399200494272
HY,0.18192690540151638
SENEB,0.18056684200703488
BHAT,0.17954247929392306
VERA,0.17947405840647251
SPHR,0.17946545125721042
GILD,0.17918589513626781
BFC,0.17913428634835904
NSPR,0.17892554973885844
GSIT,0.17885745520726415
PLTR,0.1784952560861726
SCPH,0.17841253421364567
CAL,0.17820122139990024
GENC,0.1780419988279754
LSEA,0.17653040812120688
UTHR,0.17621368612533067
DTM,0.17503787780648164
HUM,0.17485807740531545
EPIX,0.17467980230438443
MA,0.17448694767346568
AN,0.1739012090717808
NBR,0.1728429723929938
MFIN,0.1727323149346307
AMP,0.17253506781271183
UAN,0.1722327285401822
YRD,0.1715287585058579
NPO,0.171445983214505
CNM,0.17121169558910151
WCC,0.17085716824272157
SLMBP,0.17064175246997543
CX,0.17054027248611156
NTES,0.1704917249127448
GIB,0.17004738978660056
LVWR,0.1696500272721085
JSPR,0.16936919827170338
AON,0.16875497484914267
VRSK,0.16874084723894223
ZETA,0.1687159663843911
HHS,0.1668117819602692
GES,0.16633725157084486
NABL,0.16629787192330928
HOVNP,0.16603123415478244
YY,0.16512745077061938
WEYS,0.16491843747958204
ADM,0.16306138539732867
MSTR,0.16269993934974625
DDS,0.16212248041109456
HAYN,0.161971785919488
KNTK,0.1605787195336152
AE,0.1602919156336801
MLM,0.1594985829755766
DWSN,0.1587682470816699
GGAL,0.15873233927722638
TME,0.1583150923724446
LDTC,0.15787258793950726
IBEX,0.1569786272445559
IQ,0.15643431135055344
XPL,0.15575814453543044
MFH,0.15523488322178808
MITA,0.1550597005174719
HIMS,0.15495143455507956
SRPT,0.154861204589728
PFMT,0.15480522925329382
OMC,0.1544816830035215
AGRO,0.15366296567373297
MDJH,0.15344703169781765
SPH,0.15325519787153308
BETR,0.15294625986656893
MLGO,0.15289648051909527
IONQ,0.15214765392825016
ROST,0.15209962868418847
SKX,0.1517655412531242
ENSV,0.1514302603545574
PLAG,0.1508252319784026
AIG,0.1498047418672523
PLXS,0.14885277989961568
AGS,0.14828119918493204
DKL,0.1480518123267282
HLIT,0.14799142509467894
MTSI,0.14777932316789744
UHG,0.14769108731079134
URGN,0.14720987128595583
KELYA,0.14667087936729054
RWAY,0.14566376566209233
BLD,0.1450305324728666
DUOT,0.14486163461189455
LXU,0.1439002354646804
HMC,0.14247918238692836
SYRE,0.1423936190910888
PNW,0.14214576099005283
GEO,0.14194403411605575
IBN,0.14182259508563558
PETQ,0.14030066170470856
JWSM,0.1402102781866751
NPCE,0.13995601390196158
PKE,0.13976555970879856
TROO,0.13852318454829715
GETY,0.13839114706813752
GSAT,0.13811726093047014
CAAS,0.13718160612875213
URBN,0.136851904875425
SBLK,0.13647892362990058
MLR,0.13622698153834223
SBT,0.1354535484848191
PGY,0.1350921909655924
ASO,0.13488950557739726
PRFX,0.134748710251701
CDTX,0.13474617023074073
LOGI,0.13455710818888134
GVA,0.13399015672278244
CCEP,0.13388955652834034
KAI,0.13383277052702908
HQY,0.13321492537319626
MELI,0.13317855132726683
PSQH,0.13277576255135276
UTSI,0.1327153157365882
TRI,0.13208105853590557
MDLZ,0.13123923287250866
AVTE,0.13037121079075267
BCH,0.13012995090594423
CYBR,0.12998347432739082
RELL,0.12988237872520472
ORI,0.12950881458717728
VEEA,0.12916426713926707
SAN,0.12835762157608765
EH,0.12829983859790275
IOSP,0.12806490685365365
GEG,0.12780937038941334
AI,0.12759002449402515
SO,0.1269462167733218
FENC,0.12656192802398603
MU,0.12448955990358308
ASUR,0.12352773166212636
VECO,0.12339231290978063
IMMR,0.12266617680716599
TEO,0.12166241906673103
