Ticker,Growth,Date,P/E Ratio,P/B Ratio
ABG,-0.2817014621296772,2008-09-22,39.77018843966477,1.1566630642485711
ABG,-0.4245809826681677,2008-09-29,28.566868207038414,0.8308293878583559
ABG,-0.2388349507371671,2008-10-06,28.18828733096569,0.47807502993186296
ABG,-0.4642857490406085,2008-10-13,21.455939114909388,0.36389400370941677
ABG,-0.20874754412284,2008-11-24,27.531473507434864,0.4669354284137808
ABG,-0.2905811374296355,2009-01-05,-0.427867075765759,0.46322218364291173
ABG,-0.3188811439716746,2009-10-19,63.38652566815099,1.3274704645851974
ABG,-0.2090747594659243,2015-12-28,34.44506994300335,6.260462250239999
ABG,-0.366697279518424,2020-03-02,38.5197630220293,8.078075093091128
ABG,-0.241441468934755,2020-03-23,24.56730556416272,5.152070615510418
ABL,-0.2374005266457743,2023-07-10,70.33582053967376,2.965182117778876
ABLV,-0.2088353329055842,2023-10-23,18.66566723790662,6.025373165934426
ABM,-0.2000623434173461,2001-09-10,29.699714150436183,1.923739577331354
ABM,-0.3027208732843402,2008-09-29,45.392020202675205,2.9008530133852526
ABM,-0.2283724944728169,2020-03-09,60.104202296326406,5.009603938044405
ABOS,-0.23861005390727,2021-11-08,-127.0853759496088,2.246293423927689
ABOS,-0.2198442931821283,2022-03-21,-12.346864920695642,0.8915790014772966
ABOS,-0.3005780203430306,2023-10-16,-14.476987607309509,0.6001679881816261
ABR,-0.4531252609596503,2008-09-29,6.2225883842533465,0.3371242305952008
ABR,-0.494172386715722,2008-11-10,11.508454376621469,0.13695666002875276
ABR,-0.4105960557402765,2009-02-09,-0.114047942606405,0.05624056896251636
ABR,-0.3483148569973853,2009-02-16,-0.0672203072069217,0.033148413173918125
ABR,-0.259259170314391,2009-04-27,-6.157264016608268,0.1206751300242252
ABR,-0.2791668975976946,2009-05-04,-4.560936856255753,0.08938899593656333
ABR,-0.2969395685479457,2020-03-02,25.35870335683101,0.8733474463805259
ABR,-0.4329412161326935,2020-03-09,17.828700923118273,0.6140160324598423
ABR,-0.4064328906364686,2020-03-23,14.346861638942688,0.49410235214451925
ABUS,-0.2461538314819336,2008-06-02,-74.20091324200914,1.7275430466374677
ABUS,-0.4285714610093295,2008-09-29,-4.485262844037351,0.8371939633322104
ABUS,-0.2105263058828844,2008-10-13,-3.3868092266633547,0.5049741149882082
ABUS,-0.2258063970321654,2008-12-01,-2.762923266160934,0.4119525599865236
ABUS,-0.2797783988402157,2010-11-08,-31.904550553211006,1.9189016052722405
ABUS,-0.2381929927456127,2011-03-07,-27.37492909251873,1.2943283752958241
ABUS,-0.2473948238194351,2014-03-17,-206.78371785644143,6.886252319196099
ABUS,-0.2915309372050508,2014-04-07,-20.284109763565628,4.895591238594344
ABUS,-0.2279038704062239,2014-09-29,-107.14804313006351,7.848361131294477
ABUS,-0.2175999959309895,2015-04-20,-47.2411186696901,4.983297249915773
ABUS,-0.5405117387851511,2018-10-01,-21.245753373592112,2.4929775346401635
ABUS,-0.2041667121979907,2019-05-13,-5.75401605218756,0.6378620733355794
ABUS,-0.279166687362723,2019-07-08,-5.846528855949895,0.6378620733355794
ABUS,-0.3289473725487982,2019-09-23,-3.702801415168121,0.40397929199056654
ABUS,-0.2861953316037149,2020-03-02,-7.105263226340262,0.7893542919905666
ABUS,-0.3207546533236226,2020-03-09,-5.07177006114613,0.5634447786415108
ABUS,-0.2479338863330593,2020-03-23,-2.894736933365964,0.3215887926664421
ABUS,-0.2318548561538046,2020-07-20,-24.505929042228125,1.3182482426495967
ABVC,-0.7959999921636283,2016-03-14,-372.6069813529425,25004.6667
ABVC,-0.5,2016-04-11,-77.92713812585232,6281.172482913004
ABVC,-0.9444444444444444,2019-04-29,-427.1881526485666,3925.732801820628
ABVC,-0.25,2019-06-03,-379.72280235428144,3489.540268285002
ABVC,-0.2129629629629629,2019-08-05,-335.61218147917964,1884.3517448739015
ABVC,-0.2222222222222222,2019-09-23,-279.67681789931635,1570.293120728251
ABVC,-0.2840909090909091,2020-01-06,-73.33333333333334,767.6988590227006
ABVC,-0.3582995995185759,2021-07-26,-61.18404944993672,861.916472889475
ABVC,-0.2681387948084017,2021-08-02,-39.261829035099645,553.0921458347127
ABVC,-0.5652174073291204,2022-05-30,-10.246510624165651,361.1674310790375
ABVC,-0.2480768789906457,2022-07-04,-17.502523760569293,181.45608729505025
ABVC,-0.3363636190241033,2022-09-05,-18.512285425782565,191.92471475567515
ABVC,-0.2090395821160965,2022-10-03,-7.797357164290508,154.4121635273812
ABVC,-0.2921052392169706,2023-07-17,-5.565319203743826,66.30126426544382
ABVC,-0.2481752059819047,2023-07-31,-4.012888121758558,47.806701841898786
ABVC,-0.2748538117692331,2023-08-21,-2.504393728979164,29.835569959413757
ABVC,-0.221153815293452,2023-09-25,-1.523139955848019,18.145608729505028
ABVC,-0.3366336405785592,2023-11-20,-2.469135779154765,35.24435637689003
AC,-0.2278730110004221,2020-03-09,67.05400116589605,0.8372422182797559
ACAD,-0.2368074003114665,2006-04-17,-38.78229687237685,9.275017193614511
ACAD,-0.2600130796780826,2007-10-29,-35.12453768965943,9.31784360387686
ACAD,-0.5194346250060377,2008-06-09,-19.20814427854788,5.194254264082094
ACAD,-0.2473118518475474,2008-09-22,-5.655787475882885,1.7069457702394404
ACAD,-0.2809523528395313,2008-09-29,-4.2570442015661225,1.284797850798186
ACAD,-0.2085561415510225,2008-10-13,-4.447086812766639,1.1440819505843611
ACAD,-0.2228261295614478,2008-11-03,-4.37574324227967,1.125727712243418
ACAD,-0.3986013665386514,2008-11-10,-3.4007133116478303,0.8748861631841539
ACAD,-0.341085233350805,2008-12-08,-3.067776365881159,0.7892329779931588
ACAD,-0.6605351229239144,2009-08-24,-17.51611019060775,3.6586150100911636
ACAD,-0.2530413823709543,2013-09-30,-240.5518432923384,17.601731635347395
ACAD,-0.2118624490478663,2015-09-14,-110.31059529290908,26.509664645609124
ACAD,-0.213464243608162,2015-12-28,-92.3814499245372,21.810974962599015
ACAD,-0.202231475627116,2017-10-30,-67.36189115768714,21.933334801140397
ACAD,-0.2487309656956818,2018-02-19,-56.772335118450414,19.284205087798913
ACAD,-0.2093869725419526,2020-07-13,-204.349446917112,33.63111554002198
ACAD,-0.4479379099991565,2021-03-01,-116.81373608928293,29.966381429418192
ACAD,-0.2032044053119547,2021-03-29,-61.03028894010944,15.656180329076134
ACAD,-0.2321886536905044,2022-06-13,-27.807868057129184,11.93638452451516
ACB,-0.2579035160907542,2014-07-21,-59.5196853565916,1.2483
ACB,-0.5769230581129321,2015-01-05,-83.86452419034036,1.890104700487564
ACB,-0.3425742383541255,2015-02-16,-46.540203113525145,1.0489042597662752
ACB,-0.277258571605838,2015-05-25,-439.2246346381263,0.6667292670576784
ACB,-0.2177191028924682,2018-01-01,5586.66060189502,22.037374355524058
ACB,-0.3654023718830993,2018-01-22,5691.969948099496,22.452781993614032
ACB,-0.2935982701602749,2018-10-15,889.8214612688337,20.699763366657454
ACB,-0.2834645727105309,2019-11-04,4031.7461393918097,7.913515716901235
ACB,-0.3418803024022595,2020-03-02,-9.85574349068017,2.430134577182716
ACB,-0.2135922479918674,2020-03-23,-8.676424026823986,2.139349309752454
ACB,-0.2123287586724302,2020-04-06,-75.32784145222647,1.8194855023737129
ACB,-0.2266462842279976,2020-09-14,-3.92550575009966,1.1302550014582806
ACB,-0.2007952013382838,2020-10-05,-54.679855676769805,0.8706251616247817
ACB,-0.2768130546653513,2020-11-02,-106.4246130295455,1.694517016786254
ACB,-0.2292135002907742,2021-05-03,-104.80452190296752,1.5404699912503161
ACB,-0.4266211715182977,2022-05-16,-6.2138144417238665,0.5071434782960554
ACB,-0.2360121783143966,2023-09-11,-12.92060978405107,0.17014404378047276
ACB,-0.2210386516188462,2023-09-18,-9.871188523766872,0.12998797738062332
ACCD,-0.2063733083496716,2021-12-27,83.76231525373869,2.2280207695479275
ACCD,-0.5412541258020759,2022-04-18,-23.57976631431728,1.0244161929700346
ACCD,-0.2249527534596834,2023-09-25,-24.32743141804105,0.8942511011390372
ACCO,-0.2752977494057261,2008-09-29,-5.963882474624789,0.7707794061562144
ACCO,-0.2982885286878288,2008-10-13,-5.183885806080676,0.4691201495482949
ACCO,-0.5344129738641195,2008-11-03,-3.1306112107008666,0.2833073208554978
ACCO,-0.2538070724536753,2009-01-05,-0.632915403464219,0.451915333833731
ACCO,-0.3911565776572768,2009-01-12,-0.4722769978001288,0.3372160259564664
ACCO,-0.4550262983457497,2009-02-09,-0.3036065591573439,0.2167816722183127
ACCO,-0.2245341713541807,2010-04-26,-81.0836111903883,1.047204668402333
ACCO,-0.3212950956985914,2020-03-02,14.573574604961156,0.967330094517817
ACCO,-0.2715595738570625,2020-03-09,9.891156557589602,0.6565316792275875
ACEL,-0.3563218359305247,2020-03-09,-27.92937338447877,27.78104819094086
ACEL,-0.2414285796029227,2020-09-14,-23.423121967542244,44.705136
ACHC,-0.2519685167762144,2017-10-16,85.0066948994826,1.5703612754629634
ACHC,-0.23411766501034,2018-11-05,80.49242424242424,1.5014702601045007
ACHC,-0.2598371766063816,2020-03-02,-234.34021893669575,1.0414904136602858
ACHC,-0.4230064010690942,2020-03-09,-173.44991808286343,0.7708724851121845
ACHV,-0.5979381443298969,2014-04-21,-24.699074074074076,4.823357993197279
ACHV,-0.5567765567765568,2015-11-23,-13.2,1.3575017857142855
ACHV,-0.3235294117647059,2016-01-04,-13.046511627906977,0.507198469387755
ACHV,-0.3448275862068966,2016-08-08,-2.7779390420899857,0.4326104591836734
ACHV,-0.2222222222222222,2017-10-23,-2.559505409582689,0.09357404916512059
ACHV,-0.5356234006541672,2018-06-04,-3.123180815647736,0.03553101508017299
ACHV,-0.2575757575757575,2019-02-18,-5.983518127340145,0.014917602040816326
ACHV,-0.3169398622331405,2019-06-03,-4.2183149184425766,0.01654497611913404
ACHV,-0.3106060217453641,2019-10-28,-2.9493251875201394,0.0059670407301051125
ACHV,-0.4725274736791139,2019-12-09,-2.033247024191109,0.00411364194733461
ACHV,-0.3404255254390605,2020-03-02,-1.6206895894017714,0.0021246280832281804
ACHV,-0.2043956628989895,2020-11-23,-7.96220175122034,0.002056820973667305
ACHV,-0.4228675254696802,2023-12-04,-16.374443473645872,0.0012453937978676682
ACIU,-0.4213759410943283,2018-07-16,-83.91752931260571,8.834520833568682
ACIU,-0.2171581271335693,2018-12-10,-53.6948156448335,6.072375936790627
ACIU,-0.6335174820538422,2019-01-21,-50.02302927995047,5.893297860740624
ACIU,-0.3280575245385897,2020-03-02,-25.674177352290865,3.7714935822218734
ACIU,-0.4671492103193938,2020-09-14,-41.00456411980058,4.873095190125009
ACIU,-0.2550143560092173,2022-06-06,-15.456155932403645,1.893886762467962
ACLS,-0.2332506203473945,2000-07-10,93.28703703703702,20.2125
ACLS,-0.203883495145631,2000-07-17,71.52777777777777,16.30721279373368
ACLS,-0.2298387096774193,2000-09-11,57.407407407407405,13.08798955613577
ACLS,-0.231578947368421,2000-09-25,43.98148148148148,10.027088772845952
ACLS,-0.3155893337580266,2001-09-10,-581.2154527527193,11.103681140033133
ACLS,-0.2433537528206771,2002-07-15,-563.688745416207,8.258098991234682
ACLS,-0.2214876215442114,2003-02-24,-87.17579525554558,5.108538020061761
ACLS,-0.2405063924200657,2005-10-17,-106.756760807111,4.669457096219373
ACLS,-0.5990565708838717,2008-09-08,-22.380574141558004,3.5801982401556507
ACLS,-0.2166666644590871,2008-09-22,-9.50118739676054,1.51989552109422
ACLS,-0.4609929018052768,2008-09-29,-7.442596815103715,1.1905848282124292
ACLS,-0.223684235292789,2008-10-06,-3.175266306510369,0.6417336734094445
ACLS,-0.2372881218949388,2008-10-13,-2.465009290887638,0.4981879674112205
ACLS,-0.3676470549564461,2009-01-05,-0.4962960312028299,0.5741827736635432
ACLS,-0.3488372173613634,2009-01-12,-0.313834256944537,0.3630861679194179
ACLS,-0.3749999767169351,2009-02-23,-0.2335510658303416,0.2702036493129581
ACLS,-0.2857142781116525,2009-06-15,-1.9791482678359635,0.4728563988800148
ACLS,-0.2083333747254461,2009-10-19,-7.849550598094624,1.0132637478352837
ACLS,-0.2034384057899234,2011-01-24,88.97386894931148,2.946908624240686
ACLS,-0.2429149865959532,2011-04-18,152.00000176062952,2.0856344889100473
ACLS,-0.2040072736343609,2019-04-29,123.09416527170772,4.635681268876278
ACLS,-0.3270657596457484,2020-03-09,70.41811527690821,4.266262208824058
ACLX,-0.3372902033641163,2022-06-06,-33.51166022657858,3.8291671838637766
ACM,-0.254131367885537,2020-03-02,172.6455567662714,1.868764273158965
ACM,-0.2350299294104291,2020-03-09,128.77090526589873,1.3938526521654557
ACMR,-0.28598196188989,2020-03-02,167.87212599748335,5.990044224715128
ACMR,-0.2136614442117219,2021-02-15,304.86060988894224,23.107394866642608
ACMR,-0.2618548813009027,2022-02-28,107.50598528740726,14.276614224494155
ACMR,-0.3512195207050056,2022-10-03,38.425492629599695,6.9008
ACMR,-0.2117794552858504,2022-10-10,24.92970952537797,4.477104331518897
ACMR,-0.2323628460460002,2023-10-16,45.526384426080966,10.02018620331018
ACN,-0.2122901232619553,2002-07-01,114.4290507860932,11.830424014708939
ACR,-0.3076923328485104,2007-07-23,5.026240679103856,0.9504098947070009
ACR,-0.2469586772451687,2008-02-25,10.893871359019276,0.76050313667991
ACR,-0.2681048939853135,2008-09-22,-6.427676321825824,0.6654034812268137
ACR,-0.3370287878671109,2008-11-03,281.366715575039,0.49403680540598477
ACR,-0.4180602064213382,2008-11-10,186.53803247863345,0.327532179718266
ACR,-0.2438159214415408,2009-02-09,-2.3600353283218363,0.3376717206134685
ACR,-0.2289720948639815,2009-02-16,-1.784621140112458,0.25534197890734517
ACR,-0.2218568441233588,2016-11-07,-6.973000491608904,1.271337528060056
ACR,-0.6202964662143015,2020-03-09,43.60291591969238,1.0718404748285812
ACR,-0.6074074176549361,2020-03-23,13.42393168954214,0.3299851171120208
ACR,-0.2083333471307042,2020-04-13,-0.4633900598182242,0.3519841223293792
ACRE,-0.2239384266045593,2020-03-02,25.65633302951956,0.701333514130351
ACRE,-0.4991707830483448,2020-03-09,19.91089417844637,0.5442779904509538
ACRE,-0.5233219277223907,2020-03-23,14.512169810019776,0.3967001456836074
ACRS,-0.2138817808692841,2016-02-08,-83.2619895673778,4.238497298269744
ACRS,-0.5176211287176756,2019-06-17,-4.984628855789445,0.9893458518070855
ACRS,-0.3657142775399344,2019-07-22,-1.4479563130895252,0.38135578308589607
ACRS,-0.210191103114893,2020-01-20,-3.4974382990690294,0.34213062825586493
ACRS,-0.2137931391685374,2020-02-17,-3.2301181726079657,0.31598051637657715
ACRS,-0.3826291055288411,2023-02-27,-30.839767695393803,2.784986746288441
ACRS,-0.7993690908044337,2023-11-06,-11.507744710650815,1.0361981669806524
ACTG,-0.4418262404952217,2004-07-05,-105.57762316705438,4.145584129895588
ACTG,-0.2260041419889149,2007-11-05,-54.793105845998674,8.968870991571377
ACTG,-0.2037532762789339,2008-09-22,-19.6024898597846,2.277324060485894
ACTG,-0.2638456623762989,2012-07-23,224.9043565863884,19.62283854238825
ACTG,-0.2905249694177346,2013-04-08,256.9377702166777,18.49333678235031
ACTG,-0.2415481852107877,2013-10-07,-57.322813965144135,12.594536553510597
ACTG,-0.2470187116753296,2015-12-07,-10.66690875078881,3.9671243419446647
ACTG,-0.2178477522759588,2016-02-15,-1.635333480461645,2.5749137666923327
ACV,-0.2214995957628471,2020-03-02,6.17527862409589,0.6984981298740207
ACV,-0.2427628633748619,2022-01-10,12.253483094703126,1.4378438232868407
ADAP,-0.421003728015636,2018-10-15,1280.9524082002183,3.6795496868780635
ADAP,-0.2713178097574932,2018-12-10,614.2856961204892,1.764542325182565
ADAP,-0.2106918434681595,2019-07-22,-48.69831648939054,1.0874505577147775
ADAP,-0.2270916077324749,2019-07-29,-38.43797841444498,0.8583335950293728
ADAP,-0.2206303664247617,2020-03-02,-75.05376364595146,1.1934598670198957
ADAP,-0.245445862388549,2020-09-14,-287.3278320985064,3.566701072555257
ADAP,-0.231425101892724,2020-10-05,-214.92146696719823,2.807537400282367
ADAP,-0.2393026570107267,2020-10-12,-165.18324457538066,2.157802771354387
ADAP,-0.2379182495503284,2022-02-21,-64.81927848723997,0.9198874217195159
ADAP,-0.2031249970896169,2022-09-05,-41.558440629538005,0.6565738931801954
ADAP,-0.2352941313966887,2022-09-12,-33.11688249761408,0.5232073230388499
ADAP,-0.2121212296358922,2022-12-05,-39.09952550137778,0.5642431939104541
ADAP,-0.363636357478859,2023-02-27,-59.2592589381568,0.6018594122732142
ADC,-0.2137473554052414,2008-10-13,18.782365406658634,1.178847037380786
ADC,-0.3174349180088111,2008-11-03,15.717212673137013,0.9864673162541491
ADC,-0.287334341796451,2009-02-09,14.877665053417363,0.8560071402290652
ADC,-0.275861951399726,2020-03-09,112.82403356589866,7.541834408639992
ADCT,-0.2619779817350618,2020-09-14,-25.424675905230217,15.968545782322998
ADCT,-0.3251141556885977,2022-05-02,-50.48409317319104,3.842979632322603
ADCT,-0.214354990126095,2022-07-04,-12.31780217397455,3.6183673344267824
ADCT,-0.2149999737739563,2023-02-20,-13.324450366422385,1.40382820064378
ADCT,-0.3288888931274414,2023-07-03,-3.8900414937759336,0.7896533628621263
ADCT,-0.2336449040649363,2023-09-04,-1.849930934391576,0.37552406208064104
ADCT,-0.4125000102445482,2023-10-30,-1.3764625119079987,0.28076564431249007
ADMA,-0.2039711411952706,2016-02-01,-12.542449540079302,74.18808507037573
ADMA,-0.4679911756709061,2018-12-10,-13.870178229664267,60.66282369100809
ADMA,-0.2057220977508358,2020-02-17,-20.62956760142746,49.146259881437125
ADMA,-0.2775919468423851,2020-03-02,-16.807195107008113,40.0401401796654
ADN,-0.2070484581497797,2021-05-03,160.0846262341326,4.813874760360668
ADN,-0.2218182188091856,2022-02-21,-15.667432630039691,1.1663573207922324
ADN,-0.2067796955000883,2022-04-04,-36.91037244025525,1.25118330775894
ADN,-0.2022472423811425,2023-02-27,-1.9328288261459936,0.7549513055760635
ADN,-0.2222222353041738,2023-04-03,-4.684585909500587,0.4580603511925862
ADN,-0.231694004866414,2023-05-29,-3.968885207833589,0.3880789011588702
ADN,-0.2750491576314303,2023-11-20,-2.5938068756711576,0.21588214330198058
ADN,-0.3161290319272722,2023-12-11,-1.579725194193213,0.13148028249494262
ADNT,-0.3327131641003512,2018-10-29,-2.2206155752943606,1.2705374141841068
ADNT,-0.2136929819762485,2019-02-25,-106.05060883743404,0.7595647199342136
ADNT,-0.3080357185093995,2020-03-02,-11.311226980537567,0.7942336147622626
ADNT,-0.3827957150968014,2020-03-09,-7.826965050364774,0.5495812925746515
ADNT,-0.231965400448058,2022-02-21,-81.11422431159872,1.82405833511259
ADP,-0.2104612855357062,2002-07-08,42.26370217940141,4.5722810934358815
ADP,-0.2197008543396453,2020-03-09,86.43459680787838,30.69607051392639
ADPT,-0.2460199280920089,2019-09-16,-304.084725892129,17.844390045104756
ADPT,-0.2714497005942407,2020-03-02,-164.27704079907258,12.002793880578473
ADPT,-0.2534912538438622,2021-02-22,-173.90101351006524,25.110873638005575
ADPT,-0.2937625475577925,2023-10-30,-14.298043124832136,2.2061346541572497
ADSE,-0.2816091665278936,2022-11-28,-26099.99895095825,2443.823059046926
ADT,-0.2060813958420334,2020-03-02,-54.93355684043947,1.287169841091796
ADT,-0.2036528270010673,2020-09-07,-70.97406720401385,2.410350184142674
ADT,-0.2138431957260994,2021-02-15,-64.62290264443594,2.1477304621869826
ADTN,-0.3067114046563063,2023-04-03,-33.161528493231565,1.3983039278574827
ADTN,-0.2551440525716567,2023-10-30,-3.626504806413803,0.6989391035280839
ADTX,-0.2230769230769231,2021-02-15,-20666.631339091728,4.3498125000000005
ADTX,-0.3317307692307692,2021-11-01,-170.49180327868854,2.3199
ADTX,-0.2014388489208633,2021-11-08,-113.9344262295082,1.5503177884615384
ADTX,-0.2839285714285714,2021-11-22,-91.8032786885246,1.2491769230769232
ADTX,-0.2450704225352112,2021-12-20,-58.19672131147541,0.7918889423076924
ADTX,-0.4927007299270073,2022-06-06,-72.34323432343234,0.3056022115384615
ADTX,-0.275,2022-07-04,-65.64102564102564,0.2676807692307692
ADTX,-0.5510416666666667,2022-09-05,-52.51282051282051,0.2141446153846154
ADTX,-0.382830626450116,2022-09-12,-23.576068376068378,0.09614200961538462
ADTX,-0.2350746268656716,2022-10-24,-22.687830687830687,0.05978203846153846
