Ticker,Growth,Date
ABVC,0.419642880901086,2023-11-07
ACB,0.29820632964614907,2014-08-14
ACB,0.4490500207370623,2014-08-26
ACB,0.5880502808290967,2015-02-10
ACB,0.3204633531618632,2015-04-10
ACB,0.2175925684046081,2015-08-28
ACB,0.22900759329795073,2015-09-22
ACB,0.20300756372483436,2015-10-09
ACB,0.287499913076563,2015-10-20
ACB,0.22427442536508657,2016-02-05
ACB,0.23795179482750417,2016-05-20
ACB,0.2802360236076121,2016-07-26
ACB,0.3170731864907512,2016-08-17
ACB,0.2592592011172512,2016-08-26
ACB,0.2549505100465892,2016-09-09
ACB,0.33235293952651507,2016-09-26
ACB,0.3401360661906226,2016-11-04
ACB,0.268041272926445,2017-03-30
ACB,0.21118014335521978,2017-07-07
ACB,0.2276786271812179,2017-10-26
ACB,0.774545380563447,2017-11-06
ACB,0.3278688661280925,2017-11-15
ACB,0.3131868259828295,2017-12-18
ACB,0.5259414303706219,2017-12-28
ACB,0.2245128664196047,2018-01-11
ACB,0.29008744442646045,2018-02-02
ACB,0.2193548551169775,2018-05-25
ACB,0.22594149605516659,2018-08-09
ACB,0.2022184438830267,2018-08-20
ACB,0.22537909709047077,2018-09-06
ACB,0.22183143102544947,2018-09-17
ACB,0.23467233604005697,2018-10-04
ACB,0.36717422292272867,2018-10-29
ACB,0.21755723671866528,2019-01-02
ACB,0.21450145788274705,2019-01-24
ACB,0.25623267976029473,2019-03-04
ACB,0.2363636517765546,2020-01-10
ACB,0.34138965613943445,2020-03-19
ACB,1.6934985156339406,2020-05-12
ACB,0.5675000190734864,2020-10-27
ACB,0.4541666242811417,2020-11-17
ACB,0.2707581277153323,2020-12-31
ACB,0.3533464770181382,2021-01-25
ACB,0.20940178371339385,2021-05-17
ACB,0.226890756302521,2021-09-24
ACB,0.224783834742481,2021-11-03
ACB,0.2423209035390627,2022-03-14
ACB,0.27947597053021356,2022-05-11
ACB,0.2113820640225593,2022-06-16
ACB,0.309523769877486,2022-07-11
ACB,0.21167887683059353,2022-08-01
ACB,0.3119266689169884,2022-10-20
ACB,0.22400001525878907,2022-11-02
ACB,0.9591396709331457,2023-08-30
ACCO,0.22496379014275503,2014-10-20
ACCO,0.25408978600253096,2016-10-14
ACCO,0.20613994253492884,2018-02-06
ACCO,0.2190474400428305,2018-12-24
ACCO,0.24904235168871075,2019-07-22
ACCO,0.20565518980955985,2020-03-23
ACCO,0.2963754271143789,2020-04-01
ACCO,0.24168115853413943,2020-04-17
ACCO,0.2599618835177651,2020-10-30
ACCO,0.22524202485383832,2020-11-13
ACCO,0.22807024960309633,2022-11-02
ACCO,0.21040689912771113,2023-05-04
ACHR,0.28209936338888125,2021-02-01
ACHR,0.2023026372545975,2021-12-01
ACHR,0.28052810266571643,2022-03-07
ACHR,0.3170103048439526,2022-03-16
ACHR,0.2105263058828844,2022-04-21
ACHR,0.22701148204687555,2022-05-20
ACHR,0.20172911870668586,2022-07-21
ACHR,0.4110429196593013,2022-12-27
ACHR,0.2695652768832762,2023-01-06
ACHR,0.23529417814543083,2023-01-24
ACHR,0.21538452697693916,2023-05-02
ACHR,0.3670886776319099,2023-05-11
ACHR,0.26086955481669716,2023-06-01
ACHR,0.4349111658047389,2023-06-23
ACHR,0.22505806958392915,2023-07-06
ACHR,0.41386548224062164,2023-07-20
ACHR,0.20068612205919062,2023-08-10
ACHR,0.20219770569024953,2023-10-25
ACHR,0.20560746247492037,2023-11-06
ACMR,0.23035713350590578,2017-11-08
ACMR,0.27118645437624717,2018-01-25
ACMR,0.5363127593113847,2018-02-23
ACMR,0.2754545839955951,2018-03-06
ACMR,0.21811116886242776,2018-04-26
ACMR,0.24977785746256512,2018-05-22
ACMR,0.24151709885983808,2018-07-02
ACMR,0.2671593194602939,2018-10-30
ACMR,0.23523096616694053,2019-02-08
ACMR,0.3408475812071568,2019-03-07
ACMR,0.21320134481292782,2019-04-09
ACMR,0.2066309564486958,2019-10-29
ACMR,0.2399454396862899,2019-12-05
ACMR,0.2887953408522597,2019-12-26
ACMR,0.4820407757645908,2020-01-07
ACMR,0.6452173979386039,2020-03-18
ACMR,0.21726415029182644,2020-04-01
ACMR,0.34835959066379385,2020-04-30
ACMR,0.23094381182423415,2020-05-22
ACMR,0.2718691131503977,2020-06-24
ACMR,0.2257806134823368,2020-07-23
ACMR,0.21238352450789025,2020-09-09
ACMR,0.3263371643489781,2020-10-26
ACMR,0.2250957119421319,2020-12-22
ACMR,0.2022221883138021,2021-01-29
ACMR,0.20108776791886884,2021-05-21
ACMR,0.23939310117530738,2021-06-03
ACMR,0.20503751318095442,2021-08-27
ACMR,0.21051881995882094,2021-12-20
ACMR,0.43824612026158183,2022-03-14
ACMR,0.20541898542632997,2022-07-27
ACMR,0.3187499147839857,2022-10-27
ACMR,0.28891827916890933,2022-12-22
ACMR,0.24519603981066082,2023-08-18
ACMR,0.3805619739762314,2023-10-30
ADV,0.24725940603398217,2020-11-04
ADV,0.20301512527494814,2021-03-16
ADV,0.2222222222222222,2022-10-12
ADV,0.21917808517443638,2023-01-18
ADV,0.29411755277565277,2023-05-04
ADV,0.2048780907625822,2023-11-07
ADV,0.24390246536450796,2023-12-05
AEHL,0.22972961899288924,2014-10-20
AEHL,0.33707864205353594,2015-02-19
AEHL,0.20512823578177497,2015-04-02
AEHL,0.32000003390841997,2015-09-28
AEHL,0.2500000331136923,2015-11-20
AEHL,0.2857142857142857,2016-02-16
AEHL,0.20512825737860668,2016-04-06
AEHL,0.2694064748828011,2016-07-05
AEHL,0.9064747852631935,2016-07-14
AEHL,0.3051470832291226,2016-09-19
AEHL,0.3333333333333333,2016-11-07
AEHL,0.2720588847152651,2017-09-27
AEHL,0.2132353168045365,2017-10-31
AEHL,0.2737430270780279,2017-12-18
AEHL,0.3259259447639371,2018-10-08
AEHL,0.27932953393279725,2018-10-17
AEHL,0.6829268651989128,2018-12-21
AEHL,0.23780488986806342,2019-01-04
AEHL,0.2105263730275463,2019-09-04
AEHL,0.20779217133307912,2019-11-15
AEHL,0.3103448124665184,2020-03-23
AEHL,0.2368421801129455,2020-04-01
AEHL,0.38297868598833307,2020-04-13
AEHL,0.32394374521259955,2020-05-11
AEHL,0.23880592765986658,2020-06-01
AEHL,0.22857139224097842,2020-07-29
AEHL,0.34817806512074134,2020-12-28
AEHL,0.38842964524104706,2021-01-27
AEHL,0.3244048220500411,2021-02-05
AEHL,0.2637794864651458,2021-03-04
AEHL,0.2828947529403127,2021-03-16
AEHL,0.46691177965860425,2021-05-27
AEHL,0.3421052549024035,2021-06-30
AEHL,0.26551726768756734,2021-07-23
AEHL,0.36758891373551905,2021-08-19
AEHL,0.22807021653259754,2022-01-27
AEHL,0.33027527591373834,2022-03-11
AEHL,0.2727272010763117,2022-03-25
AEHL,0.22549021899448132,2022-07-28
AEHL,0.5000000372529028,2022-09-19
AEHL,0.32692314393421845,2022-10-28
AEHL,0.265306058897173,2022-11-29
AEHL,0.32142861096226505,2022-12-21
AEHL,0.2705882577335133,2023-01-23
AEHL,0.25842699879965614,2023-03-06
AEHL,0.29357806192023855,2023-05-10
AEHL,0.2121212296358922,2023-08-03
AEHL,0.3928571352545094,2023-11-13
AENT,0.31578949019519265,2023-02-15
AENT,0.2511415241761876,2023-04-18
AENT,0.36666663487752277,2023-06-13
AENT,0.20720722172014708,2023-09-29
AENT,0.20967735862343398,2023-12-15
AFGC,0.5299163873492222,2020-03-18
AGI,0.22786649541686405,2014-12-24
AGI,0.21052613782522994,2015-04-10
AGI,0.285245786833009,2015-08-03
AGI,0.2333328200598213,2015-09-29
AGI,0.21789910654907454,2016-01-15
AGI,0.25559093597094035,2016-01-27
AGI,0.21563990402150565,2016-02-23
AGI,0.2117206594578232,2016-03-31
AGI,0.2227563963356336,2016-05-27
AGI,0.21259790905742712,2016-06-22
AGI,0.25071247871295527,2016-08-31
AGI,0.20055716861396206,2016-10-11
AGI,0.23762384998676875,2016-12-22
AGI,0.20875399693124536,2018-12-14
AGI,0.4090321903918773,2020-03-13
AGI,0.26799999760906595,2020-03-31
AGI,0.22609981269812954,2020-04-15
AGI,0.22402165183827943,2020-06-18
AGI,0.23399039337708027,2020-10-28
AGI,0.2268517314571284,2022-09-26
AGI,0.20322989911013342,2022-11-03
AGNCO,0.2040345608135307,2020-04-01
AHG,0.240437280497825,2017-11-06
AHG,0.22448973964853858,2018-12-17
AHG,0.2708333140170125,2018-12-27
AHG,0.20070410711239522,2019-02-12
AHG,0.2846154118900932,2019-03-20
AHG,0.3556485251300495,2019-11-21
AHG,0.49593493098331465,2019-12-12
AHG,0.31935482651171,2020-03-16
AHG,0.2103746206287494,2020-05-13
AHG,1.6904762940972669,2020-05-22
AHG,0.21496598345234438,2020-06-12
AHG,0.5503875379986023,2020-06-29
AHG,2.351351333935824,2020-08-04
AHG,0.7218542523532783,2020-10-01
AHG,0.28846161781683766,2020-10-13
AHG,0.20346322088852312,2021-02-02
AHG,0.2586207156421359,2021-03-08
AHG,0.2014925180604293,2021-07-23
AHG,0.24999998182785205,2021-09-20
AHG,0.3902438882558843,2021-09-29
AHG,2.336842297230848,2021-10-08
AHG,0.2482757815566299,2022-01-21
AHG,0.3266666730244954,2022-03-09
AHG,0.24031886176040346,2022-05-19
AHG,0.5168539837535149,2022-08-01
AHG,0.3103448488482689,2023-04-19
AHG,0.26294827860114783,2023-07-27
AHG,1.5172415175137468,2023-08-18
AHG,0.424657444766908,2023-08-29
AHG,0.4607843503911701,2023-09-27
AHG,0.2617449551669066,2023-10-06
AHG,0.2126246202431632,2023-12-12
AIFF,0.2941176525586755,2014-01-02
AIFF,0.22222218297636628,2014-02-07
AIFF,0.4800000508626304,2014-03-26
AIFF,0.3043478080590869,2014-06-16
AIFF,0.26086952014771725,2014-07-08
AIFF,0.26086952014771725,2014-07-28
AIFF,0.20000002119276258,2014-11-03
AIFF,0.2105263730275463,2014-12-10
AIFF,0.2631579035426994,2015-03-25
AIFF,0.25,2015-04-23
AIFF,0.23076924957937447,2015-12-30
AIFF,0.307692251261876,2016-02-02
AIFF,0.23076924957937447,2016-03-18
AIFF,0.2666666242811415,2016-09-13
AIFF,0.42857149344723533,2017-01-27
AIFF,0.2105263730275463,2017-02-23
AIFF,0.23529417814543066,2017-04-25
AIFF,0.23809523088681567,2017-05-12
AIFF,0.3461538132360944,2017-05-24
AIFF,0.2500000331136924,2017-06-08
AIFF,0.26086952014771725,2017-07-05
AIFF,0.26086952014771725,2017-07-28
AIFF,0.31818180832981063,2017-08-18
AIFF,0.31578951771349717,2017-10-12
AIFF,0.28000005086263047,2017-11-06
AIFF,0.5199999491373696,2017-11-27
AIFF,0.23529417814543083,2017-12-26
AIFF,0.2702702609819889,2018-01-30
AIFF,0.20000002119276258,2018-06-11
AIFF,0.3043478080590869,2018-08-28
AIFF,0.25,2018-10-10
AIFF,0.2941176525586755,2018-12-03
AIFF,0.42857149344723533,2018-12-31
AIFF,0.22222218297636628,2019-05-21
AIFF,1.4444443659527326,2020-01-08
AIFF,0.36363638334037873,2020-03-13
AIFF,0.3999999364217122,2020-04-02
AIFF,0.2857143668090442,2020-04-14
AIFF,0.23076924957937447,2020-05-21
AIFF,0.4999999006589293,2020-06-15
AIFF,0.24999995032946465,2020-07-23
AIFF,0.5999999576144748,2020-08-04
AIFF,0.7500000993410775,2020-08-13
AIFF,0.6666666162077094,2020-08-24
AIFF,0.27272736030067524,2020-11-06
AIFF,0.285714307339553,2020-11-17
AIFF,0.30434782608695654,2020-12-10
AIFF,0.211382084404257,2021-01-13
AIFF,0.2348993248497995,2021-01-25
AIFF,0.4268291841393884,2021-02-08
AIFF,0.20512820512820512,2021-02-22
AIFF,0.2114537716377644,2021-03-04
AIFF,0.26482210895961295,2021-05-25
AIFF,0.23200002034505207,2021-08-19
AIFF,0.30526314004819993,2021-11-30
AIFF,0.2846154106987847,2021-12-14
AIFF,0.21551724610421294,2022-07-13
AIFF,0.3600000169542101,2022-09-22
AIFF,0.42857144710737277,2022-11-25
AIFF,0.27500001589457196,2022-12-21
AIFF,0.22222211756660945,2023-01-10
AIFF,0.34374990686774626,2023-01-27
AIFF,0.23880592765986658,2023-02-09
AIFF,0.7681158031476224,2023-02-22
AIFF,0.20000002119276258,2023-04-03
AIFF,0.20000003633045033,2023-04-14
AIFF,0.20000005651403358,2023-04-28
AIFF,0.22580638545443638,2023-07-03
AIFF,0.8709676625453239,2023-07-24
AIFF,0.24999997792420603,2023-08-07
AIFF,0.2500000331136924,2023-09-27
AIFF,1.021739167992846,2023-11-07
AIG,0.35836002658039157,2020-03-18
AIG,0.21317643584007448,2020-04-02
AIG,0.20380443217871624,2020-05-14
AIG,0.26735239019752244,2020-05-28
AIG,0.2140361461363418,2020-10-30
AIO,0.4185840503838316,2020-03-18
AKAM,0.2539849105042265,2014-01-31
AKAM,0.23657400984986607,2016-02-05
AKAM,0.23225334256433638,2016-10-17
ALBT,0.21710526315789475,2018-04-17
ALBT,0.20418848167539266,2018-05-21
ALBT,0.3,2018-06-08
ALBT,0.23809523809523808,2018-11-27
ALBT,0.24521072796934865,2018-12-27
ALBT,0.27692307692307694,2019-01-08
ALBT,0.4867469879518072,2019-01-17
ALBT,0.3025210084033613,2019-03-05
ALBT,0.2140845070422535,2019-08-28
ALBT,0.375,2019-12-02
ALBT,0.26851851851851855,2020-03-19
ALBT,0.2992125984251969,2020-04-09
ALBT,0.22580645161290322,2021-01-29
ALBT,0.23303161745227946,2021-05-10
ALBT,0.20331945128299397,2021-08-04
ALBT,0.2326621590468685,2022-05-18
ALBT,0.31567337072840906,2022-07-19
ALBT,0.23161767008945372,2022-07-29
ALBT,0.3697674182034278,2022-09-23
ALBT,0.5,2022-10-28
ALBT,0.21212121212121213,2022-12-07
ALBT,0.22716054406185698,2022-12-19
ALBT,0.21518980210735444,2023-02-02
ALBT,0.35433072285212014,2023-02-24
ALBT,0.29545459307258176,2023-05-25
ALBT,0.2068965781835924,2023-10-26
ALBT,0.2123456793999591,2023-12-11
ALGN,0.20300887116288716,2015-10-14
ALGN,0.2147454442226162,2017-10-18
ALGN,0.20315185103632127,2019-10-21
ALGN,0.21459934109581685,2020-03-18
ALGN,0.24942454691222007,2020-04-02
ALGN,0.21275754142015796,2020-05-13
ALGN,0.3700199533039184,2020-10-13
ALGN,0.21742797734403424,2021-01-27
ALGN,0.2228054137174193,2022-11-02
ALGN,0.42453389513153855,2023-01-24
ALGN,0.2081159766586526,2023-12-07
ALGT,0.2917107297902073,2020-05-07
ALGT,0.23834014793501607,2020-05-18
ALGT,0.26250697314451765,2020-05-28
ALGT,0.21673476142583475,2022-12-28
ALGT,0.22308601936518715,2023-01-24
ALGT,0.2331580804538424,2023-11-09
ALK,0.2591240644439429,2020-04-02
ALK,0.21551723751348112,2020-05-13
ALK,0.2669245215057552,2020-05-22
ALK,0.24823277246149392,2020-10-29
ALK,0.2517738692094025,2022-03-07
ALLO,0.23066669040256077,2018-10-24
ALLO,0.22474548024109364,2018-11-20
ALLO,0.2735182628378359,2020-04-01
ALLO,0.36487356120648284,2020-05-05
ALLO,0.2014694107310708,2021-01-05
ALLO,0.20320690997761526,2021-03-04
ALLO,0.2370417239152586,2021-10-22
ALLO,0.21909424053090126,2022-03-11
ALLO,0.26533330281575523,2022-05-26
ALLO,0.22792611080050876,2022-06-10
ALLO,0.2675674965122155,2022-07-11
ALLO,0.20452830476580924,2022-07-28
ALLO,0.21527772948697954,2023-01-03
ALLO,0.2260061965209784,2023-01-18
ALLO,0.21546963412187098,2023-04-26
ALLO,0.28725699586006487,2023-06-28
ALLO,0.3157894312274012,2023-10-25
ALLO,0.21052630562886976,2023-12-08
ALLT,0.2042389077250283,2018-07-31
ALLT,0.2612705052187285,2020-01-24
ALLT,0.2629482023777899,2020-03-17
ALLT,0.36657176716398715,2020-12-29
ALLT,0.32300543188076397,2021-01-29
ALLT,0.2510260642062869,2021-03-25
ALLT,0.20163481082687992,2022-10-24
ALRS,0.22367693105875258,2014-09-08
ALUR,0.22839506399956733,2023-08-22
ALUR,0.25125628020293134,2023-08-31
ALUR,0.21794868816599006,2023-09-27
AMBC,0.21943574768887197,2014-02-14
AMBC,0.2485921220212066,2016-02-10
AMBC,0.21081675043596915,2016-11-01
AMBC,0.22235014788543583,2017-07-11
AMBC,0.28282007519961483,2020-03-31
AMBC,0.2826379479341302,2022-05-09
AMBC,0.23879305284457178,2022-08-01
AMPS,0.48026317646959177,2022-05-11
AMPS,0.3146963644291071,2022-07-22
AMPS,0.21835077693446087,2022-08-05
AMPS,0.20152089290020325,2022-09-02
AMPS,0.2335422796851679,2022-12-29
AMPS,0.2565946463423503,2023-05-04
AMPS,0.22883295793772399,2023-10-05
AMPS,0.28149612729374635,2023-12-05
AMTD,0.20170445796667072,2020-03-23
AMTD,0.2583479745901379,2021-02-25
AMTD,0.28391164503500715,2021-12-31
AMTD,0.25307126477755837,2022-01-11
AMTD,0.7004951159206093,2022-02-11
AMTD,1.0183486064616247,2022-07-13
AMTD,2.181818227794217,2022-07-22
AMTD,0.27142866549849104,2022-09-07
AMTD,0.2883436324636597,2022-12-23
AMZN,0.21887533394923997,2015-01-27
AMZN,0.21037039692908252,2020-04-03
AMZN,0.24179087497547894,2022-07-26
AON,0.21278018565628978,2020-04-01
APDN,0.21428571428571427,2014-01-27
APDN,0.2222222222222222,2014-10-13
APDN,0.2727272727272727,2014-11-26
APDN,0.2027491408934708,2015-01-20
APDN,0.2542857142857143,2015-01-29
APDN,0.20344827586206896,2015-06-08
APDN,0.284,2015-08-03
APDN,0.22443181818181818,2015-09-01
APDN,0.35266821345707655,2015-09-11
APDN,0.3645224171539961,2015-09-29
APDN,0.26,2015-10-08
APDN,0.21671826625386997,2015-12-04
APDN,0.21895424836601307,2016-03-11
APDN,0.3103448275862069,2017-02-15
APDN,0.47368421052631576,2017-06-15
APDN,0.2571428571428571,2017-06-26
APDN,0.22023809523809523,2017-08-07
APDN,0.312,2017-09-22
APDN,0.26956521739130435,2018-09-13
APDN,0.2777777777777778,2018-12-27
APDN,0.24444444444444444,2019-01-14
APDN,0.40425531914893614,2019-01-28
APDN,0.2222222222222222,2019-02-08
APDN,0.2037037037037037,2019-03-28
APDN,0.2413793103448276,2019-09-04
APDN,0.21052631578947367,2019-10-15
APDN,0.21661718313931014,2020-02-18
APDN,0.29220779944600206,2020-03-12
APDN,0.5319149152031318,2020-04-03
APDN,0.4749596252204851,2020-04-23
APDN,0.7665506248438787,2020-05-05
APDN,0.2291391132683152,2020-06-16
APDN,0.337905325869337,2020-07-08
APDN,1.2087286497296523,2020-12-29
APDN,0.2457912671260002,2021-01-14
APDN,0.21607140132359096,2021-07-23
APDN,0.23717953995239274,2021-10-08
APDN,5.029411595585441,2022-07-25
APDN,0.7377050077360965,2022-09-29
APDN,0.32800003051757814,2022-12-20
APDN,0.20567372624623925,2023-01-25
APDN,0.29090907356955803,2023-05-25
APDN,0.2384615678053636,2023-07-06
APDN,0.24113471819465804,2023-07-20
APDN,0.2266666412353518,2023-10-30
APDN,0.2117647283217486,2023-11-24
APGE,0.2446183965207369,2023-10-25
APGE,0.23081390332892204,2023-11-24
APGE,0.26570272440586706,2023-12-13
APLD,0.4897959282973169,2022-05-11
APLD,0.33150685110466166,2022-05-20
APLD,1.0,2022-07-08
APLD,0.2539682029085932,2022-08-22
APLD,0.2592592320051925,2022-10-06
APLD,0.24503311728820495,2022-12-19
APLD,0.25698326701123275,2023-01-05
APLD,0.3559322838672344,2023-01-18
APLD,0.22549021899448105,2023-03-28
APLD,0.4119999885559082,2023-04-06
APLD,0.8023598656163216,2023-05-05
APLD,0.45171844381894577,2023-05-16
APLD,0.37081660759396706,2023-07-14
APLD,0.2217741726154345,2023-09-18
APLD,0.20614036601225993,2023-11-22
APLD,0.2193308184457626,2023-12-05
APLE,0.3562499745567971,2020-03-23
APLE,0.20984083521125155,2020-04-03
APLE,0.2595323978950444,2020-04-20
APLE,0.2182739051667411,2020-05-12
APLE,0.25245889665187476,2020-05-22
APLE,0.24848456971185284,2020-10-30
APLMW,0.3416537685991374,2023-05-26
APLMW,0.313333260483215,2023-07-07
APLMW,0.2725000554136936,2023-10-04
APLMW,0.33333333333333565,2023-11-02
APLMW,0.9850001182779713,2023-11-13
APLMW,0.41818185512685035,2023-12-18
APO,0.22995420332149724,2016-02-08
APO,0.24813725062490186,2020-03-20
APO,0.20594128585569735,2020-04-01
APO,0.20714723027646778,2021-10-13
APPF,0.24372764291698557,2015-07-06
APPF,0.20856914865206433,2018-07-30
APPF,0.22302492959345427,2020-03-18
APPF,0.23060900684761243,2020-04-28
APPF,0.3232546787713164,2020-05-14
APPF,0.25124899672225237,2020-07-28
APPF,0.2564639702601119,2022-05-18
APPF,0.24387341609070265,2022-10-20
APPF,0.20332302524381582,2023-06-01
AQMS,0.21541505641454917,2016-02-23
AQMS,0.2728732587942703,2016-03-23
AQMS,0.20913464139551902,2016-05-10
AQMS,0.23047616141183036,2016-05-20
AQMS,0.2122905027932961,2016-10-31
AQMS,0.44802874832466083,2017-01-31
AQMS,0.2689854718636777,2017-03-02
AQMS,0.21250002724783762,2017-09-25
AQMS,0.3767123189243599,2017-11-15
AQMS,0.22905030552209407,2018-02-01
AQMS,0.270270260981989,2018-03-01
AQMS,0.24122807824747453,2018-04-17
AQMS,0.31448769490508766,2018-04-26
AQMS,0.2724358907739715,2018-05-10
AQMS,0.2594594182194888,2019-01-02
AQMS,0.2520324698962626,2019-02-13
AQMS,0.3214286289321264,2019-02-25
AQMS,0.23178807361456072,2019-06-25
