Ticker,Growth,Date,P/E Ratio
AACG,0.4285713350005603,2022-08-08,-5.197030418195566
AACG,0.2356322319445542,2023-02-06,55.59105461778732
AACG,0.4320987200086537,2023-12-18,-6.7500000198682155
AADI,0.2426900769609608,2018-12-24,6.067989784611264
AADI,0.4117647058823529,2018-12-31,-10.138681255765134
AADI,0.2142857142857142,2019-03-04,-16.69900442126022
AADI,0.2824957508876994,2020-04-13,-5.983408042150842
AADI,0.4358973940971145,2020-05-18,-8.088489325451183
AADI,0.2720000203450521,2020-07-27,-9.634653923231077
AADI,0.2396694475424994,2020-09-07,-9.326344801670148
AADI,0.2923077314327925,2020-11-02,-17.1383371418527
AADI,0.2569832223649517,2020-11-30,-23.59817224597445
AADI,0.2453987653486953,2021-02-01,-16.265301199400913
AADI,0.7413793046749445,2021-05-10,-12.344802851032474
AADI,0.4285714285714285,2021-06-28,-18.62362539907769
AADI,0.2229845982413787,2023-08-14,-8.721017088565526
AAL,0.2050209070427042,2005-10-24,-14.136980133114083
AAL,0.2058822153418142,2006-11-06,734.2363571480364
AAL,0.2522378597671533,2008-01-21,-41.812675087858906
AAL,0.2178772922967808,2008-04-21,-4.928826676445662
AAL,0.3165134480312435,2008-07-07,-0.353080642621289
AAL,0.58188208514475,2008-07-14,-0.46483541425044045
AAL,0.5426357257831079,2008-07-28,-0.8357320159613786
AAL,0.6043480416967076,2008-10-06,37.481506631203324
AAL,0.2722709983154436,2008-10-20,64.94078640290758
AAL,0.3303569130220957,2008-11-17,36.50373493481424
AAL,0.2533559007715039,2008-11-24,48.56299612165631
AAL,0.4537035215746441,2009-03-02,-1.6373093511414718
AAL,0.219143717709964,2009-04-13,-2.7845278531967037
AAL,0.3676468391410377,2009-07-13,-1.3807111926752853
AAL,0.235732137925339,2009-09-07,-2.727581290916647
AAL,0.2766567977668489,2009-11-23,-2.5971045983182166
AAL,0.224687422218593,2010-05-17,-4.482140998576209
AAL,0.2039803317383487,2011-11-21,-7.836684596942811
AAL,0.2841445071526798,2012-01-16,-1.8372024980540902
AAL,0.2226635862911558,2012-05-14,-1.9139451752719012
AAL,0.3526011374817063,2020-03-16,10.932069630796121
AAL,0.332268346270905,2020-03-30,9.889415843415222
AAL,0.7704762050083706,2020-05-25,-1.9959700414401398
AAL,0.2002820938975067,2023-01-02,11.83145624128142
AAOI,0.4764285768781389,2014-02-10,-352.6448362720403
AAOI,0.2211349526573499,2015-02-16,232.27273334156385
AAOI,0.2491553860850542,2016-07-25,345.1895088218044
AAOI,0.2586975565264714,2017-01-02,27.788795335019763
AAOI,0.2336999993961171,2017-02-13,46.19484439484838
AAOI,0.2511143109976867,2017-07-03,47.17841083193677
AAOI,0.2532171167634645,2018-04-02,229.42857288178945
AAOI,0.3053058355132261,2018-05-21,328.47620646158856
AAOI,0.2117437867353402,2020-07-13,-12.629213225975466
AAOI,0.3978494003420281,2022-08-01,-3.5401599054151407
AAOI,0.5039999961853028,2022-09-05,-4.75827940616673
AAOI,0.3064516387463771,2023-01-02,-2.611259320939372
AAOI,0.4140969449862253,2023-05-29,-4.0248226612172235
AAOI,0.5109033791265354,2023-06-05,-5.6914894293386045
AAOI,0.3732718499083681,2023-06-19,-7.695035731538814
AAOI,0.2063758408055155,2023-06-26,-10.5673759541613
AAOI,0.2712100515415203,2023-07-03,-12.550183377937614
AAOI,0.6408346000430646,2023-07-24,-11.712340789224948
AAOI,0.3451704997646294,2023-10-23,-25.655976537365262
AAOI,0.3614522489708158,2023-11-06,-34.12900791223821
AAOI,0.2615031296826671,2023-11-20,-47.52186575019325
AAOI,0.2012157636733701,2023-11-27,-59.948982372228336
AAON,0.2142901792090279,1992-12-28,9.999766752317354
AAON,0.3846245948709954,1993-02-01,71.49820029735565
AAON,0.4117632715177991,1993-03-08,93.49816292524338
AAON,0.4166681060131153,1993-04-05,34.736124308485735
AAON,0.3125016139731765,1993-05-10,46.314828489956106
AAON,0.2151905766964483,1994-02-14,94.45451523946679
AAON,0.2811478190082084,2003-05-26,48.670581061360444
AAON,0.2052610651814197,2006-06-19,60.58345804560369
AAP,0.2041686122643605,2008-10-20,38.79331542573364
AAP,0.2777565223922342,2020-03-16,49.46499839842047
AAP,0.2623744031642328,2020-03-30,55.9648444065305
AAPL,0.2486173179731201,1993-10-04,827.7273178100586
AAPL,0.3973916107256947,1997-07-28,-36.12849488854408
AAPL,0.220650096994688,1997-12-22,-8.873073136911984
AAPL,0.2010816527436563,1999-06-28,33.53943618444296
AAPL,0.2097309579469498,1999-11-22,127.85342122827258
AAPL,0.266435754488257,2003-04-28,310.95072627067566
AAT,0.3775606581781185,2020-03-30,102.19832788878134
AAT,0.254489658825423,2020-05-25,131.65868377209603
AAT,0.2690836574259,2020-11-02,256.28422979098644
AB,0.2151768104164969,1999-10-25,7.81302980067456
AB,0.3494256467429425,2008-11-17,5.096769854732154
AB,0.20533201915263,2008-12-22,6.88551943214093
AB,0.2306977031849723,2009-03-02,11.561931108844307
AB,0.2476036640993802,2009-03-16,13.465620273117146
AB,0.2664361296553072,2020-03-30,13.893097549951424
ABAT,2.6,2016-05-16,-1013.5135135135134
ABAT,0.5444444727014612,2016-05-30,-3648.6486486486483
ABAT,0.4453780776298356,2016-07-04,-1.7599558661713541
ABAT,0.8923610800670265,2016-09-19,-0.42593890652626887
ABAT,0.4600000381469726,2017-01-02,-14.33349259436216
ABAT,0.2999999006589293,2017-04-10,-7.692307997972537
ABAT,0.3028846815140314,2017-04-17,-9.999999633202187
ABAT,0.2121211683345129,2017-09-04,-23.951613133953465
ABAT,0.4925373205144005,2018-04-02,-6.841388667335796
ABAT,0.3333332324154193,2018-04-23,-10.721579630249938
ABAT,1.285714480341706,2018-04-30,-14.295438425000466
ABAT,0.2499999738576116,2018-05-14,-15.52076222865739
ABAT,0.4347825335795287,2018-10-08,-4.918734028633755
ABAT,0.3218391518582993,2018-10-29,-7.442258041333975
ABAT,0.2727272333192425,2018-12-17,-9.40975178875473
ABAT,0.2380952308868156,2019-05-13,-3.6542924540225425
ABAT,0.3714286882050236,2019-11-11,-1.7494167815999404
ABAT,1.2307693248199558,2020-01-06,-1.2003693003843805
ABAT,0.3225806554985508,2020-01-27,-1.4312096139620765
ABAT,0.4634145726860701,2020-02-03,-1.8928901493897912
ABAT,0.5405405550534804,2020-04-06,-1.3154776182805341
ABAT,0.2340425891683393,2020-04-20,-1.6710120486150735
ABAT,0.8771929628875696,2020-05-25,-2.0265466202263247
ABAT,0.2056074266569497,2020-06-01,-3.8042190544524446
ABAT,0.2127660132109259,2020-09-14,-11.979608892280364
ABAT,0.2280700922721708,2020-09-21,-14.528462516117015
ABAT,0.2213113894441674,2020-10-05,-16.96014868318206
ABAT,0.2483221891754973,2020-11-16,-20.71362275343675
ABAT,1.1889400152060507,2020-12-07,-30.16682219129674
ABAT,1.4631577876576207,2020-12-14,-66.03336422613532
ABAT,1.6054687259408345,2021-01-11,-25.14405547791966
ABAT,0.5483870239998803,2021-04-12,-127.22298482537433
ABAT,0.3645161454395581,2021-05-10,-159.02872777017785
ABAT,0.3287671638517887,2022-01-24,-112.77033789150501
ABAT,0.336448709194324,2022-03-21,-165.29350398620542
ABAT,0.2000000363304501,2022-07-25,-65.8307210031348
ABAT,0.2660550629955825,2022-10-10,-144.43463234513894
ABAT,0.2358722445080348,2022-12-26,-107.86219114970824
ABAT,0.6974789125783603,2023-02-20,-62.195123280382326
ABAT,0.2675000429153442,2023-12-04,-25.526483726866623
ABBV,0.2219009353458056,2015-10-20,47.56961815337356
ABCL,0.2771758174065392,2021-03-01,65.90647456888173
ABCL,0.240808043817077,2021-03-22,57.01451278507257
ABCL,0.2134292206719996,2022-06-06,15.407352951390893
ABCL,0.2084806249094346,2022-08-01,-473.6401545951556
ABCL,0.2020459606375202,2023-10-23,-39.574899654156766
ABEO,0.3714285714285714,2008-03-31,-1.8153526970954357
ABEO,0.3,2008-04-28,-2.5933609958506225
ABEO,0.2048192771084337,2009-01-05,-4.940476190476191
ABEO,0.2421052631578947,2009-02-09,-5.654761904761905
ABEO,0.3076923076923077,2009-03-02,-7.738095238095238
ABEO,0.4230769230769231,2009-05-18,-7.77511961722488
ABEO,0.2162162162162162,2009-05-25,-11.064593301435407
ABEO,0.8333333333333334,2009-07-13,-11.877828054298643
ABEO,0.2175925925925926,2010-09-27,30.16759776536313
ABEO,0.4259259259259259,2012-05-14,-2.7607361963190185
ABEO,0.8235294117647058,2012-07-16,-0.8018867924528302
ABEO,0.3617021276595745,2012-08-13,-1.1084905660377358
ABEO,0.52,2012-10-15,-0.4203093476798924
ABEO,0.28,2012-11-19,-0.4203093476798924
ABEO,0.2592592592592592,2013-01-07,0.340393343419062
ABEO,0.3333333333333333,2013-01-21,0.45385779122541603
ABEO,0.3043478260869565,2013-03-04,0.5799293998991427
ABEO,0.2105263157894736,2013-04-22,2.3284313725490198
ABEO,0.25,2013-08-26,5.0
ABEO,0.2258064516129032,2014-01-13,-7.175925925925926
ABEO,0.3409090909090909,2014-03-10,-10.185185185185185
ABEO,0.3043478260869565,2014-07-14,-0.4596322941646683
ABEO,0.2222222222222222,2014-08-04,-0.539568345323741
ABEO,1.5936395759717314,2015-04-27,-28.3
ABEO,0.3092369477911647,2016-05-16,-14.719791912981792
ABEO,0.2899628252788104,2016-07-25,-13.14889040961971
ABEO,0.294238683127572,2016-09-12,-23.755987877602895
ABEO,0.2373887240356083,2016-10-10,-85.53733692065587
ABEO,0.2577319587628865,2016-12-26,-61.55134778415148
ABEO,0.2765957446808511,2017-06-12,-36.0329970253611
ABEO,0.3046875,2017-06-26,-49.06620871538532
ABEO,0.5248618784530387,2017-08-21,-43.99268894981431
ABEO,0.2418772563176895,2017-09-04,-67.32582784032356
ABEO,0.4107142857142857,2018-04-02,-62.4877256253236
ABEO,0.935064935064935,2019-08-26,-3.1546775264050604
ABEO,0.3062015503875969,2019-11-18,-7.38950118002887
ABEO,0.2166666666666666,2019-12-02,-8.59244323259171
ABEO,0.2629482071713147,2020-02-03,-8.364101675486184
ABEO,0.277602523659306,2020-02-10,-10.563427215653865
ABEO,0.2241379310344827,2020-03-09,-5.798221878623889
ABEO,0.3142857142857143,2020-09-28,-7.526018521173199
ABEO,0.2427184466019417,2020-11-02,-13.337131610296783
ABEO,0.2043795620437956,2020-11-16,-17.739679908841353
ABEO,0.3507853403141361,2021-01-25,-10.979787992365884
ABEO,0.2413793103448276,2021-12-13,-4.0369731054067595
ABEO,0.4506578627468142,2022-09-26,-4.307779455651166
ABEO,0.2188366269330975,2022-10-17,-2.4448055635214856
ABEO,0.2270916077324749,2022-12-19,-1.6998510026163192
ABEO,0.2839879376043441,2023-05-29,-6.139862628045893
ABEO,0.2675585116269723,2023-08-07,-3.2359307462518863
ABEO,0.2102425134639018,2023-10-23,-7.771261076973131
ABEV,0.2199171791348716,2000-10-23,1.3830891662747722
ABEV,0.3495382593209212,2003-04-14,0.8702140406403742
ABEV,0.3853051307576182,2004-02-23,2.2206215346197213
ABEV,0.2091804336273215,2008-10-20,1.819786913107827
ABEV,0.2207794409899882,2020-05-25,28.162466251279167
ABG,0.2549017932048519,2003-03-10,32.24459713269449
ABG,0.2265041346275427,2008-07-28,31.80107520937805
ABG,0.5476191179011717,2008-10-20,11.494252351573992
ABG,0.378082213255942,2008-11-17,19.978106706991962
ABG,0.2318435590486912,2009-01-26,-0.30696676730598543
ABG,0.7161572629796534,2009-03-09,-0.19635583810100984
ABG,0.2569974486785817,2009-03-16,-0.336977497685505
ABG,0.2120689618318175,2009-04-06,637.3626583225124
ABG,0.3166666931576192,2009-04-20,857.1428781027322
ABG,0.2551350980191617,2009-07-06,55.82377791188896
ABG,0.4353919832638986,2020-03-30,18.63573922098229
ABG,0.2012012586359889,2020-06-29,75.80165908342303
ABL,0.2442623395491794,2023-08-07,56.9029841850053
ABL,0.279329614891385,2023-08-21,66.7910433527249
ABLV,0.4345239054014653,2023-11-06,12.59370275523173
ABM,0.2796923360419723,2020-03-30,50.1896547239588
ABM,0.2109426335586854,2020-06-08,-14.202599420980295
ABNB,0.208781140658575,2023-02-06,229.44152317509386
ABOS,0.256000010172526,2022-06-20,-16.622340425531917
ABOS,0.2717621491728849,2022-06-27,-20.877659743559278
ABOS,1.166306584245589,2022-09-19,-18.47565887646017
ABOS,0.3704663486063909,2023-04-24,-14.000725045686707
ABOS,0.2041237664787797,2023-06-05,-17.591584710310368
ABOS,0.2411067748666104,2023-07-03,-17.879858455051384
ABOS,0.2395832608971359,2023-12-11,-12.050209683853213
ABR,0.2189697454563794,2008-09-08,5.535508322919536
ABR,0.2222227680205412,2008-10-27,10.623186246894212
ABR,0.4677415965162456,2008-11-17,5.821294009917441
ABR,0.2267207774357852,2008-12-08,7.730427303202885
ABR,0.8769230286898481,2009-03-02,-0.04909348782253207
ABR,0.3100002991941119,2009-04-06,-1.9003895352876756
ABR,1.1891896205366157,2009-04-20,-2.812576836125779
ABR,0.2931035859538774,2009-06-01,-3.3066773372363985
ABR,0.4308508237640583,2009-09-07,-0.31861765847847123
ABR,0.268199442035203,2010-03-15,-0.1615363841938877
ABR,0.2753622332344495,2010-03-29,-0.21352520096151598
ABR,0.4190873480951375,2020-03-16,10.109921463397372
ABR,0.9236453134750467,2020-03-30,8.515825191465748
ABR,0.2213623422655281,2020-05-11,-7.780484080061538
ABSI,0.2442114592242348,2021-07-19,-50.20837769170528
ABSI,0.2592275155923709,2021-10-18,-36.13523454879117
ABSI,0.2708333140170127,2022-01-31,-25.806450929265722
ABSI,0.2884097468084685,2022-08-01,-11.729370971062195
ABSI,0.2212388608768556,2022-08-29,-10.717673426823188
ABSI,0.230240487324284,2022-10-31,-9.725936115744279
ABSI,0.2118958814565123,2023-01-16,-12.617261056381139
ABSI,0.2302158674426991,2023-05-15,-5.442443170301038
ABSI,0.3888888336994052,2023-07-03,-3.173204180741426
ABSI,0.2050000429153442,2023-07-10,-4.407227853680036
ABSI,0.2083332919412205,2023-11-20,-6.037736088974671
ABSI,0.3218390458104854,2023-11-27,-7.295597524263075
ABSI,0.2161171831674737,2023-12-11,-11.446540960475835
ABSI,0.2650602089509087,2023-12-18,-13.92033514986498
ABT,0.2025515238118273,2002-07-15,21.28173809868007
ABTS,0.3345725663560572,2017-11-27,-63.68371121811144
ABTS,0.2261146599989106,2018-07-02,-62.01448371490418
ABTS,0.2980769936149668,2018-10-22,-9.68793630044739
ABTS,0.2692308662205794,2019-04-22,-281.08107077108843
ABTS,0.4384058124376581,2019-06-03,-372.97297168422386
ABTS,0.3047858415638289,2019-06-10,-536.4864903527337
ABTS,0.3018867231368807,2019-08-26,-237.31343781770164
ABTS,0.2497435777677981,2019-11-04,-80.91286504911685
ABTS,0.523577174154496,2020-03-30,-25.518672594885608
ABTS,0.2068965487710738,2020-04-27,142.04081223935498
ABTS,0.2602290984021955,2020-05-25,124.69387784296153
ABTS,0.4285714949216841,2020-06-01,157.14285325030892
ABTS,0.3461538343975055,2020-06-29,159.18366763056542
ABTS,0.3707865710331333,2020-07-27,-181.63265014181331
ABTS,0.2377048811903575,2020-08-03,-248.97959767555705
ABTS,0.211920565876238,2020-08-10,-308.1632633598484
ABTS,0.3934425642165119,2020-08-17,-373.4693965133356
ABTS,0.3428570883614676,2021-01-25,-72.61410788381743
ABTS,0.2677823591607147,2021-02-08,-99.17012883419812
ABTS,0.4185022271656442,2021-03-08,-94.19087057786363
ABTS,0.9528985090977852,2021-03-22,-114.522821181048
ABTS,0.6073298360697483,2021-04-12,-36.80154078268591
ABTS,0.7044025039348436,2021-05-03,-61.27167758684397
ABTS,0.3496309878693332,2021-05-10,-104.4316006993053
ABTS,0.24339621045828,2021-05-24,-102.11946417600892
ABTS,0.7392426233660223,2021-06-14,-111.94604899382544
ABTS,0.2299349813377721,2021-06-28,-222.0616496826642
ABTS,0.2756410785445584,2022-03-28,-51.31578759143227
ABTS,0.2285714480341706,2022-07-25,-40.54053869947043
ABTS,0.308203918456882,2022-12-26,-17.413127606439776
ABTS,1.5593221314985608,2023-01-02,-0.8976114008427755
ABTS,0.2718446399682602,2023-07-24,-10.45685250141899
ABUS,0.4814814117110729,2008-03-24,53.85638551509126
ABUS,0.2499999503294646,2008-12-08,-2.139037518152791
ABUS,0.4615384968074834,2008-12-22,-2.3172904675869592
ABUS,0.3947369098002899,2008-12-29,-3.3868092266633547
ABUS,0.2068965120349584,2009-03-30,-12.372014058734777
ABUS,0.2142857142857142,2009-04-27,-21.631644004944377
ABUS,0.2941176470588235,2009-05-04,-26.266996291718172
ABUS,0.2028985617416691,2010-03-08,-14.429109358777565
ABUS,0.2967032633056949,2010-05-03,-11.75103355045161
ABUS,0.2079207275722719,2010-05-17,-13.042355864501197
ABUS,0.3206105903272966,2010-07-05,-17.57445717932617
ABUS,0.2142857690246747,2011-11-21,-11.326860648528658
ABUS,0.3190184672742342,2012-01-02,-11.028416747169342
ABUS,0.2372092873680076,2012-01-09,-14.5466853543128
ABUS,0.2119565101196051,2013-09-23,-35.23216914080615
ABUS,0.266666650364542,2013-12-30,-19.15050378280104
ABUS,0.2884614772048192,2014-01-06,-78.85075909370246
ABUS,0.219262292545713,2014-02-03,-116.8395877360156
ABUS,0.3767554881533327,2014-02-24,-164.8044662292919
ABUS,0.3858114948247181,2014-07-21,-37.33671974547543
ABUS,0.4516129334285848,2014-07-28,-51.74165540232887
ABUS,0.2056337813256492,2014-08-18,-64.40493468795356
ABUS,0.3602027605687852,2014-09-22,-78.77358158371791
ABUS,0.5414013412062693,2015-01-05,-56.90467491578521
ABUS,0.265372231209857,2016-02-22,-30.02915368483296
ABUS,0.2110311986428094,2016-03-28,-40.52478208254563
ABUS,0.2126865369568805,2016-11-28,-7.336435988932937
ABUS,0.2592592723412112,2017-03-06,-0.687652823880327
ABUS,0.3100000381469726,2017-09-11,-14.965579167913798
ABUS,0.2602739135461595,2018-06-25,-23.064771534707308
ABUS,0.271739136068492,2018-07-02,168.19012448382335
ABUS,0.2058048067702321,2019-02-18,-11.523259233362806
ABUS,0.229050332161042,2019-03-25,-10.884767174539538
ABUS,0.5068493083575181,2019-06-10,-3.5003597174465897
ABUS,0.6022726980245802,2019-10-21,-0.6063947045421916
ABUS,0.3712574974257574,2019-11-25,-1.1507717455103748
ABUS,0.2403434332767677,2019-12-09,-1.605567753380688
ABUS,0.2369477557869886,2019-12-23,-1.7158213957667745
ABUS,0.2452107780183176,2020-01-27,-6.244018887789056
ABUS,0.2616822034242922,2020-04-27,-5.224609631113708
ABUS,0.5555554574409157,2020-05-04,-6.591796991415322
ABUS,0.2903226219942035,2020-07-06,-9.189723390835548
ABUS,1.0666666004392862,2020-07-13,-11.857707981064387
ABUS,0.324894623006891,2020-09-07,-11.70948560058835
ABUS,0.3010753276247322,2020-11-02,-11.822033736665372
ABUS,0.2916667524074778,2020-11-16,-14.237287691084006
ABUS,0.2844574792360845,2021-08-30,-17.03296746169175
ABUS,0.3258785762404697,2021-11-22,-16.543340985417114
ABVC,1.0,2016-04-18,-38.96356906292616
ABVC,0.3333333333333333,2018-12-24,-563.6743215031315
ABVC,15.8,2019-05-13,-23.73267514714259
ABVC,0.2477064220183486,2019-11-04,-85.58417085427135
ABVC,0.4630542797616396,2021-08-16,-25.142431554447047
ABVC,0.2546296251327086,2021-10-04,-32.099866817461326
ABVC,0.476377974928878,2021-10-25,-37.74706437588092
ABVC,0.298507471184445,2022-08-08,-11.275664438345906
ABVC,0.2128418542604181,2022-08-22,-14.153483418734618
ABVC,0.2520548088372947,2022-09-12,-12.285426103559178
ABVC,0.4575999450683594,2022-12-26,-5.506607929515418
ABVC,0.5148188529161523,2023-10-16,-1.113555816344506
ABVC,0.4622641848940679,2023-11-06,-1.2956850541248515
ABVC,0.3032258342381703,2023-11-13,-1.8946338495493023
AC,0.2931645581272931,2020-01-06,74.42071097237724
AC,0.356473010471882,2020-03-30,50.210423372229755
ACA,0.2128967405776182,2019-04-22,52.953508684668975
ACAD,0.2605752963813303,2004-08-23,-6.6114776232376204
ACAD,0.3994140863287617,2006-01-23,-22.08800640879673
ACAD,0.4063079984171483,2006-08-07,-12.59051592264797
ACAD,1.1599401622828651,2007-03-12,-16.00095684577962
ACAD,0.2068966367723859,2008-09-08,-5.290897820992956
ACAD,0.2384106070058115,2008-10-06,-3.5909631164405633
ACAD,0.2837837511296691,2008-10-20,-3.5196195459535944
ACAD,0.4883720349981834,2008-11-17,-2.045184338418822
ACAD,0.3214286297154282,2008-12-22,-1.9976218163471018
ACAD,0.237499993480742,2009-03-02,-2.125963358811929
ACAD,0.809999942779541,2009-04-27,-2.4801587301587302
ACAD,0.2602040717026833,2009-05-25,-4.861111205721659
ACAD,0.4890830317182088,2009-07-13,-6.70767417062984
ACAD,0.3463203342566635,2009-08-03,-13.532512845808677
ACAD,0.8701299907666984,2010-12-13,-7.038391050516578
ACAD,0.4173913295868444,2011-01-03,1.553004694339152
ACAD,0.2655367421892322,2011-04-11,-15.377932067128704
ACAD,0.227678566201761,2011-04-18,-19.461338049841384
ACAD,0.2358490693352754,2012-09-10,-20.804709377419844
ACAD,1.3423422262388234,2012-11-19,-49.88764109236471
ACAD,0.2092651589269245,2013-03-11,-55.892859186444966
ACAD,0.6285714639582315,2013-04-01,-99.35483624858242
ACAD,0.208955266369986,2013-05-27,-181.54838315902217
ACAD,0.2051817711991476,2014-02-10,-181.42532452748887
ACAD,0.4111275529805774,2016-03-21,-44.874059801021616
ACAD,0.2109569610963312,2016-05-09,-62.829683974858206
ACAD,0.3282618145031832,2016-10-31,-35.59238682976307
ACAD,0.4531700223337056,2018-09-10,-27.387529823285156
ACAD,0.230933991191547,2019-07-22,-61.34034205673559
ACAD,0.6995799184712617,2019-09-02,-62.54927526165715
ACAD,0.3188524921425443,2023-07-03,3641.7909878403393
ACAD,0.3622497877642764,2023-12-04,-52.833038383873905
ACB,0.298206329646149,2014-08-18,-44.169349226511244
ACB,0.4490500207370623,2014-08-25,-57.340928742208135
ACB,0.6721853109109706,2015-02-09,-27.83196503990999
ACB,0.2799999713897705,2015-08-31,-126.11665790856543
ACB,0.2735562148501683,2015-10-19,-291.3653102748068
ACB,0.4534884150745603,2016-07-25,-62.39419404367726
ACB,0.2960000356038411,2016-08-15,-90.68923821039904
ACB,0.6037736233830872,2016-09-26,-192.26118039335276
ACB,0.5501930137033715,2016-11-07,-508.53557602274077
ACB,0.4886639653186868,2017-10-30,2609.154875849334
ACB,0.304147519444702,2017-11-13,4584.506934797259
ACB,0.3456789281782011,2017-12-18,5989.436834630831
ACB,0.3905635486251424,2017-12-25,8059.858940017055
ACB,0.297590385957894,2018-01-08,4370.3378674857395
ACB,0.3103499000430701,2018-01-29,3612.110628376618
ACB,0.3259556596596318,2018-08-13,375.7560637689406
ACB,0.4144171525009825,2018-09-10,492.9435637689406
ACB,0.2222221356106799,2018-12-31,-212.7500677288532
ACB,0.2399999474966397,2019-03-04,-315.8645518459396
ACB,0.2909091217349274,2020-01-06,-13.899126039802043
ACB,0.4109589112679627,2020-03-16,-6.149310201405433
ACB,0.388888899401172,2020-05-04,-57.78573944080863
ACB,0.4294643402099609,2020-05-11,-80.25797205302759
ACB,1.4172839882933064,2020-10-26,-44.026524622241546
ACB,0.4684430921025176,2020-11-16,-77.50842814627438
ACB,0.2021661054180362,2020-12-28,-90.33590441800314
ACB,0.205205202070888,2021-01-04,-57.321552401812546
ACB,0.2710526115015933,2021-05-17,-89.49599623174753
ACB,0.2762763055171635,2021-11-01,-1109.999974568685
ACB,0.2563379851865097,2022-03-14,-94.08958388550225
ACB,0.8582230613594781,2023-09-04,-6.953207100227428
ACCD,0.310040222333026,2020-11-09,-80.27078975740618
ACCD,0.2012158178765299,2020-11-30,-153.3561170730923
ACCD,0.4380453304868457,2022-06-13,-1.1656529119094912
ACCD,0.2564935004616651,2022-07-25,-1.8796915538210557
ACCD,0.2543741467229895,2023-01-02,-13.274968426547478
ACCD,0.2300981067744987,2023-01-16,-16.38377715971761
ACCO,1.1630435436487538,2008-11-24,-1.1660576301409045
ACCO,0.3065323121580103,2008-12-01,-2.52223342839865
ACCO,0.3846154307394936,2008-12-08,-3.2953794730079133
ACCO,0.6818186005564667,2009-04-13,-7.842613359523912
ACCO,0.4151785925565254,2009-04-27,-13.308680696643037
ACCO,0.2922533893034313,2009-07-13,-0.9749136388502538
ACCO,0.2142852673436803,2009-09-07,-2.018483265749399
ACCO,0.2627862830495798,2011-10-17,21.305131092118398
ACCO,0.2301366371146795,2011-11-07,27.429882958714444
ACCO,0.2561173112579035,2012-10-22,9.765281279881796
ACCO,0.2184415487871568,2016-10-17,33.571112299539955
ACCO,0.2242147395224125,2018-02-05,12.569518878750616
ACCO,0.3148508975698879,2020-03-16,7.20511829785708
ACCO,0.319654428465584,2020-03-30,8.517093981726696
ACCO,0.2091835885846679,2020-04-20,58.29855817825001
ACDC,0.2754766318129323,2022-09-26,94.94382046284002
ACEL,0.3500000127724241,2020-03-16,-17.97752778373216
ACEL,0.209078402326598,2020-03-30,-23.338683726890896
ACEL,0.2765957573785629,2020-07-27,-13.367909939966813
ACET,0.2471324988239958,2018-04-30,-20.901702292685485
ACET,0.2214286119428498,2018-06-04,-21.35940420155092
ACET,0.6708714995747213,2018-07-16,-18.0112130172698
ACET,0.2191400295440624,2019-05-27,-18.87505187954042
ACET,0.3043477951820375,2020-04-20,-5.957667399892587
ACET,0.2733333224341983,2020-04-27,-7.770870337477798
ACET,0.2204082082055141,2020-07-06,-9.41790204202651
