Ticker,Growth,Date,P/E Ratios
EARN,-0.4942963384078506,2020-03-12,7.953476884423471
EARN,-0.2073171073513841,2022-06-07,-6.153384218268901
EARN,-0.2077208177252074,2022-09-20,-9.497070568613708
EDRY,-0.2131557344570544,2018-11-01,16.205640573312422
EDRY,-0.2043011296132711,2020-01-24,10.585366225824124
EDRY,-0.25,2020-03-10,9.75609756097561
EDRY,-0.2232142895156024,2020-04-07,-5.55114978651127
EDRY,-0.2343749883584678,2020-05-13,-4.440919923744535
EDRY,-0.2783505012738435,2020-06-18,-4.807692213156789
EDRY,-0.305317282378225,2020-08-03,-3.4554290681045843
EDRY,-0.2112676084715562,2020-11-12,29.98310770537402
EDRY,-0.2137177418016954,2021-02-12,-76.7938963329519
EDRY,-0.2768240352130952,2021-11-08,6.2133331298828125
EDRY,-0.2309110206283925,2022-04-04,10.427190737490756
EDRY,-0.2618055280527942,2022-06-02,7.9068743787229705
EDTK,-0.2273684049907484,2020-07-23,12.217078189300413
EDTK,-0.210062847738754,2020-09-09,10.223765186812162
EDTK,-0.2214611879602757,2021-02-18,9.97722121740528
EDTK,-0.2115001503265445,2021-04-05,-47.60162617132915
EDTK,-0.2494481373299373,2021-07-15,-30.69105833203489
EDTK,-0.2259886895302453,2021-08-10,-23.983739578950047
EDTK,-0.2298136655160625,2021-09-13,-21.815718351017814
EDTK,-0.2038216826504552,2022-03-03,-490.6250163912773
EDTK,-0.214018710955478,2022-07-07,-11.732456715483414
EDTK,-0.229166639503091,2023-02-14,-9.599999785423279
EEIQ,-0.2244418652031259,2021-04-06,-233.1506912022421
EEIQ,-0.2074882925688386,2021-05-03,-175.61643417567424
EEIQ,-0.5037783339009537,2021-09-22,-217.53424814302628
EEIQ,-0.2705166798799355,2021-12-30,-43.17585251775626
EEIQ,-0.2416666749450892,2022-02-23,-31.49606424366708
EEIQ,-0.2697368235304082,2022-09-14,-6.487409222904454
EEIQ,-0.2370370717042098,2022-10-31,-4.08966986925737
EEIQ,-0.3087557846717734,2023-01-30,-6.5737657567220396
EEIQ,-0.208860780982286,2023-03-02,-4.786428485051028
EEIQ,-0.2617449551669066,2023-03-24,-4.51378373079898
EEIQ,-0.306532669036076,2023-05-01,-7.607033675599171
EEIQ,-0.2798507837788186,2023-05-26,-10.244648573230895
EEIQ,-0.2459016596342957,2023-06-14,-6.995413008086178
EEIQ,-0.2541436096574017,2023-07-14,-6.918960025915677
EEIQ,-0.2530863984040671,2023-08-03,-6.192660568686436
EEIQ,-0.2132352638254944,2023-08-23,-5.198776813092946
EEIQ,-0.2222222011976559,2023-09-11,-4.81651372501245
EEIQ,-0.217431230186241,2023-09-22,-4.166666794260707
EFOI,-0.203125,2014-02-07,24.00008571459184
EFOI,-0.2112676056338028,2014-04-04,-9.158487909690308
EFOI,-0.308716700504126,2014-09-11,-144.5500030517578
EFOI,-0.2124431012211133,2014-11-07,-144.15624618530273
EFOI,-0.2339130283142469,2015-07-17,55.319616817163514
EFOI,-0.4748563224690673,2015-09-09,133.9215800676291
EFOI,-0.2585499612163757,2015-09-18,70.32807105746798
EFOI,-0.2629999651227678,2015-11-04,49.29577464788733
EFOI,-0.2015037331750133,2016-01-05,123.64863070098548
EFOI,-0.2542056400721795,2016-01-29,99.47671793237177
EFOI,-0.4188679245283019,2016-03-03,123.18378622466598
EFOI,-0.232051304408482,2016-04-29,-45.271379533356544
EFOI,-0.2126246022811419,2016-08-04,-17.73748164362075
EFOI,-0.2412177728906089,2016-10-27,-15.508903423295234
EFOI,-0.2543478071319391,2017-02-15,-6.80280731998969
EFOI,-0.2071197522870018,2017-06-14,-7.89588972226611
EFOI,-0.2177777971540179,2017-07-25,-8.609286003214134
EFOI,-0.2087911943134302,2018-10-11,-11.280126217516859
EFOI,-0.2380952463334355,2018-11-05,-7.809317786850081
EFOI,-0.2371134304420025,2018-12-06,-6.011935464741097
EFOI,-0.2027027056882218,2018-12-17,-4.586424823100401
EFOI,-0.5819672116502103,2019-03-22,-4.981683361287473
EFOI,-0.2040816371924762,2019-06-17,-2.0914633681134482
EFOI,-0.2040816371924762,2019-08-16,-2.6677658617008793
EFOI,-0.2280702240804716,2019-10-11,-7.34996159707455
EFOI,-0.2439024325406694,2020-01-07,-7.6678513353120445
EFOI,-0.2031249693994007,2020-02-19,-5.984664195818823
EFOI,-0.2884615787689888,2020-03-02,-4.862539945747804
EFOI,-0.2558139755931616,2020-04-16,-12.262690614140684
EFOI,-0.2345276436415927,2020-07-02,-4.555475425259288
EFOI,-0.2037303188129858,2020-11-03,-19.599100552553768
EFOI,-0.2093352244693744,2021-02-09,353.5000119890485
EFOI,-0.2193784623931032,2021-02-24,273.500006539481
EFOI,-0.232357985764716,2021-06-03,-12.895553988504444
EFOI,-0.2247474638007995,2021-08-03,-6.733548549409599
EFOI,-0.2027972191200549,2021-11-11,-12.820184719367104
EFOI,-0.2320000239780971,2021-11-24,-11.206454918032787
EFOI,-0.2168949658064519,2021-12-29,-19.63370891868091
EFOI,-0.4052478302022815,2022-01-07,-6.938303779477485
EFOI,-0.2352940980047304,2022-01-19,-4.126571227559945
EFOI,-0.2108433591561313,2022-02-09,-3.3578962246955877
EFOI,-0.2122904951396478,2022-03-08,-3.620863959824069
EFOI,-0.2056074778254799,2022-05-02,-2.443559888789692
EFOI,-0.3373015881597329,2022-06-10,-5.754926069962298
EFOI,-0.2814371325875747,2022-06-22,-3.8137803668221655
EFOI,-0.2166666401757122,2022-07-01,-3.4409305335614757
EFOI,-0.2000000302753742,2022-07-18,-2.580698095500108
EFOI,-0.27777775149707,2022-09-14,-2.064558398268486
EFOI,-0.2037037001996093,2022-10-04,-1.8616104266878948
EFOI,-0.2380952496802028,2022-12-13,-1.4479192598968034
EFOI,-0.2000000363304501,2023-01-25,-3.1136943241800608
EFOI,-0.2153846629474068,2023-02-10,-2.698535194077969
EFOI,-0.2089552253980751,2023-03-07,-2.781566963537429
EFOI,-0.2115385157015987,2023-04-20,-6.321639640333753
EFOI,-0.2619047503197971,2023-06-07,-5.1059396617236175
EFOI,-0.2027649961984873,2023-06-16,-3.768669809471944
EFOI,-0.2045454717864671,2023-07-24,-5.2083334462209185
EFOI,-0.2052979766472947,2023-10-31,-5.638536185449055
EFX,-0.20011315755378,2017-08-30,99.38813605398502
EFX,-0.2101078054722911,2018-10-16,380.733434424663
EFX,-0.2449955071910793,2020-03-10,1982.3635739614215
EKSO,-0.2287694663219106,2014-03-06,-12727.940663570114
EKSO,-0.2651685262632089,2014-03-17,-9816.176470588234
EKSO,-0.2121212121212121,2014-03-28,-7279.411764705882
EKSO,-0.2457142524978741,2014-04-24,-2.8763610862391755
EKSO,-0.2068965517241379,2014-06-05,-2.3832706143124596
EKSO,-0.2826086956521739,2014-06-16,-1.8901801423857438
EKSO,-0.2153846265632154,2014-07-30,2.1886679910913998
EKSO,-0.2428570974985966,2014-09-05,2.0034729582973316
EKSO,-0.2333333333333333,2014-12-05,10.35149061464851
EKSO,-0.3233830799010337,2015-05-21,-49.689222359975
EKSO,-0.2150793739583108,2015-12-23,-24.72666163008276
EKSO,-0.2096597204652977,2016-01-08,-20.15953945906065
EKSO,-0.2357142857142857,2016-05-10,-29.630047690267237
EKSO,-0.2019230769230769,2016-06-21,-22.010892569912805
EKSO,-0.3634895051657617,2016-07-29,-17.379178391442572
EKSO,-0.3383584815094324,2016-10-17,-13.411310587036155
EKSO,-0.2015113375943064,2017-02-16,-15.581255196907442
EKSO,-0.207831297845056,2017-03-03,-13.030168041304208
EKSO,-0.2009685328428189,2017-03-28,-16.209215511379014
EKSO,-0.2822299612974365,2017-05-01,-7.5726924373446405
EKSO,-0.2281553179318736,2017-05-10,-5.435451743835472
EKSO,-0.3459119441528328,2017-05-19,-4.195324523117333
EKSO,-0.2344497700808369,2017-07-10,-9.672343694147145
EKSO,-0.2422680773880152,2017-08-02,-8.97815635612419
EKSO,-0.2173913077817061,2017-08-15,-7.450943977085731
EKSO,-0.4309927430850377,2017-11-21,-22.571595410238086
EKSO,-0.2027972133681926,2017-12-06,-15.630693553114808
EKSO,-0.2116182905387281,2017-12-26,-13.171318780834696
EKSO,-0.2326732480058134,2018-01-11,-13.530409590542355
EKSO,-0.2215568625187632,2018-01-25,-11.186031632160645
EKSO,-0.2801932067427141,2018-03-26,-13.865320727454028
EKSO,-0.206642096200937,2018-08-30,-20.580195183211274
EKSO,-0.2588235443713617,2018-12-13,-14.941989921481309
EKSO,-0.2215909267424227,2019-05-13,-17.492711117499518
EKSO,-0.2470119725763299,2019-07-24,-28.881559930867525
EKSO,-0.2072289127093841,2019-08-21,-19.100950919400333
EKSO,-0.2754385925775139,2019-12-10,203.57143311273484
EKSO,-0.2108433631113988,2020-03-02,-9.375000035906412
EKSO,-0.2718058238744945,2020-03-27,-7.057605558131114
EKSO,-0.248061971089621,2020-05-04,-8.87207676652701
EKSO,-0.2363636127188177,2020-06-04,-11.348005064798572
EKSO,-0.2040441400439163,2020-09-16,-2.893309252856323
EKSO,-0.3764345976413671,2021-02-08,-27.388934817318145
EKSO,-0.2125813428830401,2021-02-19,-19.321039956053664
EKSO,-0.2024540146507485,2021-04-09,-21.63956183513612
EKSO,-0.2259414465941907,2022-04-28,-6.585836607616905
EKSO,-0.2117117218707694,2022-06-13,-6.117387788950756
EKSO,-0.2146118796027576,2022-09-13,-9.464131621523158
EKSO,-0.2000000000000001,2022-11-18,-3.9513676362197088
EKSO,-0.215126075337863,2023-08-09,-3.8374719678183133
EKSO,-0.2661035129352774,2023-08-29,-3.053853681724866
EKSO,-0.2285714149475097,2023-11-30,-7.306889352818372
EL,-0.2143233696769825,2020-03-05,123.18185350469574
EL,-0.2007099159097641,2023-04-24,587.1729708347201
EL,-0.2369860525027032,2023-10-23,1592.6744327988736
ELF,-0.2310440480918374,2017-08-11,314.0897822201698
ELF,-0.3178669897711821,2018-07-31,573.0158563644167
ELF,-0.2207911355839755,2018-12-11,136.38644774854558
ELF,-0.2217483900137489,2019-02-15,47.735369539139526
ELF,-0.2635135586355616,2020-03-03,103.69427188946183
ELF,-0.2276897076188796,2020-03-12,76.36942529374626
ELF,-0.2200073539591911,2023-09-11,146.17957797133843
ELP,-0.2167438461544332,2016-11-02,-10.416705528945013
ELP,-0.21802689272435,2020-03-02,29.635692259952183
ELP,-0.2344236240297144,2020-03-11,23.174315605273296
ELSE,-0.2292263467421809,2020-03-11,118.7074833175763
ELSE,-0.5129411921781653,2020-10-06,-578.2312925170069
ELSE,-0.2036474419642792,2021-02-17,-2268.9654909331225
ELSE,-0.262711892488255,2022-09-26,-71.60194290494456
ELVA,-0.3103448124665186,2014-12-22,-99.31506631581206
ELVA,-0.2765956950327972,2015-03-11,-18.966908027704346
ELVA,-0.2096773796597567,2015-09-04,-29.66507085772793
ELVA,-0.2115384509577549,2015-11-16,31.400965031794303
ELVA,-0.202020161639133,2016-05-06,-25.95699952420103
ELVA,-0.216450212875792,2016-10-25,-36.03744209277648
ELVA,-0.2095237913585844,2016-11-07,-32.761310452418094
ELVA,-0.2112069553767583,2017-02-13,-85.7354056280098
ELVA,-0.2269504025790599,2017-05-19,-19.64882996302916
ELVA,-0.2115384509577549,2017-06-28,-14.49275309159737
ELVA,-0.2649572203702555,2017-09-19,-16.204985885408778
ELVA,-0.2222222148636239,2017-12-04,-10.455997399455615
ELVA,-0.3125000372529016,2018-01-17,-2.9791460965335546
ELVA,-0.2121212296358922,2018-01-26,-2.0481628303849826
ELVA,-0.2499999813735487,2018-05-10,-5.805515325986422
ELVA,-0.2307692025540133,2018-12-14,-5.808757606417713
ELVA,-0.2500000496705353,2019-07-24,-20.942409209139893
ELVA,-0.2352941671457243,2019-08-23,-14.834206349770644
ELVA,-0.2083333747254461,2020-06-05,-24.09638649967301
ELVA,-0.2156862598435319,2020-07-20,13.449366837111205
ELVA,-0.2146597015488769,2021-01-20,-137.80664055894462
ELVA,-0.2000000115596887,2021-02-24,-119.04761904761905
ELVA,-0.2328767454362439,2021-04-09,-109.60961247349644
ELVA,-0.2149532926854159,2021-07-07,-85.1910812839581
ELVA,-0.2098765686470046,2022-04-11,-52.803131561080356
ELVA,-0.2063492303772812,2022-05-03,-41.069101634516706
ELVA,-0.2339623025151989,2023-07-19,2208.3334128061933
ELWS,-0.4888888994852702,2023-07-25,-0.14161943396285795
ELWS,-0.4285714285714285,2023-09-07,-0.0550742243188892
ELWS,-0.2012500166893005,2023-09-18,-0.03147098532507954
ELWS,-0.2216495124094409,2023-10-16,-0.03052685666571927
ELWS,-0.2642740383874908,2023-11-02,-0.04798652396305208
ELWS,-0.266071392230841,2023-12-01,-0.043837605970623854
EMD,-0.2618712145705011,2020-03-05,51.51048015229854
EOG,-0.3733333976111162,2020-02-27,49.85535284822282
EOG,-0.2085107596916717,2020-03-09,31.242686673438495
EOG,-0.2232384827476076,2022-06-08,218.9932464209828
EP,-0.2338902791138322,2022-06-02,138.83366973452254
EP,-0.2212276190661444,2022-06-14,103.64480015455767
EP,-0.2269564918849779,2023-05-18,-103.32434860736748
EP,-0.2166817268820218,2023-06-14,-99.10152500423352
EP,-0.2282208274523414,2023-10-30,-67.41108038486578
EQR,-0.2294318267151872,2020-03-05,98.57831507905307
ESE,-0.2437869592233836,2020-03-05,26.648296030345655
ETB,-0.2784811220053211,2020-03-05,11.880683847730955
ETR,-0.3194729482923442,2020-03-05,28.323996388536617
EVAX,-0.201754325791554,2021-02-11,-40.527928253229426
EVAX,-0.222938138881922,2021-03-17,-34.484290305346434
EVAX,-0.2395982450421521,2021-05-04,-30.304346499235734
EVAX,-0.2093023195134137,2021-07-02,-20.306119190566708
EVAX,-0.2307692307692307,2021-10-25,-31.295137217140105
EVAX,-0.5106467054915393,2021-11-04,-46.961224788621834
EVAX,-0.243291626432644,2021-11-19,-20.702937493381324
EVAX,-0.2127139471482574,2022-01-14,-10.225000381469727
EVAX,-0.2138157921567187,2022-04-28,-12.15999984741211
EVAX,-0.2426777962190285,2022-05-09,-9.55999984741211
EVAX,-0.2049469750326035,2022-08-18,-14.149999618530273
EVAX,-0.2376681353536746,2022-12-01,-9.259643415297324
EVAX,-0.2229299390140453,2023-02-23,-5.517095902331636
EVAX,-0.2643677890025125,2023-04-17,-7.18859723963242
EVAX,-0.2283464300853463,2023-07-28,-6.047618956792922
EVAX,-0.2396878518800301,2023-08-29,-4.271428698585146
EVAX,-0.296187673032629,2023-09-08,-3.2476191293625605
EVAX,-0.2046783580070995,2023-10-16,-4.165042961191964
EVAX,-0.3736842012801655,2023-11-03,-5.553390305207655
EVAX,-0.3023256123420532,2023-11-24,-4.189400029944333
EVH,-0.228571399542255,2015-09-17,2.100007079874536
EVH,-0.2108433686487732,2015-12-03,-57.39972469387872
EVH,-0.2651822243761617,2017-07-31,-86.97183367232202
EVH,-0.2205882352941176,2017-10-25,-94.86607142857143
EVH,-0.2075471698113207,2017-11-03,-73.93973214285714
EVH,-0.2163608516982475,2018-11-28,-164.52830092712017
EVH,-0.2950703969481347,2019-05-17,-24.112752265690503
EVH,-0.2530573874186584,2019-06-03,-18.05060301314471
EVH,-0.2559339163705338,2019-11-19,-31.843574040037137
EVH,-0.2006920903360538,2020-02-19,-4.901836246286181
EVH,-0.2387238767731103,2020-03-02,-3.85447150599495
EVH,-0.2991329694854541,2020-03-11,-2.9343171251723468
EVH,-0.3428874727084126,2020-05-27,-10.137752987832485
EVH,-0.2381994056393961,2022-10-26,1516.113733228349
EVOK,-0.2035670443674921,2015-01-27,-160.37260081670055
EVOK,-0.2448979503570331,2015-08-13,-113.24388129709467
EVOK,-0.2055214947268377,2016-01-04,-105.71306380557262
EVOK,-0.7052505955722804,2016-07-08,-243.78181226325756
EVOK,-0.2346153786588389,2016-08-15,-75.63636240333017
EVOK,-0.5709571099059447,2019-02-21,-359.46614543105846
EVOK,-0.3661971400067801,2019-03-22,-168.4626756694176
EVOK,-0.2081300780789639,2019-07-22,-162.85398594813122
EVOK,-0.3405797479811974,2020-03-03,-284.0886364842075
EVOK,-0.2003610420412379,2020-08-18,-238.0662517951731
EVOK,-0.2362031140542072,2020-10-23,-667.6082359269458
EVOK,-0.2244897517851659,2021-02-09,-615.468092680116
EVOK,-0.21724137905835,2021-03-10,-404.7296046748552
EVOK,-0.2202643138903899,2021-03-19,-316.80558720954883
EVOK,-0.226130665842527,2021-04-06,-285.4751918296411
EVOK,-0.2011494028878184,2021-04-27,-249.61147395755503
EVOK,-0.2088607743499974,2021-05-07,-226.65870120787102
EVOK,-0.2014925556074743,2021-08-13,-227.52034749895907
EVOK,-0.2307692182291343,2021-11-04,-257.53198094406685
EVOK,-0.2650000254313151,2021-11-15,-198.10152703260422
EVOK,-0.2282322125656446,2021-11-26,-150.16095807847861
EVOK,-0.2243901825472254,2022-03-03,-144.23452371106475
EVOK,-0.2884615286645878,2022-03-28,-121.95439292087617
EVOK,-0.4534883534676905,2022-04-26,-155.7931769252618
EVOK,-0.3404255439071766,2022-05-05,-85.14278563992424
EVOK,-0.2227319592765201,2022-05-17,-59.237641528771796
EVOK,-0.2393442264137569,2022-05-26,-46.04352556814831
EVOK,-0.201166151846268,2022-08-04,-58.3250670928328
EVOK,-0.2336000230577257,2022-11-11,-37.387836490528414
EVOK,-0.2572463413400898,2023-01-27,-122.91704929257659
EVOK,-0.3146341321583238,2023-02-07,-91.29708807374179
EVOK,-0.2653631252671664,2023-03-13,-79.71794226103665
EVOK,-0.2775665518732055,2023-03-22,-58.56373996278044
EVOK,-0.2533333389847367,2023-05-09,-40.256448486655735
EVOK,-0.2045714060465494,2023-05-30,-31.310571045176683
EVRI,-0.2057291613309643,2014-12-05,89.82455939577336
EVRI,-0.255349554956535,2015-07-21,-36.43451262412597
EVRI,-0.2089249024007154,2015-11-02,-53.239738966939775
EVRI,-0.2094594717954583,2016-01-04,-3.383888466748311
EVRI,-0.2050561884289032,2016-01-22,-2.7132077911588603
EVRI,-0.3388888395862802,2016-03-07,-2.743693243375176
EVRI,-0.2000000211927625,2016-04-19,-11.25
EVRI,-0.2727272333192425,2016-05-10,-8.24999988079071
EVRI,-0.2215189964147429,2016-06-17,-7.900000214576721
EVRI,-0.2225130679285126,2018-11-08,270.9219810810495
EVRI,-0.2050861432368802,2019-07-30,175.64840893924062
EVRI,-0.2691496870634579,2020-02-19,-261.5808739381678
EVRI,-0.2846153528732648,2020-02-28,-191.17646357592415
EVRI,-0.7298387130370291,2020-03-10,-136.7647069341996
EVRI,-0.2121982338726945,2020-06-08,-49.310776225307535
EVRI,-0.201612909428163,2020-06-17,-38.847116599405624
EW,-0.2200980985789171,2016-10-18,182.3538445256916
EW,-0.2068817457759933,2020-03-05,158.48312985503767
EW,-0.2100046193186359,2022-10-26,157.74545842950994
EXEL,-0.3631921545840865,2014-03-17,-16.014605807213343
EXEL,-0.5476772726594408,2014-08-21,-10.860329666988557
EXEL,-0.2499999661337243,2014-11-26,-5.48457460412358
EXEL,-0.2404371129063582,2016-01-04,-30.016401154281922
EXEL,-0.2460896867532949,2020-03-05,87.90100964791833
EXEL,-0.2327071197773402,2021-06-25,4684.000015258789
EXFY,-0.2076140107294481,2021-11-23,-577.0114981503932
EXFY,-0.2475247181961966,2021-12-30,-541.7624287221624
EXFY,-0.2025396558973524,2022-01-11,-118.51015801354403
EXFY,-0.2134956023729612,2022-02-15,-102.03160586619038
EXFY,-0.218326671671367,2022-11-07,-123.28094489916369
EXFY,-0.2384021039824504,2023-05-01,-106.59340973738784
EXFY,-0.2307692259869907,2023-07-24,-55.660377912147645
EXFY,-0.2355931939013013,2023-08-02,-42.81567558321793
EXFY,-0.2139422834448551,2023-09-12,-30.18867813796886
EXFY,-0.298850530088563,2023-10-30,-12.663754949518802
EXTR,-0.202531649814285,2014-01-29,-43.64640965938861
EXTR,-0.2870035965916299,2014-04-28,-21.20980077279107
EXTR,-0.2144329860418454,2014-10-02,-24.445564035446413
EXTR,-0.2099737439189181,2014-10-13,-19.203628743848494
EXTR,-0.208860780982286,2015-03-31,-13.418259387816088
EXTR,-0.2023121502792253,2016-01-20,-49.21763923395409
EXTR,-0.2858089845986657,2018-01-30,-53.70370343200162
EXTR,-0.2268518301848688,2018-05-02,-91.37055998929664
EXTR,-0.2758620376834037,2018-07-30,-174.1200796565654
EXTR,-0.2071516522143648,2019-04-29,-138.6324727637136
EXTR,-0.2185430534680334,2020-01-22,-38.42239282816724
EXTR,-0.2037617817266736,2020-02-18,-32.46819396662045
EXTR,-0.2226562288997224,2020-03-02,-26.055979061369374
EXTR,-0.429648248731679,2020-03-11,-20.25445302327474
EXTR,-0.2046395506052631,2022-04-20,125.72916348775227
EXTR,-0.2187196918198334,2023-10-31,95.90698064759721
FAMI,-0.2018072289156626,2018-05-29,83.0
FAMI,-0.3013205282112845,2018-06-27,69.41666666666667
FAMI,-0.3144329896907216,2018-07-09,48.5
FAMI,-0.2624113475177305,2018-07-26,35.25
FAMI,-0.2035398230088495,2019-01-31,26.851458562912313
FAMI,-0.2160919540229885,2019-03-26,25.841558572714284
FAMI,-0.3900293255131964,2019-04-04,-240.7087142201673
FAMI,-0.2138728323699422,2019-07-03,-122.11908375392652
FAMI,-0.2611111111111111,2019-10-30,-154.28791839883428
FAMI,-0.2252252252252252,2019-12-06,-95.1442163459478
FAMI,-0.3866666666666666,2020-03-05,-64.28663266618095
FAMI,-0.2888888888888888,2020-06-18,-210.01050052502626
FAMI,-0.308411214953271,2020-08-14,-249.6791506241979
FAMI,-0.3275862068965517,2020-10-19,23.727218801775454
FAMI,-0.2094240837696335,2021-02-12,39.06809302706131
FAMI,-0.2450331125827814,2021-02-24,30.886293440242184
FAMI,-0.2142857142857142,2021-03-16,28.636298553866926
FAMI,-0.2178217821782178,2021-04-19,14.852941176470589
FAMI,-0.4936708860759494,2021-04-28,11.617647058823529
FAMI,-0.2166666666666666,2021-06-08,8.823529411764707
FAMI,-0.631578947368421,2021-09-10,8.382352941176471
FAMI,-0.2608695652173913,2021-09-30,86.48242150780221
FAMI,-0.2222222222222222,2022-03-02,33.840947546531304
FAMI,-0.25,2022-04-28,-114.72275334608031
FAMI,-0.2222222222222222,2022-05-12,-86.04206500956023
FAMI,-0.3314285959516252,2022-05-23,-66.92160611854685
FAMI,-0.2403845668897103,2022-08-25,-39.7705530345326
FAMI,-0.2560975370415612,2022-09-12,-31.357552307741592
FAMI,-0.2037037221001982,2022-12-12,4.596722889616277
FAMI,-0.4705882043574502,2023-02-10,8.682698284115887
FAMI,-0.2702702506778014,2023-09-01,8.899579188655961
FAMI,-0.2548076878990645,2023-09-14,6.253758038803531
FAMI,-0.2416107463093524,2023-10-18,18.789407434259058
FAMI,-0.223684235292789,2023-11-20,19.16771728785011
FANG,-0.2134697139471619,2014-10-02,90.189570103891
FANG,-0.2135544206632873,2015-12-10,-31.12696695780528
FANG,-0.202253237882793,2020-02-18,-23.656192580435086
FANG,-0.5453334223819238,2020-02-27,-18.871652988497335
FANG,-0.4211308251529497,2020-03-09,-8.580309754016174
FANG,-0.2218321490904871,2020-06-08,-33.757975081629326
FANG,-0.22792614488324,2020-08-31,-2.5124108647968124
FANG,-0.2371654618371227,2022-06-08,36.54788718477845
FATBP,-0.3104794571706987,2022-02-10,-14.91891936304168
FBYD,-0.2959770334178002,2023-10-06,458.86075949367086
FBYD,-0.2941919138098038,2023-10-31,417.72151295142834
FEMY,-0.3200000127156575,2021-06-18,-77.12082262210798
FEMY,-0.3285151059314719,2021-11-09,-39.73890409145903
FEMY,-0.2084690164177211,2022-02-18,-15.427135342928631
FEMY,-0.2311320362162339,2022-04-01,-8.68496470937764
FEMY,-0.25,2022-05-04,-8.111429820047055
FEMY,-0.2007874008357042,2022-07-08,-11.405478050529982
FEMY,-0.2058823357541392,2022-08-25,-9.160305172218353
FEMY,-0.2157894588243266,2022-09-09,-8.531656830526009
FEMY,-0.2142857218883475,2022-12-16,-4.439159749379197
FEMY,-0.2543859346421467,2023-03-06,-4.666393719586105
FEMY,-0.2110091853488944,2023-04-11,-4.386318041764994
FEMY,-0.2042253314207237,2023-06-15,-2.857142770794076
FEMY,-0.2407044452819422,2023-07-06,-2.318511695048337
FEMY,-0.3559523506263206,2023-07-27,-3.8112521496096017
FEMY,-0.2606284665168434,2023-08-07,-2.4546279881264463
FEMY,-0.2424892869922133,2023-09-05,-2.1143375258696704
FEMY,-0.3221153757981291,2023-10-05,-7.8549846061406905
FEMY,-0.2727272727272729,2023-11-02,-5.400301916721725
FENC,-0.2131386946676587,2019-03-12,-45.545212131865476
FENC,-0.339498033471952,2020-03-05,-41.730982203204945
FENC,-0.4267453412025372,2020-08-10,-49.03568021356772
FENC,-0.5097435682247846,2021-11-17,-60.52141527001862
FGI,-0.2098765825768612,2022-01-31,44.383562863145244
FGI,-0.2269327362365302,2022-03-18,36.62100665645512
FGI,-0.2522522322566455,2022-08-23,33.20039804293175
FGI,-0.207236803923617,2022-11-02,22.77153529477923
FINV,-0.2730770846427375,2017-11-14,31.0960604990129
FINV,-0.2889771055815152,2017-11-28,24.087485781544537
FINV,-0.2403360505652641,2018-06-29,19.029223208863165
FINV,-0.2030302525275797,2018-09-21,15.251282796729729
FINV,-0.2105264597185247,2018-11-28,13.114515932656765
FINV,-0.236363518721983,2018-12-10,10.353566485168916
FINV,-0.2102041356640197,2019-03-15,3.127514506259474
FINV,-0.2617449681808657,2019-11-08,7.133518531426414
FINV,-0.2013652677124411,2019-11-29,7.013828625294774
FINV,-0.2135416804823375,2020-03-03,6.508121676004384
FINV,-0.213270092286748,2020-06-10,7.552568823295923
FINV,-0.2830188954742882,2020-08-20,8.613373898093815
FINV,-0.208389723179797,2021-02-18,20.992094425828867
FINV,-0.221959824124543,2021-03-18,24.059953647930026
FINV,-0.2279070490436176,2022-02-24,9.737319272497427
FINV,-0.2490196005224095,2023-03-06,13.04347801696309
FIZZ,-0.2216578577918782,2022-09-01,145.3466940894153
FMX,-0.2138770171455788,2020-03-02,300.9458387374166
FN,-0.2328405848329534,2014-08-07,65.83246622891073
FN,-0.227394373046154,2017-10-27,68.00072961272555
FN,-0.2228853995713279,2019-05-09,76.88475074032836
FOA,-0.2382324282985314,2021-06-02,31.169530652769957
FOA,-0.2121212121212121,2021-08-09,1718.7500000000002
FOA,-0.2233856790137922,2021-11-16,160.36943531223216
FOA,-0.2048681263777499,2021-12-09,137.97928697749944
FOA,-0.2058823529411764,2023-05-09,351.23966942148763
FOA,-0.2012578544678562,2023-08-29,-17.569060351967153
FOA,-0.4291338496941672,2023-10-30,-17.03097734915534
FONR,-0.2291993821627566,2014-01-14,74.30737690940896
FONR,-0.2149643618027389,2014-05-12,59.52633493314914
FONR,-0.2069160853073599,2016-01-07,33.15789358956473
FONR,-0.2748091603053435,2017-11-01,59.861085724730394
FONR,-0.2319353660393652,2020-03-02,44.43197331730432
FOSL,-0.3988493179741975,2015-11-04,45.167240395771
FOSL,-0.2778059989164245,2016-05-02,327.89343104175884
FOSL,-0.2393596611488359,2017-02-06,24.939137803439053
FOSL,-0.2509870233591584,2017-05-02,-17.767310895116072
FOSL,-0.2115555657280816,2017-07-31,-1.5829018460153084
FOSL,-0.2177161138493766,2017-10-25,-84.18688127186957
FOSL,-0.2792207631358688,2018-01-23,-6.557177453145494
FOSL,-0.2040902917902168,2018-11-05,238.0324473971044
FOSL,-0.227162911629839,2018-12-03,209.83773361113202
FOSL,-0.2074882925688387,2019-05-17,-52.113819897659425
FOSL,-0.2454044161957388,2019-10-31,-21.21271225276061
FOSL,-0.2016607621067988,2020-01-22,-61.71303298078903
FOSL,-0.3484374977881089,2020-02-14,-46.852123684973876
FOSL,-0.2248908271937945,2020-03-05,-33.52854995392427
FOSL,-0.236009731654387,2020-04-09,-2.4295088570753705
FOSL,-0.2602739788663165,2020-05-11,-2.1575930102071474
