Date,Open,High,Low,Close,Adj Close,Volume
2023-11-20,190.6699981689453,192.3800048828125,190.07000732421875,191.8000030517578,187.7898406982422,2000200
2023-11-21,191.08999633789062,191.61000061035156,190.07000732421875,191.24000549316406,187.24156188964844,1877400
2023-11-22,191.10000610351562,192.8699951171875,190.1300048828125,192.30999755859375,188.28916931152344,1881600
2023-11-24,193.1199951171875,193.7100067138672,192.41000366210938,193.41000366210938,189.36618041992188,1074500
2023-11-27,192.61000061035156,193.67999267578125,192.35000610351562,192.97000122070312,188.93539428710938,2480500
2023-11-28,192.99000549316406,195.07000732421875,192.41000366210938,194.27000427246094,190.2082061767578,3329100
2023-11-29,195.52999877929688,196.32000732421875,193.92999267578125,194.25999450683594,190.19842529296875,2243000
2023-11-30,194.27000427246094,196.1199951171875,194.02999877929688,195.9199981689453,191.82371520996094,3114000
2023-12-01,196.5,198.08999633789062,195.32000732421875,197.77999877929688,193.6448211669922,3111800
2023-12-04,196.52000427246094,198.4600067138672,196.4600067138672,198.36000061035156,194.21270751953125,2717500
2023-12-05,197.52000427246094,197.83999633789062,195.3300018310547,196.9499969482422,192.83218383789062,2584200
2023-12-06,198.14999389648438,199.1300048828125,197.27999877929688,197.7899932861328,193.6546173095703,2230900
2023-12-07,198.99000549316406,199.0500030517578,197.4600067138672,197.7899932861328,193.6546173095703,2436900
2023-12-08,196.0399932861328,197.22999572753906,193.00999450683594,194.61000061035156,190.5410919189453,4541200
2023-12-11,196.4499969482422,200.50999450683594,196.0500030517578,200.38999938964844,196.2002716064453,3706200
2023-12-12,202.0,202.3000030517578,200.86000061035156,201.50999450683594,197.2968292236328,3093900
2023-12-13,202.60000610351562,203.16000366210938,200.25,203.0800018310547,198.83401489257812,3063400
2023-12-14,204.0,204.63999938964844,202.4600067138672,203.41000366210938,199.15711975097656,3785700
2023-12-15,203.85000610351562,205.0500030517578,202.44000244140625,203.39999389648438,199.14730834960938,7523300
2023-12-18,204.00999450683594,205.4499969482422,203.47999572753906,205.10000610351562,200.81179809570312,2970700
2023-12-19,204.52999877929688,205.07000732421875,203.49000549316406,204.60000610351562,200.32223510742188,2596900
2023-12-20,203.7100067138672,205.3699951171875,202.83999633789062,202.89999389648438,198.6577606201172,3349600
2023-12-21,203.7899932861328,205.2100067138672,203.42999267578125,205.0500030517578,200.76283264160156,2158600
2023-12-22,205.0500030517578,207.16000366210938,204.9600067138672,205.63999938964844,201.34046936035156,1889700
2023-12-26,206.13999938964844,208.5500030517578,205.7899932861328,208.0399932861328,203.6903076171875,1860200
2023-12-27,207.16000366210938,209.66000366210938,207.16000366210938,209.02000427246094,204.6498260498047,2340100
2023-12-28,209.32000732421875,209.97000122070312,208.8300018310547,209.1699981689453,204.79666137695312,1647700
2023-12-29,209.22000122070312,210.1699981689453,208.91000366210938,209.7100067138672,205.32540893554688,2256400
2024-01-02,208.86000061035156,210.61000061035156,208.32000732421875,209.0,204.63023376464844,3132700
2024-01-03,208.4199981689453,208.4199981689453,204.25999450683594,204.52999877929688,200.2537078857422,3814000
2024-01-04,204.1199951171875,206.22000122070312,204.02999877929688,204.89999389648438,200.61593627929688,2542000
2024-01-05,204.38999938964844,204.57000732421875,202.25999450683594,203.52999877929688,199.27459716796875,2682600
2024-01-08,203.1199951171875,203.5500030517578,201.25,202.66000366210938,198.42279052734375,4020000
2024-01-09,200.47999572753906,201.72999572753906,198.89999389648438,201.6300048828125,197.41433715820312,3082100
2024-01-10,201.0,202.47000122070312,200.4199981689453,202.39999389648438,198.16822814941406,2372200
2024-01-11,202.2899932861328,202.58999633789062,199.5500030517578,201.6699981689453,197.45347595214844,1940700
2024-01-12,203.38999938964844,203.99000549316406,200.16000366210938,201.10000610351562,196.89541625976562,2429200
2024-01-16,200.67999267578125,201.1300048828125,197.50999450683594,197.77000427246094,193.63504028320312,3500400
2024-01-17,196.75,198.08999633789062,196.0,197.9499969482422,193.81126403808594,2510300
2024-01-18,197.72000122070312,200.5399932861328,197.25999450683594,200.1300048828125,195.94570922851562,2604600
2024-01-19,200.27999877929688,201.24000549316406,198.63999938964844,200.77999877929688,196.5821075439453,3089200
2024-01-22,201.33999633789062,203.9199981689453,200.42999267578125,201.0399932861328,196.83665466308594,3589200
2024-01-23,201.22999572753906,203.16000366210938,200.6300048828125,202.94000244140625,198.69692993164062,2033800
2024-01-24,202.94000244140625,203.77999877929688,199.67999267578125,199.8699951171875,195.6911163330078,3483900
2024-01-25,201.74000549316406,203.1699981689453,200.6699981689453,202.55999755859375,198.3248748779297,2653200
2024-01-26,203.02999877929688,203.88999938964844,201.38999938964844,201.8000030517578,197.5807647705078,1924700
2024-01-29,201.42999267578125,203.05999755859375,200.82000732421875,203.0500030517578,198.8046417236328,2196800
2024-01-30,201.16000366210938,206.3699951171875,201.16000366210938,205.89999389648438,201.5950469970703,5646000
2024-01-31,207.1999969482422,207.7100067138672,201.75999450683594,202.25999450683594,198.03114318847656,5624500
2024-02-01,195.8699951171875,197.57000732421875,189.66000366210938,197.30999755859375,193.1846466064453,7819100
2024-02-02,197.0399932861328,200.0500030517578,195.5399932861328,196.11000061035156,192.00973510742188,4317700
2024-02-05,193.9600067138672,194.85000610351562,192.82000732421875,193.00999450683594,188.97454833984375,4632200
2024-02-06,192.5399932861328,194.07000732421875,192.0399932861328,193.63999938964844,189.5913848876953,3741500
2024-02-07,195.47000122070312,195.82000732421875,193.58999633789062,194.10000610351562,190.04176330566406,3029800
2024-02-08,193.58999633789062,194.02000427246094,192.25,193.4600067138672,189.41514587402344,2516200
2024-02-09,193.0,195.22999572753906,192.8300018310547,194.83999633789062,190.76629638671875,3686300
2024-02-12,193.97999572753906,197.6300048828125,193.77000427246094,197.35000610351562,193.22381591796875,2827900
2024-02-13,196.74000549316406,196.9600067138672,192.72000122070312,194.00999450683594,189.95364379882812,4432100
2024-02-14,194.44000244140625,195.58999633789062,193.8800048828125,194.8699951171875,190.795654296875,2115200
2024-02-15,196.0,198.1999969482422,195.6199951171875,197.9499969482422,193.81126403808594,1996300
2024-02-16,197.52000427246094,198.89999389648438,196.4499969482422,197.1699981689453,193.04757690429688,2331000
2024-02-20,197.9499969482422,199.64999389648438,196.91000366210938,198.94000244140625,194.78057861328125,2761100
2024-02-21,199.60000610351562,200.3800048828125,198.2100067138672,199.52999877929688,195.3582305908203,1969500
2024-02-22,199.42999267578125,201.55999755859375,198.61000061035156,200.80999755859375,196.61146545410156,3635000
2024-02-23,200.80999755859375,202.6300048828125,200.52999877929688,200.6300048828125,196.43524169921875,2450200
2024-02-26,200.02999877929688,200.1999969482422,198.2100067138672,199.19000244140625,195.02536010742188,2028600
2024-02-27,199.58999633789062,199.6999969482422,196.9499969482422,198.17999267578125,194.0364532470703,2451800
2024-02-28,198.11000061035156,198.92999267578125,197.25,197.57000732421875,193.43922424316406,2664100
2024-02-29,198.2899932861328,200.2100067138672,196.6300048828125,198.72999572753906,195.64443969726562,3437300
2024-03-01,197.58999633789062,198.94000244140625,196.07000732421875,198.6699981689453,195.58535766601562,2785400
2024-03-04,198.42999267578125,199.7899932861328,198.16000366210938,199.24000549316406,196.1465301513672,2148900
2024-03-05,199.1300048828125,199.52999877929688,196.6300048828125,197.35000610351562,194.28585815429688,2532200
2024-03-06,199.5,202.41000366210938,198.6699981689453,200.5,197.38694763183594,2713400
2024-03-07,202.2100067138672,203.25999450683594,201.72999572753906,202.61000061035156,199.4641876220703,2447500
2024-03-08,203.1300048828125,203.9199981689453,200.4499969482422,200.75,197.63307189941406,2139000
2024-03-11,201.5800018310547,202.57000732421875,199.1199951171875,200.2899932861328,197.18019104003906,2443200
2024-03-12,199.72999572753906,200.25,197.6699981689453,199.1300048828125,196.03822326660156,2938800
2024-03-13,199.9499969482422,201.1300048828125,198.83999633789062,199.72999572753906,196.62889099121094,2537600
2024-03-14,199.25,199.72999572753906,194.9600067138672,196.35000610351562,193.3013916015625,3838000
2024-03-15,196.38999938964844,198.5500030517578,195.89999389648438,197.69000244140625,194.62059020996094,6310100
2024-03-18,199.00999450683594,199.00999450683594,196.3800048828125,196.75999450683594,193.70501708984375,2481700
2024-03-19,196.75999450683594,199.24000549316406,196.1199951171875,199.0399932861328,195.94961547851562,4524800
2024-03-20,198.58999633789062,201.7100067138672,198.3300018310547,201.17999267578125,198.05638122558594,2714400
2024-03-21,202.0,203.08999633789062,201.2899932861328,201.3800048828125,198.2532958984375,2811800
2024-03-22,201.52000427246094,201.97000122070312,200.08999633789062,200.72999572753906,197.61338806152344,2061300
2024-03-25,200.3800048828125,200.7100067138672,198.42999267578125,198.47999572753906,195.39830017089844,1961300
2024-03-26,198.0500030517578,201.47000122070312,197.75,201.0,197.87918090820312,2697100
