Date,Open,High,Low,Close,Adj Close,Volume
2023-11-20,1.409999966621399,1.409999966621399,1.309999942779541,1.3600000143051147,1.3600000143051147,47300
2023-11-21,1.350000023841858,1.350000023841858,1.2300000190734863,1.2400000095367432,1.2400000095367432,48300
2023-11-22,1.2100000381469727,1.2999999523162842,1.1299999952316284,1.190000057220459,1.190000057220459,102500
2023-11-24,1.159999966621399,1.350000023841858,1.1399999856948853,1.2899999618530273,1.2899999618530273,26300
2023-11-27,1.2599999904632568,1.5499999523162842,1.2599999904632568,1.350000023841858,1.350000023841858,45200
2023-11-28,1.2999999523162842,1.3600000143051147,1.2899999618530273,1.340000033378601,1.340000033378601,10500
2023-11-29,1.399999976158142,1.399999976158142,1.350000023841858,1.3700000047683716,1.3700000047683716,16100
2023-11-30,1.3899999856948853,1.440000057220459,1.350000023841858,1.440000057220459,1.440000057220459,34300
2023-12-01,1.5399999618530273,1.5399999618530273,1.3899999856948853,1.4700000286102295,1.4700000286102295,23500
2023-12-04,1.5099999904632568,1.5499999523162842,1.399999976158142,1.4199999570846558,1.4199999570846558,38200
2023-12-05,1.4900000095367432,1.4900000095367432,1.3700000047683716,1.3700000047683716,1.3700000047683716,25000
2023-12-06,1.350000023841858,1.5099999904632568,1.2999999523162842,1.309999942779541,1.309999942779541,61700
2023-12-07,1.309999942779541,1.4900000095367432,1.2899999618530273,1.3200000524520874,1.3200000524520874,38200
2023-12-08,1.350000023841858,1.350000023841858,1.25,1.2999999523162842,1.2999999523162842,20600
2023-12-11,1.2599999904632568,1.3200000524520874,1.1100000143051147,1.2599999904632568,1.2599999904632568,38600
2023-12-12,1.2300000190734863,1.3200000524520874,1.1399999856948853,1.1799999475479126,1.1799999475479126,75800
2023-12-13,1.159999966621399,1.2300000190734863,1.159999966621399,1.190000057220459,1.190000057220459,37100
2023-12-14,1.159999966621399,1.2200000286102295,1.159999966621399,1.1699999570846558,1.1699999570846558,48900
2023-12-15,1.149999976158142,1.5,1.1200000047683716,1.3700000047683716,1.3700000047683716,139800
2023-12-18,1.4800000190734863,1.4900000095367432,1.2999999523162842,1.3799999952316284,1.3799999952316284,246500
2023-12-19,1.350000023841858,1.6799999475479126,1.3200000524520874,1.659999966621399,1.659999966621399,187300
2023-12-20,1.649999976158142,1.8899999856948853,1.5099999904632568,1.6799999475479126,1.6799999475479126,504300
2023-12-21,1.7100000381469727,1.8200000524520874,1.6399999856948853,1.809999942779541,1.809999942779541,120700
2023-12-22,1.809999942779541,1.9299999475479126,1.7599999904632568,1.8799999952316284,1.8799999952316284,89300
2023-12-26,1.9500000476837158,1.9500000476837158,1.6799999475479126,1.7799999713897705,1.7799999713897705,40800
2023-12-27,1.659999966621399,1.7699999809265137,1.6399999856948853,1.6399999856948853,1.6399999856948853,628100
2023-12-28,1.5399999618530273,1.5700000524520874,1.3200000524520874,1.5399999618530273,1.5399999618530273,338300
2023-12-29,1.5399999618530273,1.600000023841858,1.4800000190734863,1.590000033378601,1.590000033378601,82700
2024-01-02,1.4800000190734863,1.690000057220459,1.4700000286102295,1.659999966621399,1.659999966621399,113600
2024-01-03,1.600000023841858,1.7100000381469727,1.559999942779541,1.7000000476837158,1.7000000476837158,75700
2024-01-04,1.6699999570846558,1.690000057220459,1.5800000429153442,1.590000033378601,1.590000033378601,75600
2024-01-05,1.559999942779541,1.659999966621399,1.559999942779541,1.5800000429153442,1.5800000429153442,53400
2024-01-08,1.5199999809265137,1.649999976158142,1.5199999809265137,1.5800000429153442,1.5800000429153442,67300
2024-01-09,1.5099999904632568,1.5700000524520874,1.4900000095367432,1.4900000095367432,1.4900000095367432,35900
2024-01-10,1.4900000095367432,1.5399999618530273,1.4199999570846558,1.440000057220459,1.440000057220459,60000
2024-01-11,1.5,1.5,1.409999966621399,1.440000057220459,1.440000057220459,33600
2024-01-12,1.4199999570846558,1.8799999952316284,1.4199999570846558,1.8600000143051147,1.8600000143051147,490800
2024-01-16,1.7799999713897705,1.7799999713897705,1.6699999570846558,1.6799999475479126,1.6799999475479126,78000
2024-01-17,1.7400000095367432,1.7400000095367432,1.600000023841858,1.6799999475479126,1.6799999475479126,34000
2024-01-18,1.649999976158142,1.6799999475479126,1.5399999618530273,1.649999976158142,1.649999976158142,66100
2024-01-19,1.6299999952316284,1.649999976158142,1.559999942779541,1.6200000047683716,1.6200000047683716,18400
2024-01-22,1.590000033378601,1.75,1.590000033378601,1.7000000476837158,1.7000000476837158,50900
2024-01-23,1.659999966621399,1.7400000095367432,1.659999966621399,1.7200000286102295,1.7200000286102295,44300
2024-01-24,1.6699999570846558,1.8899999856948853,1.6699999570846558,1.8200000524520874,1.8200000524520874,171400
2024-01-25,1.840000033378601,1.9900000095367432,1.7699999809265137,1.850000023841858,1.850000023841858,123000
2024-01-26,1.8300000429153442,2.119999885559082,1.600000023841858,1.7100000381469727,1.7100000381469727,316500
2024-01-29,1.8200000524520874,1.850000023841858,1.659999966621399,1.7699999809265137,1.7699999809265137,472900
