Price,Close,High,Low,Open,Volume
Ticker,BCLI,BCLI,BCLI,BCLI,BCLI
Date,,,,,
2003-10-06,126.0,126.0,114.75,123.75,38
2003-10-13,236.25,236.25,126.0,126.0,866
2003-10-20,270.0,270.0,245.25,245.25,886
2003-10-27,270.0,270.0,270.0,270.0,5
2003-11-03,270.0,270.0,245.25,270.0,158
2003-11-10,254.25,270.0,254.25,270.0,2
2003-11-17,236.25,254.25,236.25,254.25,4
2003-11-24,236.25,236.25,236.25,236.25,0
2003-12-01,236.25,236.25,236.25,236.25,4
2003-12-08,227.25,236.25,227.25,236.25,4
2003-12-15,225.0,236.25,157.5,227.25,34
2003-12-22,225.0,225.0,225.0,225.0,0
2003-12-29,225.0,225.0,225.0,225.0,0
2004-01-05,225.0,225.0,225.0,225.0,0
2004-01-12,225.0,225.0,225.0,225.0,0
2004-01-19,225.0,225.0,225.0,225.0,0
2004-01-26,225.0,225.0,225.0,225.0,0
2004-02-02,225.0,225.0,225.0,225.0,0
2004-02-09,227.25,236.25,202.5,225.0,129
2004-02-16,236.25,236.25,236.25,236.25,2
2004-02-23,234.0,236.25,234.0,236.25,63
2004-03-01,234.0,234.0,234.0,234.0,0
2004-03-08,270.0,281.25,229.5,229.5,191
2004-03-15,270.0,270.0,270.0,270.0,0
2004-03-22,270.0,270.0,270.0,270.0,0
2004-03-29,270.0,270.0,270.0,270.0,0
2004-04-05,270.0,270.0,270.0,270.0,0
2004-04-12,270.0,270.0,270.0,270.0,0
2004-04-19,270.0,270.0,270.0,270.0,0
2004-04-26,270.0,270.0,270.0,270.0,0
2004-05-03,270.0,270.0,270.0,270.0,0
2004-05-10,270.0,270.0,270.0,270.0,0
2004-05-17,135.0,270.0,135.0,270.0,13
2004-05-24,148.5,222.75,135.0,135.0,89
2004-05-31,157.5,157.5,148.5,148.5,111
2004-06-07,168.75,168.75,157.5,157.5,122
2004-06-14,168.75,168.75,155.25,168.75,120
2004-06-21,180.0,180.0,180.0,180.0,158
2004-06-28,236.25,270.0,180.0,180.0,70
2004-07-05,204.75,236.25,202.5,236.25,53
2004-07-12,245.25,245.25,245.25,245.25,9
2004-07-19,236.25,247.5,236.25,245.25,10
2004-07-26,247.5,247.5,186.75,236.25,58
2004-08-02,236.25,236.25,236.25,236.25,4
2004-08-09,180.0,191.25,171.0,171.0,9
2004-08-16,180.0,180.0,157.5,180.0,19
2004-08-23,180.0,180.0,180.0,180.0,22
2004-08-30,200.25,245.25,180.0,180.0,43
2004-09-06,247.5,267.75,200.25,200.25,58
2004-09-13,213.75,247.5,213.75,247.5,29
2004-09-20,236.25,254.25,157.5,216.0,39
2004-09-27,238.5,256.5,225.0,225.0,138
2004-10-04,231.75,258.75,231.75,238.5,15
2004-10-11,243.0,243.0,236.25,238.5,40
2004-10-18,252.0,252.0,245.25,245.25,42
2004-10-25,254.25,261.0,247.5,261.0,26
2004-11-01,281.25,281.25,249.75,267.75,43
2004-11-08,285.75,315.0,281.25,281.25,74
2004-11-15,303.75,303.75,281.25,285.75,2
2004-11-22,436.5,438.75,303.75,315.0,156
2004-11-29,427.5,436.5,382.5,393.75,22
2004-12-06,416.25,427.5,337.5,427.5,46
2004-12-13,450.0,450.0,393.75,438.75,149
2004-12-20,445.5,450.0,405.0,434.25,29
