Price,Close,High,Low,Open,Volume
Ticker,BBDO,BBDO,BBDO,BBDO,BBDO
Date,,,,,
2012-03-12,8.025638580322266,8.552241489679691,7.79271753154017,8.101591188608895,134860
2012-03-19,7.742081642150879,8.101590148181085,7.6610658203463124,7.99525608529015,60940
2012-03-26,7.5547332763671875,7.975003703698329,7.5547332763671875,7.975003703698329,23210
2012-04-02,7.331935405731201,7.711697692508795,7.331935405731201,7.711697692508795,8360
2012-04-09,7.310971736907959,7.336303988697783,7.31097173690796,7.336303988697783,2420
2012-04-16,7.093116283416748,7.280576765407486,7.093116283416748,7.280576765407486,550
2012-04-23,6.895522594451904,7.0931166310153015,6.895522594451904,7.0931166310153015,770
2012-04-30,6.596599102020264,6.895523308413345,6.586466087083181,6.895523308413345,1430
2012-05-07,6.509407997131348,6.767959814729235,6.463781612480733,6.60066183008384,20130
2012-05-14,5.804728984832764,6.301553004226108,5.804728984832764,6.301553004226108,5390
2012-05-21,6.007510185241699,6.007510185241699,5.83007307457154,5.956813943882403,10670
2012-05-28,6.21029806137085,6.210298061370849,6.007512486431011,6.007512486431011,110
2012-06-04,6.21029806137085,6.210298061370849,6.210298061370849,6.210298061370849,0
2012-06-11,6.239724159240723,6.249870042664031,6.214359716769087,6.214359716769087,14080
2012-06-18,6.270157814025879,6.493367088160065,6.08753151210684,6.08753151210684,2860
2012-06-25,6.244800567626953,6.44264566186776,5.965788364399876,6.209289691358688,1980
2012-07-02,6.319427490234375,6.518826430070982,6.319427490234375,6.401231757167533,880
2012-07-09,6.344438552856445,6.344438552856445,6.323973177826815,6.323973177826815,1100
2012-07-16,6.344438552856445,6.344438552856445,6.344438552856445,6.344438552856445,0
2012-07-23,6.5235161781311035,6.523516178131104,6.3444391645086755,6.3444391645086755,220
2012-07-30,6.5235161781311035,6.523516178131104,6.523516178131104,6.523516178131104,0
2012-08-06,6.988935470581055,7.884952783515058,6.65612907075527,6.65612907075527,3850
2012-08-13,7.091341495513916,7.680153492438798,7.091341495513916,7.157903029171195,2860
2012-08-20,7.075979709625244,7.291024296742193,6.661252167476851,7.091340267470742,2860
2012-08-27,6.988935470581055,7.424143756950192,6.645888882100935,7.424143756950192,3520
2012-09-03,6.988935470581055,6.988935470581055,6.988935470581055,6.988935470581055,0
2012-09-10,7.249721050262451,7.500771497275109,6.6707683295837725,7.162622277557026,3080
2012-09-17,7.249721050262451,7.249721050262451,7.249721050262451,7.249721050262451,0
2012-09-24,6.957685947418213,7.24972374991391,6.957685947418212,7.24972374991391,220
2012-10-01,6.762990951538086,6.9576834670958,6.762990951538086,6.9576834670958,770
2012-10-08,6.670065402984619,6.716206969673381,6.66493826344662,6.716206969673381,330
2012-10-15,6.7623491287231445,6.762349128723145,6.4649906065602405,6.5931626522699425,1540
2012-10-22,6.864886283874512,6.916154992603577,6.7777297479504375,6.864886283874512,1320
2012-10-29,6.864886283874512,6.864886283874512,6.864886283874512,6.864886283874512,0
2012-11-05,7.110976696014404,7.110976696014403,6.9212822028699055,6.9212822028699055,220
2012-11-12,6.9413299560546875,7.505665716088523,6.335951634432392,6.335951634432392,17710
2012-11-19,7.438971519470215,7.438971519470215,7.182455501436862,7.182455501436862,2310
2012-11-26,7.86991548538208,8.080258796185065,7.438968227595289,7.469750674330053,10120
2012-12-03,8.208517074584961,8.511205574926512,7.4646201390174065,8.034086258298828,90750
2012-12-10,8.5263671875,8.777897609186411,8.136238249302306,8.19783747030692,13970
2012-12-17,8.808696746826172,8.875428963414663,8.11057120257991,8.721430919169947,4730
2012-12-24,8.341569900512695,8.829231261350035,8.341569900512695,8.808698185430686,12650
2012-12-31,9.374835968017578,9.374835968017578,8.083192013014502,8.718597515820312,9020
2013-01-07,9.317252159118652,9.379783994102834,9.041069614611155,9.379783994102834,6930
2013-01-14,9.353731155395508,9.353731155395508,9.322464685167663,9.332887206346838,990
2013-01-21,9.343310356140137,9.343310356140137,9.343310356140137,9.343310356140137,220
2013-01-28,9.02022933959961,9.348521860267905,9.02022933959961,9.348521860267905,660
2013-02-04,9.05150032043457,9.150509428015674,9.020234919430841,9.020234919430841,990
2013-02-11,9.40233325958252,9.40233325958252,9.073251628375267,9.073251628375267,110
2013-02-18,9.40233325958252,9.663509487886984,9.40233325958252,9.663509487886984,330
2013-02-25,9.313543319702148,9.459801850150699,9.141166920545908,9.459801850150699,880
2013-03-04,9.76797866821289,9.783649481265885,9.313532761239912,9.313532761239912,550
2013-03-11,9.966839790344238,9.966839790344238,9.736875136120718,9.736875136120718,53020
2013-03-18,9.930257797241211,9.930257797241211,9.66893600275953,9.66893600275953,2640
2013-03-25,9.88269329071045,10.191576835184021,9.433741586820604,10.191576835184021,1800
2013-04-01,10.285130500793457,10.348370896055147,9.8481991535959,9.8481991535959,18900
2013-04-08,10.561507225036621,10.561507225036621,10.026528760119664,10.026528760119664,1400
