Price,Close,High,Low,Open,Volume
Ticker,CSWC,CSWC,CSWC,CSWC,CSWC
Date,,,,,
1980-03-17,0.08278515189886093,0.08787958257251571,0.08278515189886093,0.08278515189886093,178695
1980-03-24,0.07641708105802536,0.08278511489972054,0.07641708105802536,0.08278511489972054,148185
1980-03-31,0.07769069820642471,0.0802379160971609,0.07641709256967322,0.07641709256967322,43584
1980-04-07,0.07641708105802536,0.08023790400993534,0.07641708105802536,0.07641708105802536,69734
1980-04-14,0.07641708105802536,0.07896429194781056,0.07641708105802536,0.07641708105802536,104602
1980-04-21,0.07641708105802536,0.07896429194781056,0.07641708105802536,0.07641708105802536,43584
1980-04-28,0.07705391943454742,0.07960113812020347,0.07641711641744223,0.07641711641744223,43584
1980-05-05,0.08278515189886093,0.0853323705443059,0.07705391821815369,0.07705391821815369,56658
1980-05-12,0.08278515189886093,0.0853323705443059,0.08278515189886093,0.08278515189886093,13074
1980-05-19,0.08342193067073822,0.08596914857618267,0.08278512784868541,0.0,87167
1980-05-26,0.08342193067073822,0.08596914857618267,0.08342193067073822,0.08342193067073822,30508
1980-06-02,0.0840587317943573,0.08660594964833439,0.0834219289851713,0.0834219289851713,52301
1980-06-09,0.0846954882144928,0.08724270467331939,0.08405868575409352,0.08405868575409352,34867
1980-06-16,0.08787959814071655,0.09042703560620945,0.08469557592415763,0.08787959814071655,56659
1980-06-23,0.0904269888997078,0.09297420006350421,0.08787955274999276,0.08787955274999276,43584
1980-06-30,0.09170062094926834,0.09552144541500511,0.09170062094926834,0.09170062094926834,30509
1980-07-07,0.09170062094926834,0.09424783946550445,0.09170062094926834,0.09170062094926834,34867
1980-07-14,0.09679502993822098,0.09806863560579974,0.09170060065067259,0.09170060065067259,139468
1980-07-21,0.09679502993822098,0.10061585355819061,0.09679502993822098,0.09679502993822098,47942
1980-07-28,0.09679502993822098,0.09997905072440123,0.09679502993822098,0.09679502993822098,13075
1980-08-04,0.09679502993822098,0.10061585355819061,0.09679502993822098,0.09679502993822098,65375
1980-08-11,0.09679502993822098,0.09934224789061184,0.09679502993822098,0.09679502993822098,30509
1980-08-18,0.09679502993822098,0.09934224789061184,0.09679502993822098,0.09679502993822098,4358
1980-08-25,0.09806861728429794,0.09934222933116965,0.09679501185465833,0.09679501185465833,47942
1980-09-01,0.10443664342164993,0.10825746604872703,0.09806861012134253,0.09806861012134253,122035
1980-09-08,0.10953112691640854,0.1133519514806013,0.10571030896945076,0.10825752093408929,69735
1980-09-15,0.11335191875696182,0.1171729605868099,0.10953109529580508,0.10953109529580508,26150
1980-09-22,0.11335191875696182,0.1171729605868099,0.11335191875696182,0.0,204844
1980-09-29,0.11335191875696182,0.1171729605868099,0.11335191875696182,0.11335191875696182,8716
1980-10-06,0.11335191875696182,0.1171729605868099,0.11335191875696182,0.11335191875696182,4358
1980-10-13,0.11207832396030426,0.11717297189653733,0.11207832396030426,0.113351929697876,43583
1980-10-20,0.11335191875696182,0.11589935497216867,0.1120783131423206,0.1120783131423206,43584
1980-10-27,0.11335191875696182,0.1171729605868099,0.11335191875696182,0.11335191875696182,39225
1980-11-03,0.11462555825710297,0.11844660121652417,0.11335195226595952,0.0,122035
1980-11-10,0.12226739525794983,0.1248146064659431,0.11462552341358147,0.11462552341358147,161261
1980-11-17,0.1375506967306137,0.14264534490996617,0.1222674139159589,0.1222674139159589,431481
1980-11-24,0.13372987508773804,0.13755069236141934,0.13372987508773804,0.0,100243
1980-12-01,0.13372987508773804,0.13755069236141934,0.13372987508773804,0.13372987508773804,74093
1980-12-08,0.12990900874137878,0.1350034436020114,0.12990900874137878,0.1324562195544631,30509
1980-12-15,0.11972017586231232,0.12481461172752159,0.11972017586231232,0.11972017586231232,52301
1980-12-22,0.12608826160430908,0.12990907991732553,0.11972021784814381,0.11972021784814381,34867
1980-12-29,0.12481459230184555,0.12736180322077853,0.12481459230184556,0.12608819776131205,43584
1981-01-05,0.11972017586231232,0.12736182304289292,0.11844657020462665,0.12354100606983591,74093
1981-01-12,0.1171729788184166,0.12226741530411983,0.1171729788184166,0.11972019044403412,61018
1981-01-19,0.12099376320838928,0.1248145928376555,0.11717294681358766,0.11717294681358766,61018
1981-01-26,0.12226739525794983,0.1248146064659431,0.12099377641948716,0.12099377641948716,191770
1981-02-02,0.1235409826040268,0.12481458801979937,0.12226737718825423,0.12226737718825423,117677
1981-02-09,0.1235409826040268,0.12736179885134452,0.1235409826040268,0.1235409826040268,69734
1981-02-16,0.1235409826040268,0.1286354042671171,0.1235409826040268,0.1235409826040268,239712
1981-02-23,0.1235409826040268,0.12736179885134452,0.1235409826040268,0.0,165620
1981-03-02,0.1235409826040268,0.12736179885134452,0.1235409826040268,0.1235409826040268,21792
1981-03-09,0.1235409826040268,0.12736179885134452,0.1235409826040268,0.1235409826040268,52301
1981-03-16,0.12481459230184555,0.12736180322077853,0.12354098684237907,0.0,56658
1981-03-23,0.12736184895038605,0.13245627261741824,0.12481463711686996,0.126088243033628,78452
1981-03-30,0.12736184895038605,0.13245627261741824,0.12736184895038605,0.12736184895038605,21792
1981-04-06,0.1375506967306137,0.14264534490996617,0.12863544290770337,0.1375506967306137,135110
1981-04-13,0.1375506967306137,0.14519255650666396,0.1375506967306137,0.1375506967306137,65376
1981-04-20,0.1375506967306137,0.14519255650666396,0.1375506967306137,0.1375506967306137,61018
1981-04-27,0.14009788632392883,0.1451925337031302,0.1375506751272889,0.1375506751272889,26151
1981-05-04,0.14519251883029938,0.15283416487191123,0.14519251883029938,0.14519251883029938,169978
1981-05-11,0.14519251883029938,0.15028695393619548,0.14519251883029938,0.14519251883029938,56659
1981-05-18,0.14773978292942047,0.15283420617769794,0.14519255807081355,0.14519255807081355,26150
1981-05-25,0.14773978292942047,0.15283420617769794,0.14773978292942047,0.14773978292942047,26150
1981-06-01,0.14773978292942047,0.15538141780183667,0.14773978292942047,0.14773978292942047,30508
1981-06-08,0.1502869874238968,0.15792862193379142,0.1477397759205986,0.1502869874238968,100243
1981-06-15,0.1502869874238968,0.1553814104304932,0.1502869874238968,0.1502869874238968,8717
1981-06-22,0.1502869874238968,0.1553814104304932,0.1502869874238968,0.1502869874238968,13075
1981-06-29,0.1502869874238968,0.1553814104304932,0.1502869874238968,0.1502869874238968,13075
1981-07-06,0.1502869874238968,0.1553814104304932,0.1502869874238968,0.1502869874238968,4358
1981-07-13,0.15283416211605072,0.15792858389562112,0.15028695122626554,0.15028695122626554,74093
1981-07-20,0.1502869874238968,0.1553814104304932,0.1502869874238968,0.152834198927195,78451
1981-07-27,0.15538139641284943,0.1604758321943218,0.15028697386584342,0.15028697386584342,65376
1981-08-03,0.15792861580848694,0.16557026325646576,0.15792861580848694,0.15792861580848694,13075
1981-08-10,0.16811776161193848,0.17575941187648514,0.1579286740180108,0.1579286740180108,178695
1981-08-17,0.16557030379772186,0.17066495284013647,0.16557030379772186,0.16811774081192665,43584
1981-08-24,0.16557030379772186,0.17321217810281658,0.16557030379772186,0.16557030379772186,13075
1981-08-31,0.16302312910556793,0.17321221777240872,0.16302312910556793,0.16557034171714818,15254
1981-09-07,0.15283416211605072,0.16557022979944108,0.14773974033648032,0.0,111139
1981-09-14,0.15283416211605072,0.16302301890965587,0.15283416211605072,0.15283416211605072,8716
1981-09-21,0.12990900874137878,0.16302301400075464,0.12990900874137878,0.0,91527
1981-09-28,0.12736184895038605,0.13755070951891968,0.12226742528335388,0.12736184895038605,26150
1981-10-05,0.12736184895038605,0.14264535817192964,0.12736184895038605,0.12736184895038605,19612
1981-10-12,0.12736184895038605,0.12736184895038605,0.12736184895038605,0.12736184895038605,0
1981-10-19,0.12736184895038605,0.14264535817192964,0.12736184895038605,0.12736184895038605,28330
1981-10-26,0.12736184895038605,0.12736184895038605,0.12736184895038605,0.12736184895038605,0
1981-11-02,0.12481459230184555,0.13755066013097492,0.12481459230184556,0.12481459230184556,67554
1981-11-09,0.12481459230184555,0.13755066013097492,0.12481459230184556,0.12481459230184556,17434
