Price,Close,High,Low,Open,Volume
Ticker,AAME,AAME,AAME,AAME,AAME
Date,,,,,
1980-03-17,3.3606393337249756,3.6294906513539296,3.3606393337249756,0.0,80250
1980-03-24,3.0917887687683105,3.360639919603874,3.046980279239672,0.0,28750
1980-03-31,3.0469799041748047,3.2262138402267415,2.9573627224851307,0.0,59750
1980-04-07,3.002171754837036,3.1814059372893393,2.9573632626398965,0.0,38250
1980-04-14,2.778128147125244,3.136596391634676,2.778128147125244,0.0,33000
1980-04-21,2.778128147125244,3.0469794373391546,2.778128147125244,0.0,16500
1980-04-28,2.82293701171875,3.091788104819658,2.7781283181488603,0.0,56750
1980-05-05,2.8677456378936768,3.0469797803239747,2.8229371557020264,0.0,18500
1980-05-12,3.002171754837036,3.1814059372893393,2.912554770442757,0.0,49750
1980-05-19,3.002171754837036,3.1814059372893393,2.912554770442757,0.0,34500
1980-05-26,3.136597156524658,3.3158313224873837,3.002171478636683,0.0,45750
1980-06-02,3.2262136936187744,3.405447835189528,3.18140521164201,0.0,20750
1980-06-09,3.315831184387207,3.495065342885056,3.226213998306424,0.0,39750
1980-06-16,3.4054481983184814,3.5846823590012895,3.3606397115637088,3.4054481983184814,43500
1980-06-23,3.136597156524658,3.3158313224873837,3.136597156524658,3.136597156524658,3750
1980-06-30,3.136597156524658,3.3158313224873837,3.091788668449908,0.0,22750
1980-07-07,3.2710225582122803,3.3158310425034676,3.226213860257386,0.0,34500
1980-07-14,3.2710225582122803,3.360639526794655,3.2710225582122803,0.0,25500
1980-07-21,3.495065212249756,3.5846821813172025,3.2710225759174305,0.0,62500
1980-07-28,3.629490613937378,3.763915844038671,3.539873437763695,0.0,98500
1980-08-04,3.6742992401123047,3.71910793940398,3.629490968148056,0.0,41500
1980-08-11,3.629490613937378,3.7191075764473682,3.5846819190186903,0.0,30500
1980-08-18,3.9431498050689697,3.987958068213513,3.6294902537477958,0.0,94000
1980-08-25,4.122384071350098,4.212001032771917,4.122384071350098,0.0,115500
1980-09-01,4.301619052886963,4.346427326510872,4.122384676408998,4.122384676408998,50750
1980-09-08,4.839320659637451,4.884128927075947,4.167192802113566,0.0,77750
1980-09-15,4.525661945343018,4.794512883466065,4.525661945343018,0.0,65000
1980-09-22,4.3912353515625,4.615277967179695,4.3912353515625,0.0,74500
1980-09-29,4.4808526039123535,4.57046957052512,4.21200127674665,0.0,90750
1980-10-06,4.3464274406433105,4.525661821827775,4.3464274406433105,0.0,113500
1980-10-13,4.70489501953125,4.839320676983334,4.391235437027977,0.0,142500
1980-10-20,4.570469379425049,4.7945120002530155,4.570469379425049,0.0,62500
1980-10-27,4.4808526039123535,4.57046957052512,4.436043906942269,0.0,28500
1980-11-03,4.301619052886963,4.570469976612746,4.301619052886963,0.0,37750
1980-11-10,4.525661945343018,4.615278924717367,4.212001876541597,0.0,79250
1980-11-17,4.4808526039123535,4.57046957052512,4.436043906942269,0.0,37500
1980-11-24,4.660086154937744,4.704894848232814,4.480852236412204,0.0,59500
1980-12-01,4.525661945343018,4.660087200740809,4.525661945343018,0.0,57250
1980-12-08,4.525661945343018,4.615278924717367,4.525661945343018,0.0,27250
1980-12-15,4.70489501953125,4.794511982056845,4.570469362079166,0.0,65500
