Price,Close,High,Low,Open,Volume
Ticker,BXMX,BXMX,BXMX,BXMX,BXMX
Date,,,,,
2004-10-25,3.7629740238189697,3.785462073748624,3.747982109677676,3.747982109677676,455900
2004-11-01,3.753605365753174,3.7648492154577724,3.7479832621831055,3.7648492154577724,314600
2004-11-08,3.7517306804656982,3.7554787488622816,3.747982612069115,3.7498566462674066,280000
2004-11-15,3.7648487091064453,3.794832542576408,3.7479827581001555,3.753604860914082,379900
2004-11-22,3.7479846477508545,3.792960420631584,3.7479846477508545,3.7648506072605867,875600
2004-11-29,3.7442355155944824,3.7629755050064158,3.7386137689758,3.7498576196487328,816800
2004-12-06,3.7704713344573975,3.7760930806149333,3.7292432896459253,3.7461092429896112,484600
2004-12-13,3.774218797683716,3.7929587843250547,3.7292430442058118,3.7892107155096837,620000
2004-12-20,3.8216452598571777,3.8310812770082356,3.7839004713309863,3.8159834335899547,312100
2004-12-27,3.8216452598571777,3.868826065534427,3.7952241238654323,3.825419810701993,323100
2005-01-03,3.8122098445892334,3.859390657715531,3.78012687726491,3.821645863230078,367900
2005-01-10,3.8310816287994385,3.844292557969393,3.776352076367968,3.8254201619733292,480900
2005-01-17,3.8486058712005615,3.886616938385419,3.8353021064359822,3.8771139903390037,500200
2005-01-24,3.858109712600708,3.8885184312467818,3.8296015841825786,3.8676126637404313,678300
2005-01-31,3.896120071411133,3.9208270148028093,3.8429046423746227,3.863810768514047,541200
2005-02-07,3.9436349868774414,3.9455355773591374,3.877115770020359,3.8961213123367493,650700
2005-02-14,3.957425117492676,3.9899571562728178,3.930634155555905,3.970820598461061,683100
2005-02-21,3.980389356613159,4.00909438060279,3.8961890722421706,3.957425775420905,492100
2005-02-28,3.9956977367401123,4.03779823554163,3.963165699029608,4.00909358226753,632500
2005-03-07,3.909585475921631,4.018663424765321,3.89427629652251,4.014836038665633,600600
2005-03-14,3.8923492431640625,3.9655714901912265,3.8634453667444433,3.9347410317031515,454500
2005-03-21,3.8249058723449707,3.9058358837973484,3.7748063064432222,3.900055037433642,556300
2005-03-28,3.8287622928619385,3.8634462913152943,3.7863701266498193,3.8249083927466287,425800
2005-04-04,3.876934051513672,3.903910611070309,3.796004005315703,3.82876141371793,359800
2005-04-11,3.842249870300293,3.8788608120895347,3.8056385609829753,3.8730803305060104,277400
2005-04-18,3.8520941734313965,3.8812031228245054,3.834628729767456,3.8715002630735933,345400
2005-04-25,3.8773229122161865,3.881204205255156,3.836570445728436,3.861798110200785,371400
2005-05-02,3.910311222076416,3.910311222076416,3.8579149024760855,3.8773209878992034,427000
2005-05-09,3.910311222076416,3.927776661943193,3.863736839145109,3.9161331587454393,472600
2005-05-16,3.9243698120117188,3.94000473665057,3.8970087870852312,3.932187460714148,433400
2005-05-23,3.918505907058716,3.928277966269816,3.8755099648277063,3.928277966269816,407900
2005-05-30,3.936095714569092,3.9458677749562274,3.9087346910170884,3.9087346910170884,283500
2005-06-06,3.988862991333008,3.990817403052255,3.9282777191000267,3.9439126400880835,474500
2005-06-13,3.9556400775909424,3.975183828637842,3.912644123500601,3.9673661791126635,486200
2005-06-20,3.9538321495056152,3.9774486567823066,3.926279432556937,3.975480927323928,465800
2005-06-27,3.985320806503296,3.993193225314669,3.930215000956454,3.9439917338763566,379600
2005-07-04,4.032556056976318,4.054204843335484,3.9754824957263772,3.9951628010953315,242500
2005-07-11,4.056171417236328,4.08372413465048,4.010905755998993,4.032554534183039,366800
2005-07-18,4.080280303955078,4.1159506145170885,4.0644268745914705,4.08622548170727,529600
2005-07-25,4.050555229187012,4.0882068882303715,4.002994940414681,4.072353458639594,517900
2005-08-01,4.092170238494873,4.09811541618461,4.038664773213943,4.060463380100744,415200
