Price,Close,High,Low,Open,Volume
Ticker,CERO,CERO,CERO,CERO,CERO
Date,,,,,
2021-11-29,9.930000305175781,10.619999885559082,9.880000114440918,10.0,165500
2021-12-06,9.949999809265137,10.039999961853027,9.710000038146973,9.949999809265137,35000
2021-12-13,9.90999984741211,9.930000305175781,9.890000343322754,9.920000076293945,474400
2021-12-20,9.90999984741211,9.949999809265137,9.899999618530273,9.899999618530273,451100
2021-12-27,9.90999984741211,9.970000267028809,9.899999618530273,9.90999984741211,16700
2022-01-03,9.9399995803833,10.020000457763672,9.899999618530273,9.90999984741211,54900
2022-01-10,9.920000076293945,9.9399995803833,9.920000076293945,9.9399995803833,84400
2022-01-17,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0
2022-01-24,9.90999984741211,9.9399995803833,9.899999618530273,9.90999984741211,225600
2022-01-31,9.920000076293945,9.949999809265137,9.920000076293945,9.920000076293945,5100
2022-02-07,9.949999809265137,9.970000267028809,9.920000076293945,9.920000076293945,7000
2022-02-14,9.960000038146973,9.979999542236328,9.9399995803833,9.979999542236328,3500
2022-02-21,9.949999809265137,9.960000038146973,9.949999809265137,9.960000038146973,200
2022-02-28,9.970000267028809,11.760000228881836,9.949999809265137,11.760000228881836,1900
2022-03-07,9.970000267028809,9.979999542236328,9.960000038146973,9.970000267028809,215700
2022-03-14,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,400
2022-03-21,9.984999656677246,10.0,9.970000267028809,9.970000267028809,8300
2022-03-28,9.989999771118164,10.005000114440918,9.970000267028809,9.970000267028809,900
2022-04-04,9.989999771118164,10.010000228881836,9.989999771118164,10.0,7900
2022-04-11,10.020000457763672,10.029999732971191,9.989999771118164,10.0,1009300
2022-04-18,10.015000343322754,10.029999732971191,10.0,10.020000457763672,1650100
2022-04-25,10.020000457763672,10.369999885559082,10.010000228881836,10.039999961853027,378600
2022-05-02,10.029999732971191,10.079999923706055,10.020000457763672,10.020000457763672,8800
2022-05-09,10.01099967956543,10.5,10.0,10.029999732971191,24800
2022-05-16,9.989999771118164,10.01099967956543,9.989999771118164,10.01099967956543,1000
2022-05-23,10.010000228881836,10.010000228881836,9.989999771118164,9.989999771118164,214900
2022-05-30,10.010000228881836,10.029999732971191,10.010000228881836,10.024999618530273,342500
2022-06-06,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,2100
2022-06-13,10.020000457763672,10.029999732971191,10.010000228881836,10.029999732971191,394000
2022-06-20,10.039999961853027,10.5,10.029999732971191,10.5,2000
2022-06-27,10.020000457763672,10.029999732971191,10.010000228881836,10.029999732971191,14200
2022-07-04,10.020000457763672,10.03499984741211,10.015000343322754,10.015000343322754,190900
2022-07-11,10.0600004196167,10.069999694824219,10.029999732971191,10.069999694824219,42700
2022-07-18,10.050000190734863,10.0649995803833,10.039999961853027,10.039999961853027,439200
2022-07-25,10.0600004196167,10.069999694824219,10.0600004196167,10.0600004196167,505300
2022-08-01,10.069999694824219,10.069999694824219,10.0600004196167,10.0600004196167,470500
2022-08-08,10.079999923706055,10.09000015258789,10.069999694824219,10.069999694824219,73200
2022-08-15,10.079999923706055,10.09000015258789,10.0600004196167,10.09000015258789,1164700
2022-08-22,10.0649995803833,10.09000015258789,10.0600004196167,10.069999694824219,97200
2022-08-29,10.100000381469727,10.100000381469727,10.050000190734863,10.0649995803833,2400
2022-09-05,10.0649995803833,10.100000381469727,10.039999961853027,10.100000381469727,303400
2022-09-12,10.069999694824219,10.079999923706055,10.069999694824219,10.074999809265137,42500
2022-09-19,10.09000015258789,10.100000381469727,10.0600004196167,10.069999694824219,211200
2022-09-26,10.09000015258789,10.095000267028809,10.09000015258789,10.09000015258789,318900
2022-10-03,10.100000381469727,10.114999771118164,10.100000381469727,10.100000381469727,21800
2022-10-10,10.119999885559082,10.130000114440918,10.109999656677246,10.109999656677246,131000
