Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TRT,TRT,TRT,TRT,TRT,TRT
Date,,,,,,
1992-06-15,1.7957937717437744,2.0,2.0,2.0,2.0,2250
1992-06-22,1.7957937717437744,2.0,2.0,2.0,2.0,38
1992-06-29,1.7957937717437744,2.0,2.0,2.0,2.0,0
1992-07-06,2.693690538406372,3.0,3.0,2.0,2.0,675
1992-07-13,1.7957937717437744,2.0,2.0,2.0,2.0,938
1992-07-20,1.7957937717437744,2.0,2.0,2.0,2.0,0
1992-07-27,1.7957937717437744,2.0,2.0,2.0,2.0,0
1992-08-03,1.7957937717437744,2.0,2.0,2.0,2.0,1125
1992-08-10,1.7957937717437744,2.0,2.0,2.0,2.0,188
1992-08-17,1.7957937717437744,2.0,2.0,2.0,2.0,0
1992-08-24,1.7957937717437744,2.0,2.0,2.0,2.0,0
1992-08-31,1.7957937717437744,2.0,2.0,2.0,2.0,0
1992-09-07,1.7957937717437744,2.0,2.0,2.0,2.0,375
1992-09-14,1.7957937717437744,2.0,2.0,2.0,2.0,0
1992-09-21,2.3943920135498047,2.6666669845581055,2.6666669845581055,2.0,2.0,5625
1992-09-28,2.3943920135498047,2.6666669845581055,2.6666669845581055,2.3333330154418945,2.3333330154418945,2250
1992-10-05,2.3943920135498047,2.6666669845581055,2.6666669845581055,2.6666669845581055,2.6666669845581055,0
1992-10-12,2.3943920135498047,2.6666669845581055,2.6666669845581055,2.6666669845581055,2.6666669845581055,0
1992-10-19,2.3943920135498047,2.6666669845581055,2.6666669845581055,2.6666669845581055,2.6666669845581055,0
1992-10-26,2.095092535018921,2.3333330154418945,2.6666669845581055,2.3333330154418945,2.6666669845581055,1500
1992-11-02,2.095092535018921,2.3333330154418945,2.3333330154418945,2.3333330154418945,2.3333330154418945,0
1992-11-09,1.4216697216033936,1.5833330154418945,2.3333330154418945,1.5833330154418945,2.3333330154418945,27000
1992-11-16,1.7957937717437744,2.0,2.0,1.5833330154418945,1.5833330154418945,16275
1992-11-23,1.7957937717437744,2.0,2.0,2.0,2.0,3226
1992-11-30,1.1971956491470337,1.3333330154418945,2.0,1.3333330154418945,2.0,21750
1992-12-07,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1992-12-14,1.1971956491470337,1.3333330154418945,2.0,1.3333330154418945,1.3333330154418945,1088
1992-12-21,1.1971956491470337,1.3333330154418945,1.75,1.3333330154418945,1.3333330154418945,6676
1992-12-28,1.1971956491470337,1.3333330154418945,1.4166669845581055,1.3333330154418945,1.3333330154418945,16426
1993-01-04,1.496495008468628,1.6666669845581055,1.6666669845581055,1.3333330154418945,1.3333330154418945,7875
1993-01-11,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1993-01-18,1.7957937717437744,2.0,2.0,1.6666669845581055,1.6666669845581055,451
1993-01-25,1.7957937717437744,2.0,2.0,2.0,2.0,0
1993-02-01,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,16125
1993-02-08,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-02-15,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-02-22,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-03-01,1.1971956491470337,1.3333330154418945,1.6666669845581055,1.3333330154418945,1.6666669845581055,788
1993-03-08,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-03-15,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-03-22,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-03-29,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-04-05,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-04-12,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-04-19,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-04-26,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-05-03,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-05-10,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-05-17,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-05-24,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-05-31,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-06-07,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-06-14,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-06-21,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-06-28,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-07-05,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-07-12,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-07-19,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-07-26,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-08-02,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-08-09,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-08-16,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-08-23,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-08-30,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-09-06,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-09-13,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-09-20,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-09-27,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-10-04,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-10-11,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-10-18,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-10-25,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-11-01,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-11-08,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-11-15,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-11-22,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-11-29,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-12-06,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-12-13,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-12-20,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1993-12-27,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-01-03,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-01-10,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-01-17,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-01-24,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-01-31,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-02-07,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-02-14,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-02-21,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-02-28,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-03-07,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-03-14,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-03-21,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-03-28,1.1971956491470337,1.3333330154418945,1.3333330154418945,1.3333330154418945,1.3333330154418945,0
1994-04-04,1.9454435110092163,2.1666669845581055,2.1666669845581055,1.3333330154418945,1.3333330154418945,563
1994-04-11,1.7957937717437744,2.0,2.1666669845581055,2.0,2.1666669845581055,1875
1994-04-18,1.7957937717437744,2.0,2.0,2.0,2.0,0
1994-04-25,1.7957937717437744,2.0,2.0,2.0,2.0,0
1994-05-02,1.7957937717437744,2.0,2.0,2.0,2.0,0
1994-05-09,1.7957937717437744,2.0,2.0,2.0,2.0,0
1994-05-16,1.6461440324783325,1.8333330154418945,2.0,1.8333330154418945,2.0,3750
1994-05-23,1.6461440324783325,1.8333330154418945,1.8333330154418945,1.8333330154418945,1.8333330154418945,0
1994-05-30,1.6461440324783325,1.8333330154418945,1.8333330154418945,1.8333330154418945,1.8333330154418945,0
1994-06-06,1.6461440324783325,1.8333330154418945,1.8333330154418945,1.8333330154418945,1.8333330154418945,0
1994-06-13,1.6461440324783325,1.8333330154418945,1.8333330154418945,1.8333330154418945,1.8333330154418945,0
1994-06-20,1.6461440324783325,1.8333330154418945,1.8333330154418945,1.8333330154418945,1.8333330154418945,0
1994-06-27,1.496495008468628,1.6666669845581055,1.8333330154418945,1.6666669845581055,1.8333330154418945,150
1994-07-04,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-07-11,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-07-18,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-07-25,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-08-01,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-08-08,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-08-15,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-08-22,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-08-29,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-09-05,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,0
1994-09-12,1.496495008468628,1.6666669845581055,1.6666669845581055,1.6666669845581055,1.6666669845581055,1688
