Price,Close,High,Low,Open,Volume
Ticker,AMBP,AMBP,AMBP,AMBP,AMBP
Date,,,,,
2021-08-02,8.830150604248047,8.830150604248047,7.869516272204374,8.107753909029771,560400
2021-08-09,9.337366104125977,9.498752713148429,8.568858581715414,8.78404121568261,3146800
2021-08-16,9.129868507385254,9.55254774745885,8.461267120173193,9.437271191308335,2035200
2021-08-23,8.376730918884277,9.314310213886609,8.29219536315926,9.214404157353869,5379700
2021-08-30,8.584228515625,8.64570905471495,8.13849424076994,8.630338553489544,5327300
2021-09-06,8.046273231506348,8.66876385749715,7.961736942686146,8.591913552003843,3624600
2021-09-13,8.06164264678955,8.184603716524617,7.908710127791522,8.184603716524617,6017700
2021-09-20,7.677389621734619,8.107754137073448,7.562113791809392,7.877201744317142,6493300
2021-09-27,7.631278991699219,7.808035348277947,7.5083179205304,7.754240062868038,5017300
2021-10-04,7.638962745666504,7.923311110463948,7.385355378495355,7.554427200911362,4420300
2021-10-11,7.508318901062012,7.977108229340045,7.439153106270555,7.700445783080108,3185400
2021-10-18,7.646648406982422,7.777294722308934,7.34693099303811,7.446836309082373,3734200
2021-10-25,7.569798946380615,7.83877612375654,7.101008916055581,7.523688175252999,4521000
2021-11-01,7.416097640991211,7.592854760429266,7.285451297508364,7.485263438471063,3696800
2021-11-08,7.400726318359375,7.577482667810138,7.293135018972542,7.46220685146449,3356000
2021-11-15,7.377671241760254,7.589010480979662,7.270079943247127,7.408411508063182,5200900
2021-11-22,7.385356426239014,7.6504917051341605,7.208600062246133,7.477577233483885,3672200
2021-11-29,7.239339828491211,7.623593531774585,6.962677425973262,7.3853559132603515,3609600
2021-12-06,7.231656074523926,7.500634015627434,7.13175000305422,7.223970822971042,4643800
2021-12-13,6.632220268249512,7.266238852693609,6.609165246880431,7.208600932817948,10215300
2021-12-20,6.832031726837158,6.9934183261453065,6.440092738102249,6.555368566362708,8095000
2021-12-27,6.939621925354004,6.970362193404627,6.709069548521428,6.8550863714412404,5004500
2022-01-03,6.655274391174316,7.054898616455068,6.4938877975656775,6.935779434166103,6011600
2022-01-10,6.8089752197265625,6.954992034429049,6.4477772736851735,6.639904121415778,4857900
2022-01-17,6.72443962097168,7.03184228191094,6.601478556595976,6.839715435597464,4696900
2022-01-24,7.0241594314575195,7.108695000044345,6.432408252631955,6.632220396098192,6286900
2022-01-31,7.162489414215088,7.53137338238595,7.054898837049042,7.070268605398832,8741400
2022-02-07,7.108694076538086,7.354616231683051,7.016473268358725,7.170174615324327,5015800
2022-02-14,6.9857330322265625,7.223969937931098,6.947307512075749,7.062583339622352,3355500
2022-02-21,6.693700313568115,6.993418500589682,6.271021044560016,6.9165674578951695,5544700
2022-02-28,6.01741361618042,6.601479487206536,5.879082399257201,6.563053965945843,8259400
2022-03-07,6.055838584899902,6.128846628890369,5.387237214428857,5.994358049654688,6719100
2022-03-14,6.7628655433654785,6.7628655433654785,6.09426379949737,6.117319183680229,8554000
2022-03-21,6.547684192657471,6.762866085500349,6.319436787082312,6.67832979220411,4338500
2022-03-28,6.378612041473389,6.601479174749776,6.240280464644658,6.53231338633541,3050400
2022-04-04,6.171114921569824,6.401667314481634,6.117319631955881,6.355557275642784,2692700
2022-04-11,6.1019487380981445,6.190327278757451,6.063523221906641,6.125003754650742,3327800
2022-04-18,6.048153877258301,6.378612333521214,5.963618316940144,6.063524012448232,3022600
2022-04-25,5.479459285736084,6.002044322746449,4.949188996814562,5.978989299918936,7433300
2022-05-02,5.310386657714844,5.71769579011756,5.0183540889698195,5.494828646533051,12000700
2022-05-09,4.841597557067871,5.241221455656274,4.580304881141743,5.202795932801393,13879700
2022-05-16,4.357437610626221,5.002984031890234,4.334382224244106,4.88002258194051,13572300
2022-05-23,4.77243185043335,4.803172122702408,4.111515263742672,4.418918352886216,12347900
2022-05-30,5.187424659729004,5.241220306641817,4.630256899196832,4.749375334317746,10489300
2022-06-06,4.7954864501953125,5.379552304911698,4.687895506703896,5.356496919508507,13881500
2022-06-13,4.603359222412109,4.787801191864821,4.388177352245651,4.634099856031637,11033900
