Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SLND,SLND,SLND,SLND,SLND,SLND
Date,,,,,,
2021-12-20,9.75,9.75,10.010000228881836,9.729999542236328,9.729999542236328,17300
2021-12-27,9.930000305175781,9.930000305175781,9.9399995803833,9.75,9.75,132400
2022-01-03,9.850000381469727,9.850000381469727,9.869999885559082,9.8100004196167,9.84000015258789,1526700
2022-01-10,9.84000015258789,9.84000015258789,9.859999656677246,9.84000015258789,9.850000381469727,64900
2022-01-17,9.829999923706055,9.829999923706055,9.84000015258789,9.829999923706055,9.84000015258789,97000
2022-01-24,9.829999923706055,9.829999923706055,9.829999923706055,9.819999694824219,9.829999923706055,646000
2022-01-31,9.850000381469727,9.850000381469727,9.869999885559082,9.84000015258789,9.850000381469727,28800
2022-02-07,9.850000381469727,9.850000381469727,9.899999618530273,9.829999923706055,9.869999885559082,230100
2022-02-14,9.869999885559082,9.869999885559082,9.930000305175781,9.84000015258789,9.890000343322754,14800
2022-02-21,9.869999885559082,9.869999885559082,9.869999885559082,9.85200023651123,9.85200023651123,1100
2022-02-28,9.880000114440918,9.880000114440918,9.899999618530273,9.84000015258789,9.869999885559082,40200
2022-03-07,9.880000114440918,9.880000114440918,9.885000228881836,9.850000381469727,9.880000114440918,268800
2022-03-14,9.890000343322754,9.890000343322754,9.90999984741211,9.880000114440918,9.880000114440918,4500
2022-03-21,9.859999656677246,9.859999656677246,9.904999732971191,9.850000381469727,9.880000114440918,33400
2022-03-28,9.920000076293945,9.920000076293945,9.930000305175781,9.880000114440918,9.890000343322754,337500
2022-04-04,9.899999618530273,9.899999618530273,9.914999961853027,9.899999618530273,9.90999984741211,665700
2022-04-11,9.944999694824219,9.944999694824219,9.960000038146973,9.90999984741211,9.920000076293945,693700
2022-04-18,9.930000305175781,9.930000305175781,9.9399995803833,9.920000076293945,9.930000305175781,15700
2022-04-25,9.930000305175781,9.930000305175781,9.949999809265137,9.930000305175781,9.930000305175781,1309600
2022-05-02,9.930000305175781,9.930000305175781,9.9399995803833,9.930000305175781,9.930000305175781,901500
2022-05-09,9.90999984741211,9.90999984741211,9.930000305175781,9.90999984741211,9.930000305175781,163300
2022-05-16,9.90999984741211,9.90999984741211,9.90999984741211,9.890000343322754,9.890000343322754,332100
2022-05-23,9.920000076293945,9.920000076293945,9.9399995803833,9.890000343322754,9.90999984741211,1458200
2022-05-30,9.925000190734863,9.925000190734863,9.930000305175781,9.899999618530273,9.920000076293945,210600
2022-06-06,9.9399995803833,9.9399995803833,9.9399995803833,9.899999618530273,9.920000076293945,71100
2022-06-13,9.949999809265137,9.949999809265137,9.954999923706055,9.920000076293945,9.925000190734863,1710700
2022-06-20,9.920000076293945,9.920000076293945,9.979999542236328,9.90999984741211,9.930000305175781,39300
2022-06-27,9.90999984741211,9.90999984741211,10.0,9.90999984741211,9.949999809265137,214700
2022-07-04,9.890000343322754,9.890000343322754,9.944999694824219,9.890000343322754,9.899999618530273,425300
2022-07-11,9.920000076293945,9.920000076293945,9.979999542236328,9.899999618530273,9.920000076293945,20600
2022-07-18,9.930000305175781,9.930000305175781,9.930000305175781,9.899999618530273,9.930000305175781,23500
2022-07-25,9.949999809265137,9.949999809265137,9.970000267028809,9.920000076293945,9.920000076293945,1615300
2022-08-01,9.96500015258789,9.96500015258789,9.970000267028809,9.90999984741211,9.954999923706055,7800
2022-08-08,10.039999961853027,10.039999961853027,10.145000457763672,9.960000038146973,10.0,1530800
2022-08-15,9.975000381469727,9.975000381469727,10.039999961853027,9.970000267028809,10.039999961853027,508200
2022-08-22,10.0,10.0,10.050000190734863,9.960000038146973,9.970000267028809,497700
2022-08-29,9.9399995803833,9.9399995803833,9.979999542236328,9.899999618530273,9.979999542236328,18800
2022-09-05,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0
2022-09-12,9.949999809265137,9.949999809265137,9.970000267028809,9.90999984741211,9.949999809265137,40000
2022-09-19,9.9399995803833,9.9399995803833,9.96500015258789,9.930000305175781,9.96500015258789,40400
2022-09-26,9.9399995803833,9.9399995803833,9.9399995803833,9.930000305175781,9.9399995803833,84900
2022-10-03,9.930000305175781,9.930000305175781,9.9399995803833,9.928999900817871,9.9399995803833,529000
2022-10-10,9.9399995803833,9.9399995803833,9.9399995803833,9.930000305175781,9.930000305175781,154200
2022-10-17,9.960000038146973,9.960000038146973,9.960000038146973,9.930000305175781,9.9350004196167,119700
2022-10-24,9.949999809265137,9.949999809265137,9.970000267028809,9.949999809265137,9.970000267028809,106500
2022-10-31,10.09000015258789,10.09000015258789,10.140000343322754,9.970000267028809,9.970000267028809,2103400
2022-11-07,10.0600004196167,10.0600004196167,10.097000122070312,10.020000457763672,10.095999717712402,150600
2022-11-14,10.039999961853027,10.039999961853027,10.069999694824219,9.960000038146973,10.069999694824219,31200
2022-11-21,10.031999588012695,10.031999588012695,10.0600004196167,10.029999732971191,10.039999961853027,6900
2022-11-28,10.100000381469727,10.100000381469727,10.130000114440918,10.029999732971191,10.0600004196167,97600
2022-12-05,10.119999885559082,10.119999885559082,10.210000038146973,10.074999809265137,10.100000381469727,155700
2022-12-12,10.135000228881836,10.135000228881836,10.15999984741211,10.109999656677246,10.109999656677246,14500
2022-12-19,10.210000038146973,10.210000038146973,10.220000267028809,10.109999656677246,10.119999885559082,59400
