Price,Close,High,Low,Open,Volume
Ticker,ACON,ACON,ACON,ACON,ACON
Date,,,,,
2022-04-18,43.52000045776367,52.63999938964844,34.560001373291016,46.400001525878906,106569
2022-04-25,33.119998931884766,64.80000305175781,28.959999084472656,41.119998931884766,1413456
2022-05-02,32.15999984741211,40.15999984741211,26.239999771118164,32.15999984741211,2236439
2022-05-09,23.360000610351562,32.08000183105469,20.15999984741211,30.719999313354492,89631
2022-05-16,28.479999542236328,31.84000015258789,21.280000686645508,23.040000915527344,40181
2022-05-23,20.0,30.8799991607666,18.479999542236328,28.639999389648438,26570
2022-05-30,17.167999267578125,22.079999923706055,17.1200008392334,19.360000610351562,18894
2022-06-06,16.079999923706055,17.600000381469727,15.696000099182129,16.639999389648438,19082
2022-06-13,14.079999923706055,19.84000015258789,14.079999923706055,14.720000267028809,54207
2022-06-20,14.399999618530273,17.600000381469727,12.527999877929688,14.687999725341797,30269
2022-06-27,14.720000267028809,16.479999542236328,12.800000190734863,14.784000396728516,36533
2022-07-04,13.567999839782715,15.199999809265137,13.184000015258789,15.199999809265137,22969
2022-07-11,13.744000434875488,17.280000686645508,12.527999877929688,13.920000076293945,176612
2022-07-18,13.4399995803833,14.815999984741211,12.831999778747559,13.4399995803833,22632
2022-07-25,15.520000457763672,16.799999237060547,12.991999626159668,13.4399995803833,54876
2022-08-01,17.280000686645508,26.719999313354492,14.720000267028809,16.0,500413
2022-08-08,14.432000160217285,19.520000457763672,13.920000076293945,16.959999084472656,84407
2022-08-15,15.776000022888184,28.31999969482422,13.760000228881836,14.656000137329102,403501
2022-08-22,16.959999084472656,27.200000762939453,15.64799976348877,16.479999542236328,535264
2022-08-29,18.8799991607666,19.84000015258789,16.15999984741211,17.1200008392334,43888
2022-09-05,19.68000030517578,20.799999237060547,17.1200008392334,19.520000457763672,26469
2022-09-12,17.920000076293945,22.559999465942383,17.760000228881836,19.040000915527344,34588
2022-09-19,14.496000289916992,18.8799991607666,13.184000015258789,17.760000228881836,22370
2022-09-26,12.447999954223633,14.496000289916992,12.447999954223633,14.496000289916992,12382
2022-10-03,14.079999923706055,14.895999908447266,12.319999694824219,13.920000076293945,48826
2022-10-10,14.592000007629395,16.479999542236328,14.399999618530273,15.215999603271484,12125
2022-10-17,13.199999809265137,15.215999603271484,12.479999542236328,15.039999961853027,10494
2022-10-24,16.15999984741211,16.639999389648438,12.640000343322754,13.119999885559082,17481
2022-10-31,15.199999809265137,18.239999771118164,14.399999618530273,16.479999542236328,9957
2022-11-07,15.84000015258789,16.479999542236328,12.800000190734863,16.479999542236328,2676
2022-11-14,13.119999885559082,16.479999542236328,12.079999923706055,16.0,10058
2022-11-21,13.119999885559082,16.0,12.144000053405762,14.960000038146973,8250
2022-11-28,14.079999923706055,14.288000106811523,12.015999794006348,12.640000343322754,8251
2022-12-05,11.4399995803833,13.600000381469727,8.960000038146973,13.600000381469727,13838
2022-12-12,9.760000228881836,12.0,8.479999542236328,12.0,11982
2022-12-19,7.679999828338623,9.760000228881836,6.559999942779541,9.600000381469727,14787
2022-12-26,9.279999732971191,11.37600040435791,6.079999923706055,7.519999980926514,18851
2023-01-02,9.279999732971191,10.239999771118164,6.71999979019165,9.920000076293945,3545
2023-01-09,8.800000190734863,13.600000381469727,7.199999809265137,9.279999732971191,43245
2023-01-16,10.031999588012695,10.15999984741211,8.86400032043457,8.960000038146973,4394
2023-01-23,11.119999885559082,12.640000343322754,8.800000190734863,10.079999923706055,8731
2023-01-30,9.600000381469727,13.4399995803833,9.600000381469727,11.039999961853027,10176
2023-02-06,12.51200008392334,13.871999740600586,10.079999923706055,11.520000457763672,12838
2023-02-13,11.855999946594238,15.680000305175781,10.5600004196167,12.319999694824219,22057
2023-02-20,11.279999732971191,12.960000038146973,10.399999618530273,11.760000228881836,2994
2023-02-27,11.456000328063965,12.800000190734863,10.543999671936035,12.800000190734863,7226
2023-03-06,10.576000213623047,11.680000305175781,10.399999618530273,10.960000038146973,3445
2023-03-13,12.800000190734863,15.359999656677246,10.399999618530273,10.720000267028809,8488
2023-03-20,13.279999732971191,13.855999946594238,10.720000267028809,12.0,4975
2023-03-27,10.399999618530273,12.720000267028809,10.399999618530273,12.67199993133545,4119
2023-04-03,10.5600004196167,11.871999740600586,8.800000190734863,10.399999618530273,4019
2023-04-10,12.800000190734863,12.800000190734863,10.399999618530273,10.399999618530273,7112
2023-04-17,11.84000015258789,12.880000114440918,10.720000267028809,12.800000190734863,6932
2023-04-24,10.128000259399414,37.91999816894531,9.920000076293945,20.479999542236328,5102144
2023-05-01,12.319999694824219,13.600000381469727,9.4399995803833,9.600000381469727,50745
2023-05-08,11.423999786376953,12.479999542236328,10.5600004196167,11.680000305175781,10681
2023-05-15,11.199999809265137,12.239999771118164,10.5600004196167,11.359999656677246,9564
2023-05-22,9.4399995803833,11.199999809265137,9.423999786376953,10.720000267028809,18233
2023-05-29,16.31999969482422,24.31999969482422,13.920000076293945,23.84000015258789,2686944
2023-06-05,20.0,25.600000381469727,16.0,17.1200008392334,1996931
2023-06-12,16.15999984741211,21.920000076293945,16.15999984741211,19.200000762939453,71214
2023-06-19,14.880000114440918,18.079999923706055,14.399999618530273,17.280000686645508,25907
2023-06-26,11.039999961853027,16.639999389648438,10.960000038146973,14.399999618530273,27944
2023-07-03,11.039999961853027,12.0,11.039999961853027,11.84000015258789,9157
2023-07-10,10.239999771118164,12.479999542236328,10.239999771118164,11.199999809265137,13026
2023-07-17,10.15999984741211,11.199999809265137,10.079999923706055,10.720000267028809,11501
2023-07-24,9.359999656677246,10.399999618530273,8.815999984741211,9.760000228881836,19431
2023-07-31,9.600000381469727,11.503999710083008,8.368000030517578,8.815999984741211,16433
2023-08-07,8.960000038146973,9.600000381469727,8.319999694824219,9.279999732971191,8907
2023-08-14,7.455999851226807,8.960000038146973,7.199999809265137,8.960000038146973,10850
2023-08-21,7.199999809265137,8.0,6.576000213623047,7.567999839782715,3764
2023-08-28,7.728000164031982,8.15999984741211,6.624000072479248,7.343999862670898,5007
2023-09-04,6.71999979019165,8.0,6.71999979019165,8.0,4232
2023-09-11,8.0,8.0,5.776000022888184,6.71999979019165,19895
2023-09-18,5.920000076293945,8.0,5.776000022888184,8.0,32564
2023-09-25,5.216000080108643,6.71999979019165,4.223999977111816,6.559999942779541,24376
2023-10-02,6.400000095367432,7.823999881744385,5.584000110626221,5.599999904632568,14595
2023-10-09,8.5600004196167,8.592000007629395,5.952000141143799,6.400000095367432,13569
2023-10-16,9.039999961853027,9.904000282287598,7.840000152587891,8.239999771118164,13795
2023-10-23,5.199999809265137,8.62399959564209,5.104000091552734,8.15999984741211,237526
2023-10-30,5.311999797821045,5.599999904632568,4.5279998779296875,5.184000015258789,20701
2023-11-06,5.440000057220459,5.679999828338623,4.671999931335449,5.119999885559082,5300
