Price,Close,High,Low,Open,Volume
Ticker,ARE,ARE,ARE,ARE,ARE
Date,,,,,
1997-05-26,8.238198280334473,8.2850062251091,7.723310887813568,7.723310887813568,2379900
1997-06-02,8.050962448120117,8.331809975380121,7.957346605700115,8.28500205417012,638300
1997-06-09,7.95734977722168,8.144581536685719,7.91054183735567,8.0509656569537,411700
1997-06-16,8.097774505615234,8.144582450734397,7.957350670257744,7.957350670257744,262500
1997-06-23,8.144577026367188,8.191384940311826,7.957345370588631,8.097769112422547,420800
1997-06-30,8.519041061401367,8.519041061401367,8.004153964283702,8.144577718043065,304900
1997-07-07,8.56584644317627,8.612654347237342,8.331806922870907,8.519038539115197,504700
1997-07-14,8.940312385559082,9.080736140306083,8.565849039567079,8.565849039567079,440300
1997-07-21,9.080740928649902,9.080740928649902,8.893509156925163,8.940317099856347,403700
1997-07-28,9.267971992492676,9.361587871204723,8.987124356356533,9.08074023506858,278500
1997-08-04,9.736048698425293,9.736048698425293,9.221161507643185,9.221161507643185,528400
1997-08-11,9.548815727233887,9.78285532839158,9.548815727233887,9.78285532839158,113100
1997-08-18,9.782853126525879,9.829661036222175,9.548813578044399,9.548813578044399,161500
1997-08-25,9.782853126525879,9.923276855614768,9.595621487740695,9.829661036222175,52300
1997-09-01,10.672201156616211,10.672201156616211,9.689235260612087,9.782851060231526,116400
1997-09-08,9.782853126525879,10.625395501059208,9.736045216829583,10.578587591362911,256000
1997-09-15,9.970085144042969,10.344548435838009,9.736045586671068,9.736045586671068,114300
1997-09-22,10.20412826538086,10.250936193203707,9.92328069844377,9.97008862626662,246700
1997-09-29,10.719016075134277,10.859439866511583,10.20412884008416,10.20412884008416,42300
1997-10-06,10.625397682189941,10.765821440104347,10.438166004970736,10.719013520799544,93300
1997-10-13,10.391356468200684,10.672203940314215,10.391356468200684,10.625396028295294,31000
1997-10-20,10.344550132751465,10.344550132751465,10.15731845614058,10.344550132751465,182700
1997-10-27,10.250936508178711,10.48497615448416,9.970088932612171,10.250936508178711,227800
1997-11-03,10.812631607055664,10.999863323195155,10.250936458637188,10.344552316706935,219400
1997-11-10,10.29774284362793,10.859437907825816,10.250934921611439,10.859437907825816,70300
1997-11-17,11.421135902404785,11.421135902404785,10.344553419801056,10.344553419801056,146800
1997-11-24,11.655176162719727,11.936023781098514,11.327520607944473,11.374328544340939,142000
1997-12-01,10.90624713897705,11.467942270598186,10.859439211341956,11.467942270598186,257200
1997-12-08,11.374334335327148,11.467950255782515,10.90625473305031,10.90625473305031,387900
1997-12-15,11.18709659576416,11.467944209046943,11.093480724669899,11.421136273499812,434300
1997-12-22,11.327516555786133,11.561556154046176,11.233900716482115,11.233900716482115,16200
1997-12-29,11.84241008758545,11.936025977605889,11.28071474746282,11.327522692473039,66500
1998-01-05,11.889213562011719,12.123253199059194,11.79559770719273,11.889213562011719,167100
1998-01-12,12.146651268005371,12.240267077392696,11.51474455464093,11.655168268721917,304300
1998-01-19,11.982828140258789,12.216867752373219,11.67857664451003,12.216867752373219,189300
1998-01-26,12.497715950012207,12.54452387491862,11.865808963775635,12.029636700948078,156900
1998-02-02,12.497715950012207,12.66154368718465,12.193464438120523,12.567927837371826,50000
