Price,Adj Close,Close,High,Low,Open,Volume
Ticker,LOOP,LOOP,LOOP,LOOP,LOOP,LOOP
Date,,,,,,
2017-11-20,15.029000282287598,15.029000282287598,15.949999809265137,14.5,14.5,19500
2017-11-27,14.727999687194824,14.727999687194824,15.5,14.260000228881836,15.218000411987305,45800
2017-12-04,13.100000381469727,13.100000381469727,14.899999618530273,12.600000381469727,14.899999618530273,42300
2017-12-11,12.75,12.75,14.550000190734863,12.5,13.0,54700
2017-12-18,12.989999771118164,12.989999771118164,13.800000190734863,12.029999732971191,12.5,101900
2017-12-25,14.479999542236328,14.479999542236328,14.5,12.704999923706055,12.762999534606934,50300
2018-01-01,15.220000267028809,15.220000267028809,15.65999984741211,13.829999923706055,14.510000228881836,61100
2018-01-08,16.549999237060547,16.549999237060547,19.0,15.246999740600586,16.100000381469727,70300
2018-01-15,16.600000381469727,16.600000381469727,17.139999389648438,15.291999816894531,17.139999389648438,59500
2018-01-22,16.75,16.75,16.75,16.219999313354492,16.75,41100
2018-01-29,16.209999084472656,16.209999084472656,16.8700008392334,16.0,16.850000381469727,84200
2018-02-05,15.5,15.5,16.479999542236328,14.970000267028809,16.350000381469727,50800
2018-02-12,14.5,14.5,15.510000228881836,14.149999618530273,15.510000228881836,43800
2018-02-19,13.949999809265137,13.949999809265137,14.989999771118164,13.90999984741211,14.600000381469727,28500
2018-02-26,12.739999771118164,12.739999771118164,13.989999771118164,12.050000190734863,13.850000381469727,77000
2018-03-05,13.0,13.0,13.550000190734863,12.489999771118164,12.600000381469727,79000
2018-03-12,16.59000015258789,16.59000015258789,17.489999771118164,13.199999809265137,13.329999923706055,580300
2018-03-19,15.449999809265137,15.449999809265137,16.75,15.180000305175781,16.600000381469727,91800
2018-03-26,14.5,14.5,16.077999114990234,14.180000305175781,15.270000457763672,121600
2018-04-02,14.239999771118164,14.239999771118164,15.489999771118164,13.461000442504883,14.59000015258789,70100
2018-04-09,13.25,13.25,14.279999732971191,13.1899995803833,13.619999885559082,94300
2018-04-16,13.710000038146973,13.710000038146973,14.460000038146973,13.5600004196167,14.079999923706055,56200
2018-04-23,13.079999923706055,13.079999923706055,13.989999771118164,12.760000228881836,13.300000190734863,131700
2018-04-30,12.890000343322754,12.890000343322754,14.739999771118164,11.0,14.739999771118164,48300
2018-05-07,12.3100004196167,12.3100004196167,14.720000267028809,12.100000381469727,14.720000267028809,60200
2018-05-14,12.149999618530273,12.149999618530273,13.880000114440918,11.5,13.0,107400
2018-05-21,11.720000267028809,11.720000267028809,12.234000205993652,11.0,12.234000205993652,104300
2018-05-28,12.319999694824219,12.319999694824219,12.489999771118164,10.413999557495117,11.619999885559082,153800
2018-06-04,11.329999923706055,11.329999923706055,13.869999885559082,11.09000015258789,12.390000343322754,161100
2018-06-11,10.609999656677246,10.609999656677246,12.0,9.210000038146973,11.260000228881836,301300
2018-06-18,10.489999771118164,10.489999771118164,11.390000343322754,9.850000381469727,10.529999732971191,149000
2018-06-25,10.890000343322754,10.890000343322754,11.199999809265137,10.460000038146973,10.460000038146973,81300
2018-07-02,11.220000267028809,11.220000267028809,11.5,10.949999809265137,11.210000038146973,40000
2018-07-09,11.520000457763672,11.520000457763672,11.75,11.0,11.3100004196167,83900
2018-07-16,9.880000114440918,9.880000114440918,11.520000457763672,9.637999534606934,11.520000457763672,204800
2018-07-23,10.3100004196167,10.3100004196167,10.989999771118164,9.3100004196167,9.8100004196167,160400
2018-07-30,9.65999984741211,9.65999984741211,11.994999885559082,9.300000190734863,10.369999885559082,186500
2018-08-06,9.21500015258789,9.21500015258789,10.0,9.010000228881836,9.699999809265137,95600
2018-08-13,9.5,9.5,9.720000267028809,8.010000228881836,9.149999618530273,189000
2018-08-20,9.369999885559082,9.369999885559082,9.699999809265137,8.503000259399414,9.4399995803833,107800
2018-08-27,9.880000114440918,9.880000114440918,10.508999824523926,8.84000015258789,9.4399995803833,73800
2018-09-03,9.649999618530273,9.649999618530273,10.539999961853027,9.010000228881836,9.989999771118164,97800
2018-09-10,9.460000038146973,9.460000038146973,10.239999771118164,9.0,9.680000305175781,124000
2018-09-17,9.729999542236328,9.729999542236328,9.75,8.039999961853027,9.520000457763672,240600
2018-09-24,10.050000190734863,10.050000190734863,12.0,9.25,9.470000267028809,244000
2018-10-01,9.050000190734863,9.050000190734863,10.899999618530273,9.0,10.100000381469727,135700
2018-10-08,10.029999732971191,10.029999732971191,11.149999618530273,8.520000457763672,9.020000457763672,315300
2018-10-15,9.5,9.5,10.25,9.5,10.130000114440918,99000
2018-10-22,9.75,9.75,9.899999618530273,9.020000457763672,9.529999732971191,119000
2018-10-29,8.579999923706055,8.579999923706055,9.75,8.550000190734863,9.75,203800
2018-11-05,8.255000114440918,8.255000114440918,8.970000267028809,8.0,8.600000381469727,270000
2018-11-12,7.650000095367432,7.650000095367432,9.279999732971191,7.199999809265137,8.199999809265137,314600
2018-11-19,7.420000076293945,7.420000076293945,8.149999618530273,7.335000038146973,7.699999809265137,95300
2018-11-26,8.1899995803833,8.1899995803833,8.550000190734863,7.385000228881836,7.570000171661377,177500
2018-12-03,7.550000190734863,7.550000190734863,8.4399995803833,7.409999847412109,8.418999671936035,121700
2018-12-10,7.789999961853027,7.789999961853027,8.899999618530273,5.690000057220459,7.400000095367432,670800
2018-12-17,8.199999809265137,8.199999809265137,8.25,7.610000133514404,8.25,312000
2018-12-24,7.730000019073486,7.730000019073486,8.5,7.019999980926514,8.399999618530273,175400
2018-12-31,9.390000343322754,9.390000343322754,9.5,7.610000133514404,7.989999771118164,165300
2019-01-07,9.479999542236328,9.479999542236328,10.399999618530273,9.220000267028809,9.5,461100
2019-01-14,8.75,8.75,9.600000381469727,8.449999809265137,9.3100004196167,200900
2019-01-21,8.649999618530273,8.649999618530273,8.880000114440918,8.5,8.5600004196167,100900
2019-01-28,8.930000305175781,8.930000305175781,9.0,8.600000381469727,8.75,217300
2019-02-04,10.539999961853027,10.539999961853027,10.649999618530273,8.843999862670898,8.989999771118164,241600
2019-02-11,11.819999694824219,11.819999694824219,12.449999809265137,10.300000190734863,10.649999618530273,242400
2019-02-18,11.949999809265137,11.949999809265137,12.25,11.67199993133545,11.75,186500
2019-02-25,9.791999816894531,9.791999816894531,12.050000190734863,9.326000213623047,12.050000190734863,449700
2019-03-04,9.5,9.5,10.0,9.199999809265137,9.829999923706055,201700
2019-03-11,9.529999732971191,9.529999732971191,9.758000373840332,9.039999961853027,9.619999885559082,278100
2019-03-18,8.470000267028809,8.470000267028809,9.527999877929688,8.029999732971191,9.489999771118164,312600
2019-03-25,7.920000076293945,7.920000076293945,8.604000091552734,7.76200008392334,8.5,241700
2019-04-01,7.429999828338623,7.429999828338623,8.1899995803833,7.349999904632568,7.960000038146973,369700
2019-04-08,7.260000228881836,7.260000228881836,7.776000022888184,7.0,7.630000114440918,298500
2019-04-15,7.340000152587891,7.340000152587891,7.989999771118164,7.203000068664551,7.389999866485596,248000
2019-04-22,7.199999809265137,7.199999809265137,8.050000190734863,7.110000133514404,7.5,226600
2019-04-29,6.650000095367432,6.650000095367432,7.389999866485596,6.519999980926514,7.199999809265137,356500
2019-05-06,7.0,7.0,7.340000152587891,6.510000228881836,6.510000228881836,351800
2019-05-13,6.980000019073486,6.980000019073486,7.489999771118164,6.699999809265137,7.0,252500
2019-05-20,7.349999904632568,7.349999904632568,7.360000133514404,6.330999851226807,6.960000038146973,202800
2019-05-27,8.449999809265137,8.449999809265137,8.489999771118164,7.239999771118164,7.849999904632568,434300
2019-06-03,8.550000190734863,8.550000190734863,8.850000381469727,7.75,8.739999771118164,310300
2019-06-10,8.100000381469727,8.100000381469727,9.0,7.940000057220459,8.600000381469727,286200
2019-06-17,9.989999771118164,9.989999771118164,9.989999771118164,7.864999771118164,8.069999694824219,406400
2019-06-24,9.890000343322754,9.890000343322754,10.1899995803833,9.069999694824219,9.9399995803833,271400
2019-07-01,12.15999984741211,12.15999984741211,12.25,9.899999618530273,10.0,509000
2019-07-08,12.119999885559082,12.119999885559082,14.449999809265137,10.760000228881836,12.15999984741211,1287300
2019-07-15,11.640000343322754,11.640000343322754,12.718999862670898,11.550000190734863,12.170000076293945,387100
2019-07-22,12.630000114440918,12.630000114440918,12.75,11.520000457763672,11.640000343322754,281200
2019-07-29,13.739999771118164,13.739999771118164,13.739999771118164,12.449999809265137,12.739999771118164,357800
2019-08-05,12.899999618530273,12.899999618530273,13.729999542236328,12.680000305175781,13.5,309600
2019-08-12,13.260000228881836,13.260000228881836,13.449999809265137,12.670000076293945,12.960000038146973,293100
2019-08-19,13.600000381469727,13.600000381469727,14.350000381469727,13.270000457763672,13.399999618530273,372100
2019-08-26,14.149999618530273,14.149999618530273,14.699999809265137,12.64900016784668,13.619999885559082,571300
2019-09-02,14.09000015258789,14.09000015258789,15.710000038146973,13.779999732971191,14.109999656677246,303700
2019-09-09,15.449999809265137,15.449999809265137,15.5,14.079999923706055,14.1899995803833,283900
2019-09-16,17.260000228881836,17.260000228881836,17.690000534057617,15.097999572753906,15.460000038146973,548300
2019-09-23,12.760000228881836,12.760000228881836,18.649999618530273,12.210000038146973,17.09000015258789,1454500
2019-09-30,12.289999961853027,12.289999961853027,13.994999885559082,12.010000228881836,12.869999885559082,1009300
2019-10-07,10.260000228881836,10.260000228881836,13.270000457763672,9.65999984741211,12.729999542236328,1188400
2019-10-14,10.899999618530273,10.899999618530273,11.645000457763672,10.34000015258789,10.430000305175781,461800
2019-10-21,10.9399995803833,10.9399995803833,11.972000122070312,10.510000228881836,10.9399995803833,388800
2019-10-28,10.289999961853027,10.289999961853027,11.333999633789062,9.930000305175781,11.020000457763672,368300
2019-11-04,10.069999694824219,10.069999694824219,10.612000465393066,9.039999961853027,10.319999694824219,329900
2019-11-11,10.420000076293945,10.420000076293945,10.520000457763672,9.800000190734863,10.520000457763672,200400
2019-11-18,10.800000190734863,10.800000190734863,10.949999809265137,10.010000228881836,10.180000305175781,235700
2019-11-25,10.1899995803833,10.1899995803833,11.010000228881836,9.989999771118164,10.699999809265137,112100
2019-12-02,10.430000305175781,10.430000305175781,11.079999923706055,9.800000190734863,10.25,163400
2019-12-09,11.220000267028809,11.220000267028809,11.489999771118164,10.0,10.199999809265137,341700
2019-12-16,11.5600004196167,11.5600004196167,12.420000076293945,11.029999732971191,11.430000305175781,367100
2019-12-23,10.300000190734863,10.300000190734863,11.720000267028809,10.300000190734863,11.649999618530273,109000
2019-12-30,10.15999984741211,10.15999984741211,10.963000297546387,9.895000457763672,10.390000343322754,353900
2020-01-06,9.930000305175781,9.930000305175781,11.390000343322754,9.819999694824219,10.0600004196167,427800
2020-01-13,10.1899995803833,10.1899995803833,10.470000267028809,9.899999618530273,9.970000267028809,223000
2020-01-20,10.210000038146973,10.210000038146973,10.390000343322754,9.630000114440918,10.130000114440918,193600
2020-01-27,10.0600004196167,10.0600004196167,10.243000030517578,9.84000015258789,10.0,106000
2020-02-03,9.960000038146973,9.960000038146973,10.8100004196167,9.850000381469727,10.050000190734863,264200
2020-02-10,10.380000114440918,10.380000114440918,10.600000381469727,9.90999984741211,10.050000190734863,183700
2020-02-17,10.369999885559082,10.369999885559082,11.989999771118164,9.960000038146973,10.4399995803833,499800
2020-02-24,8.779999732971191,8.779999732971191,10.420000076293945,8.663999557495117,10.0600004196167,340600
2020-03-02,9.100000381469727,9.100000381469727,9.5600004196167,8.60200023651123,8.979999542236328,190100
2020-03-09,7.550000190734863,7.550000190734863,9.187000274658203,6.5,8.899999618530273,606100
2020-03-16,6.880000114440918,6.880000114440918,7.239999771118164,6.119999885559082,7.0,338300
2020-03-23,7.139999866485596,7.139999866485596,7.4679999351501465,6.050000190734863,6.75,401100
2020-03-30,6.869999885559082,6.869999885559082,8.069999694824219,6.349999904632568,7.159999847412109,295000
2020-04-06,7.5,7.5,7.53000020980835,6.809999942779541,7.0,152000
2020-04-13,7.199999809265137,7.199999809265137,8.4399995803833,7.099999904632568,7.539999961853027,182500
