Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TDUP,TDUP,TDUP,TDUP,TDUP,TDUP
Date,,,,,,
2021-03-22,20.0,20.0,20.489999771118164,17.399999618530273,18.25,4919400
2021-03-29,23.969999313354492,23.969999313354492,31.600000381469727,19.049999237060547,23.34600067138672,6422600
2021-04-05,18.280000686645508,18.280000686645508,24.8700008392334,17.479999542236328,23.5,2795100
2021-04-12,14.979999542236328,14.979999542236328,18.350000381469727,14.229999542236328,18.25,2940800
2021-04-19,19.110000610351562,19.110000610351562,19.93000030517578,15.0,15.430000305175781,4490400
2021-04-26,17.170000076293945,17.170000076293945,19.034000396728516,17.010000228881836,18.850000381469727,1143000
2021-05-03,16.690000534057617,16.690000534057617,18.639999389648438,15.829999923706055,17.940000534057617,1492200
2021-05-10,18.170000076293945,18.170000076293945,22.864999771118164,16.399999618530273,16.5,7785200
2021-05-17,21.760000228881836,21.760000228881836,22.280000686645508,17.65999984741211,18.209999084472656,1869100
2021-05-24,23.59000015258789,23.59000015258789,27.940000534057617,22.0,22.020000457763672,2571600
2021-05-31,23.15999984741211,23.15999984741211,25.5,22.350000381469727,23.5,885400
2021-06-07,27.270000457763672,27.270000457763672,29.09000015258789,22.770000457763672,23.040000915527344,1547200
2021-06-14,25.579999923706055,25.579999923706055,31.860000610351562,24.6299991607666,27.459999084472656,2998700
2021-06-21,27.040000915527344,27.040000915527344,27.597999572753906,24.110000610351562,25.420000076293945,1526100
2021-06-28,26.84000015258789,26.84000015258789,31.319000244140625,25.809999465942383,27.040000915527344,2000200
2021-07-05,24.719999313354492,24.719999313354492,27.155000686645508,22.909000396728516,27.010000228881836,1297900
2021-07-12,26.149999618530273,26.149999618530273,29.84000015258789,24.200000762939453,24.549999237060547,2521600
2021-07-19,27.540000915527344,27.540000915527344,27.969999313354492,25.01099967956543,25.100000381469727,970800
2021-07-26,23.860000610351562,23.860000610351562,29.229999542236328,23.280000686645508,27.75,6019600
2021-08-02,23.399999618530273,23.399999618530273,25.059999465942383,21.1200008392334,23.969999313354492,2162000
2021-08-09,23.950000762939453,23.950000762939453,24.100000381469727,20.3799991607666,23.260000228881836,3391100
2021-08-16,22.479999542236328,22.479999542236328,23.825000762939453,20.450000762939453,23.809999465942383,1970300
2021-08-23,20.100000381469727,20.100000381469727,22.775999069213867,17.219999313354492,22.719999313354492,2801600
2021-08-30,19.049999237060547,19.049999237060547,20.225000381469727,18.530000686645508,19.479999542236328,2561600
2021-09-06,18.360000610351562,18.360000610351562,19.93000030517578,17.8700008392334,19.219999313354492,2232800
2021-09-13,19.520000457763672,19.520000457763672,20.010000228881836,17.459999084472656,18.360000610351562,2812600
2021-09-20,20.8799991607666,20.8799991607666,21.270000457763672,18.110000610351562,18.719999313354492,4014800
2021-09-27,20.510000228881836,20.510000228881836,21.989999771118164,19.899999618530273,21.1200008392334,4735500
2021-10-04,21.200000762939453,21.200000762939453,22.049999237060547,19.559999465942383,20.510000228881836,2706300
2021-10-11,19.549999237060547,19.549999237060547,21.729999542236328,19.280000686645508,21.040000915527344,1772800
2021-10-18,21.540000915527344,21.540000915527344,21.8700008392334,19.290000915527344,19.690000534057617,2939400
2021-10-25,21.639999389648438,21.639999389648438,23.290000915527344,20.59000015258789,21.56999969482422,1971400
2021-11-01,19.389999389648438,19.389999389648438,22.770000457763672,19.270000457763672,21.8700008392334,3721900
2021-11-08,20.59000015258789,20.59000015258789,23.700000762939453,18.059999465942383,19.510000228881836,10017900
2021-11-15,19.440000534057617,19.440000534057617,21.701000213623047,18.920000076293945,20.610000610351562,5573700
2021-11-22,17.559999465942383,17.559999465942383,19.700000762939453,17.110000610351562,19.399999618530273,5088500
2021-11-29,15.239999771118164,15.239999771118164,18.850000381469727,14.710000038146973,17.309999465942383,9502600
2021-12-06,14.5600004196167,14.5600004196167,16.600000381469727,14.5,15.289999961853027,6363900
2021-12-13,13.1899995803833,13.1899995803833,15.170000076293945,12.460000038146973,14.430000305175781,10906200
2021-12-20,13.289999961853027,13.289999961853027,13.75,12.430000305175781,13.170000076293945,4035500
2021-12-27,12.760000228881836,12.760000228881836,13.880000114440918,12.444999694824219,13.300000190734863,3467100
2022-01-03,11.699999809265137,11.699999809265137,13.859999656677246,11.3100004196167,12.960000038146973,3736000
2022-01-10,10.760000228881836,10.760000228881836,12.088000297546387,10.109999656677246,11.390000343322754,4165700
2022-01-17,9.0600004196167,9.0600004196167,10.59000015258789,9.010000228881836,10.550000190734863,3317500
2022-01-24,8.279999732971191,8.279999732971191,9.571999549865723,7.659999847412109,8.6899995803833,4138000
2022-01-31,7.699999809265137,7.699999809265137,9.739999771118164,7.389999866485596,8.289999961853027,5231900
2022-02-07,8.399999618530273,8.399999618530273,8.739999771118164,7.25,7.71999979019165,10482200
2022-02-14,8.029999732971191,8.029999732971191,8.970000267028809,7.960000038146973,8.329999923706055,6721400
2022-02-21,8.140000343322754,8.140000343322754,8.149999618530273,6.78000020980835,7.880000114440918,3479400
2022-02-28,7.019999980926514,7.019999980926514,8.640000343322754,6.824999809265137,8.180000305175781,4374200
2022-03-07,7.519999980926514,7.519999980926514,8.289999961853027,5.75,7.070000171661377,7604200
2022-03-14,8.239999771118164,8.239999771118164,8.399999618530273,6.150000095367432,7.519999980926514,6421900
2022-03-21,7.510000228881836,7.510000228881836,8.430000305175781,7.293000221252441,8.329999923706055,2589200
2022-03-28,7.579999923706055,7.579999923706055,8.949999809265137,7.440000057220459,7.5,2853800
2022-04-04,7.579999923706055,7.579999923706055,8.220000267028809,7.010000228881836,7.690000057220459,3052200
2022-04-11,8.199999809265137,8.199999809265137,8.630000114440918,7.369999885559082,7.449999809265137,2754100
2022-04-18,7.340000152587891,7.340000152587891,8.989999771118164,7.28000020980835,8.119999885559082,3143600
2022-04-25,6.590000152587891,6.590000152587891,7.480000019073486,6.545000076293945,7.090000152587891,4094100
2022-05-02,6.260000228881836,6.260000228881836,7.309999942779541,6.215000152587891,6.570000171661377,4144500
2022-05-09,4.849999904632568,4.849999904632568,6.239999771118164,3.940000057220459,6.019999980926514,8254500
2022-05-16,4.389999866485596,4.389999866485596,5.309999942779541,3.875,4.840000152587891,5420300
2022-05-23,4.420000076293945,4.420000076293945,4.675000190734863,3.8550000190734863,4.389999866485596,4545300
2022-05-30,4.21999979019165,4.21999979019165,4.614999771118164,3.8350000381469727,4.400000095367432,4197800
2022-06-06,3.759999990463257,3.759999990463257,4.349999904632568,3.5799999237060547,4.019999980926514,5633300
2022-06-13,3.509999990463257,3.509999990463257,3.7300000190734863,3.3399999141693115,3.4700000286102295,11093000
2022-06-20,3.119999885559082,3.119999885559082,3.7200000286102295,3.059999942779541,3.6600000858306885,15220100
2022-06-27,2.549999952316284,2.549999952316284,3.1700000762939453,2.4100000858306885,3.109999895095825,7898400
2022-07-04,2.4800000190734863,2.4800000190734863,2.809000015258789,2.319999933242798,2.4800000190734863,4612000
2022-07-11,1.9299999475479126,1.9299999475479126,2.494999885559082,1.899999976158142,2.430000066757202,5911500
2022-07-18,2.119999885559082,2.119999885559082,2.369999885559082,1.9800000190734863,1.9800000190734863,9280700
2022-07-25,2.25,2.25,2.299999952316284,1.909999966621399,2.140000104904175,7654500
2022-08-01,3.0399999618530273,3.0399999618530273,3.059999942779541,2.180000066757202,2.2100000381469727,7569600
