Price,Close,High,Low,Open,Volume
Ticker,CHH,CHH,CHH,CHH,CHH
Date,,,,,
1996-10-14,4.076177597045898,4.135252634684244,3.3082021077473955,3.3082021077473955,141600
1996-10-21,3.574038028717041,4.105713107369162,3.5445005243474785,4.105713107369162,292200
1996-10-28,3.4263498783111572,3.7217248678207397,3.396812379360199,3.5444998741149902,1759200
1996-11-04,3.633113384246826,3.721725905813822,3.426350833923836,3.426350833923836,4789200
1996-11-11,3.6626503467559814,3.7808003579416583,3.5149628327738855,3.603575341163143,4327600
1996-11-18,3.514962673187256,3.7512626848300967,3.485425171731901,3.7217251833747413,2681800
1996-11-25,3.633113384246826,3.633113384246826,3.2491257907898445,3.5740383698688287,5342000
1996-12-02,3.8103368282318115,3.869411817816801,3.5444993750993596,3.603574364684349,3200000
1996-12-09,3.692188024520874,3.869413049697876,3.692188024520874,3.810338041305542,3108400
1996-12-16,3.8694138526916504,3.8989513630175407,3.6331137700845266,3.721726301062198,2448200
1996-12-23,3.928487777709961,3.9875627818860506,3.7808002672697367,3.898950275621916,1212000
1996-12-30,3.987563133239746,4.1647881613837345,3.9284881238584166,3.9580256285490814,1705000
1997-01-06,3.928487777709961,4.04663778606214,3.898950275621916,4.017100283974095,1642600
1997-01-13,3.780799388885498,3.9875618554651737,3.692186903208494,3.928486865013838,1824400
1997-01-20,3.8103368282318115,3.9875617969867796,3.7512618386468226,3.780799333439317,1427800
1997-01-27,3.780799388885498,3.780799388885498,3.6035744175314903,3.780799388885498,1297000
1997-02-03,3.7512621879577637,3.8103371830437123,3.66264969532884,3.780799685500738,1029800
1997-02-10,3.5445003509521484,3.7512628714243568,3.5445003509521484,3.7512628714243568,1277000
1997-02-17,3.574038028717041,3.69218804619529,3.5445005243474785,3.574038028717041,2132400
1997-02-24,3.633113384246826,3.75126341300282,3.5740383698688287,3.5740383698688287,952200
1997-03-03,3.574038028717041,3.6626505418257276,3.5445005243474785,3.603575533086603,968800
1997-03-10,3.4854238033294678,3.6331112526230895,3.4854238033294678,3.5740362729056407,1571200
1997-03-17,3.367276191711426,3.6035762753402976,3.2786636603505985,3.4854262335258617,893800
1997-03-24,3.249124050140381,3.396811506964944,3.190049067410556,3.367274015600031,474800
1997-03-31,3.278662919998169,3.308200423781936,3.1309754010793323,3.190050408646867,5487000
1997-04-07,3.308199882507324,3.4263498783111572,3.2491248846054077,3.2491248846054077,1438000
1997-04-14,3.249124050140381,3.3081990328702062,3.190049067410556,3.3081990328702062,1220000
